Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88211,7,6,1
2,88205,10,7,3
3,88197,13,11,4
4,88189,11,20,5
5,88162,31,25,7
6,88142,37,39,7
7,88095,69,52,9
8,88043,87,81,14
9,87956,141,104,24
10,87857,172,162,34
11,87663,287,217,58
12,87417,394,332,82
13,87091,504,509,121
14,86541,790,721,173
15,85769,1185,1026,245
16,84789,1565,1532,339
17,83315,2237,2179,494
18,81140,3287,3082,716
19,78193,4605,4376,1051
20,74239,6239,6298,1449
21,68806,8519,8827,2073
22,62057,10986,12212,2970
23,53685,13866,16494,4180
24,44022,16552,21813,5838
25,33841,18455,27939,7990
26,24225,18867,34297,10836
27,16152,17543,40215,14315
28,9925,15141,44860,18299
29,5733,11735,47956,22801
30,3230,8402,48872,27721
31,1813,5609,48110,32693
32,1035,3633,46058,37499
33,618,2194,43388,42025
34,358,1376,40134,46357
35,237,831,36722,50435
36,152,493,33462,54118
37,97,297,30392,57439
38,64,189,27489,60483
39,45,112,24903,63165
40,31,78,22453,65663
41,19,51,20234,67921
42,17,27,18263,69918
43,15,16,16455,71739
44,11,10,14800,73404
45,6,7,13338,74874
46,6,2,12034,76183
47,6,1,10836,77382
48,6,0,9788,78431
49,6,0,8835,79384
50,6,0,7929,80290
51,6,0,7159,81060
52,6,0,6460,81759
53,6,0,5816,82403
54,6,0,5246,82973
55,6,0,4748,83471
56,6,0,4258,83961
57,6,0,3818,84401
58,6,0,3459,84760
59,6,0,3126,85093
60,6,0,2820,85399
61,6,0,2534,85685
62,6,0,2289,85930
63,6,0,2060,86159
64,6,0,1858,86361
65,6,0,1658,86561
66,6,0,1475,86744
67,6,0,1333,86886
68,6,0,1192,87027
69,6,0,1071,87148
70,6,0,980,87239
71,5,1,896,87323
72,5,0,799,87421
73,5,0,716,87504
74,5,0,635,87585
75,5,0,561,87659
76,5,0,501,87719
77,5,0,444,87776
78,5,0,408,87812
79,5,0,363,87857
80,5,0,331,87889
81,5,0,293,87927
82,5,0,257,87963
83,5,0,229,87991
84,5,0,208,88012
85,5,0,182,88038
86,5,0,163,88057
87,5,0,148,88072
88,5,0,133,88087
89,5,0,118,88102
90,5,0,105,88115
91,5,0,97,88123
92,5,0,84,88136
93,5,0,73,88147
94,5,0,63,88157
95,5,0,56,88164
96,5,0,50,88170
97,5,0,48,88172
98,5,0,45,88175
99,5,0,39,88181
100,5,0,36,88184
101,5,0,35,88185
102,5,0,31,88189
103,5,0,28,88192
104,5,0,26,88194
105,5,0,23,88197
106,5,0,19,88201
107,5,0,19,88201
108,5,0,16,88204
109,5,0,14,88206
110,5,0,13,88207
111,5,0,9,88211
112,5,0,8,88212
113,5,0,7,88213
114,5,0,7,88213
115,5,0,6,88214
116,5,0,6,88214
117,5,0,6,88214
118,5,0,6,88214
119,5,0,5,88215
