Step,Susceptible,Exposed,Infected,Removed
0,88215,5,5,0
1,88212,4,9,0
2,88202,13,8,2
3,88190,20,13,2
4,88170,29,23,3
5,88150,42,28,5
6,88110,63,41,11
7,88055,96,52,22
8,87992,132,70,31
9,87917,163,102,43
10,87801,223,147,54
11,87647,297,195,86
12,87439,393,273,120
13,87143,553,360,169
14,86759,753,486,227
15,86204,1057,657,307
16,85473,1420,907,425
17,84507,1856,1273,589
18,83179,2542,1690,814
19,81402,3375,2336,1112
20,78984,4580,3132,1529
21,75982,5969,4207,2067
22,72047,7769,5643,2766
23,67101,10047,7303,3774
24,61272,12365,9556,5032
25,54455,14900,12203,6667
26,46698,17353,15265,8909
27,38513,19459,18601,11652
28,30588,20552,22186,14899
29,23150,20857,25509,18709
30,16810,19839,28339,23237
31,11815,17873,30436,28101
32,8094,15336,31379,33416
33,5518,12570,31191,38946
34,3713,9973,30275,44264
35,2544,7712,28487,49482
36,1773,5863,26110,54479
37,1263,4324,23699,58939
38,929,3151,21041,63104
39,709,2255,18523,66738
40,581,1629,15973,70042
41,471,1184,13734,72836
42,386,833,11713,75293
43,349,573,9928,77375
44,304,407,8408,79106
45,284,277,7059,80605
46,258,209,5896,81862
47,236,164,4849,82976
48,222,123,4063,83817
49,216,87,3413,84509
50,205,73,2851,85096
51,194,59,2354,85618
52,189,38,1981,86017
53,182,29,1652,86362
54,177,21,1372,86655
55,173,20,1142,86890
56,170,16,934,87105
57,167,15,763,87280
58,166,10,626,87423
59,165,9,523,87528
60,164,6,428,87627
61,163,4,350,87708
62,163,2,288,87772
63,163,2,232,87828
64,163,2,200,87860
65,162,1,158,87904
66,162,1,135,87927
67,162,1,118,87944
68,162,0,98,87965
69,162,0,77,87986
70,162,0,63,88000
71,162,0,53,88010
72,162,0,44,88019
73,162,0,36,88027
74,162,0,31,88032
75,162,0,22,88041
76,162,0,20,88043
77,162,0,18,88045
78,162,0,15,88048
79,162,0,14,88049
80,162,0,13,88050
81,162,0,12,88051
82,162,0,9,88054
83,162,0,9,88054
84,162,0,7,88056
85,162,0,5,88058
86,162,0,4,88059
87,162,0,3,88060
88,162,0,3,88060
89,162,0,3,88060
90,162,0,3,88060
91,162,0,3,88060
92,162,0,2,88061
93,162,0,1,88062
94,162,0,1,88062
95,162,0,1,88062
96,162,0,1,88062
97,162,0,1,88062
98,162,0,1,88062
99,162,0,1,88062
100,162,0,1,88062
101,162,0,1,88062
102,162,0,1,88062
103,162,0,1,88062
104,162,0,1,88062
105,162,0,1,88062
106,162,0,1,88062
107,162,0,1,88062
108,162,0,1,88062
109,162,0,0,88063
110,162,0,0,88063
111,162,0,0,88063
112,162,0,0,88063
113,162,0,0,88063
114,162,0,0,88063
115,162,0,0,88063
116,162,0,0,88063
117,162,0,0,88063
118,162,0,0,88063
119,162,0,0,88063
