Step,Susceptible,Exposed,Infected,Removed
0,88213,7,3,2
1,88209,9,4,3
2,88208,6,7,4
3,88202,8,10,5
4,88191,14,13,7
5,88180,19,17,9
6,88164,28,21,12
7,88153,27,30,15
8,88129,40,37,19
9,88090,58,53,24
10,88045,81,70,29
11,87976,110,95,44
12,87881,150,130,64
13,87755,202,172,96
14,87582,284,226,133
15,87364,361,332,168
16,87056,505,425,239
17,86661,688,546,330
18,86138,904,747,436
19,85417,1232,990,586
20,84478,1602,1346,799
21,83252,2093,1796,1084
22,81658,2777,2360,1430
23,79589,3630,3117,1889
24,76914,4652,4121,2538
25,73567,5926,5353,3379
26,69465,7355,6983,4422
27,64345,9116,8969,5795
28,58554,10797,11316,7558
29,51823,12661,13902,9839
30,44641,14134,16820,12630
31,37156,15261,19855,15953
32,30057,15523,22683,19962
33,23643,15012,25243,24327
34,17963,13999,26883,29380
35,13523,12188,27778,34736
36,10070,10111,27761,40283
37,7497,8141,26786,45801
38,5661,6285,25121,51158
39,4290,4893,22965,56077
40,3388,3651,20520,60666
41,2715,2595,18149,64766
42,2260,1840,15775,68350
43,1932,1327,13435,71531
44,1670,986,11415,74154
45,1475,761,9590,76399
46,1335,556,8038,78296
47,1235,390,6755,79845
48,1162,299,5590,81174
49,1095,234,4600,82296
50,1028,202,3746,83249
51,999,134,3080,84012
52,964,114,2543,84604
53,938,95,2134,85058
54,920,76,1738,85491
55,909,62,1405,85849
56,894,53,1129,86149
57,890,32,916,86387
58,887,18,744,86576
59,882,15,589,86739
60,873,17,473,86862
61,869,11,380,86965
62,868,7,313,87037
63,867,4,252,87102
64,862,8,197,87158
65,861,6,166,87192
66,861,4,130,87230
67,858,4,102,87261
68,857,2,84,87282
69,857,1,65,87302
70,856,2,47,87320
71,856,1,37,87331
72,855,2,30,87338
73,854,2,22,87347
74,854,2,19,87350
75,854,0,19,87352
76,853,1,12,87359
77,853,1,10,87361
78,853,1,6,87365
79,853,0,7,87365
80,853,0,5,87367
81,853,0,5,87367
82,853,0,4,87368
83,853,0,4,87368
84,853,0,3,87369
85,853,0,3,87369
86,853,0,2,87370
87,853,0,1,87371
88,853,0,1,87371
89,853,0,1,87371
90,853,0,0,87372
91,853,0,0,87372
92,853,0,0,87372
93,853,0,0,87372
94,853,0,0,87372
95,853,0,0,87372
96,853,0,0,87372
97,853,0,0,87372
98,853,0,0,87372
99,853,0,0,87372
100,853,0,0,87372
101,853,0,0,87372
102,853,0,0,87372
103,853,0,0,87372
104,853,0,0,87372
105,853,0,0,87372
106,853,0,0,87372
107,853,0,0,87372
108,853,0,0,87372
109,853,0,0,87372
110,853,0,0,87372
111,853,0,0,87372
112,853,0,0,87372
113,853,0,0,87372
114,853,0,0,87372
115,853,0,0,87372
116,853,0,0,87372
117,853,0,0,87372
118,853,0,0,87372
119,853,0,0,87372
