Step,Susceptible,Exposed,Infected,Removed
0,88211,9,5,0
1,88209,9,7,0
2,88202,14,8,1
3,88193,17,14,1
4,88182,18,23,2
5,88160,32,26,7
6,88137,45,36,7
7,88093,74,48,10
8,88042,98,72,13
9,87974,130,98,23
10,87867,187,139,32
11,87737,250,190,48
12,87542,351,267,65
13,87279,513,344,89
14,86984,623,495,123
15,86539,831,687,168
16,85885,1210,902,228
17,85099,1587,1233,306
18,83973,2165,1644,443
19,82547,2852,2217,609
20,80555,3827,3008,835
21,77994,5074,4014,1143
22,74815,6475,5406,1529
23,70533,8459,7186,2047
24,65162,10807,9470,2786
25,58819,13450,12219,3737
26,51558,16025,15663,4979
27,43485,18443,19756,6541
28,35064,20362,24255,8544
29,27057,21184,29008,10976
30,19750,21026,33630,13819
31,13712,19758,37585,17170
32,9146,17465,40774,20840
33,5945,14496,42901,24883
34,3726,11758,43556,29185
35,2317,9009,43299,33600
36,1474,6697,42125,37929
37,935,4902,40282,42106
38,602,3490,37991,46142
39,401,2413,35450,49961
40,281,1720,32802,53422
41,212,1157,30123,56733
42,149,828,27507,59741
43,120,581,25017,62507
44,99,403,22743,64980
45,79,297,20582,67267
46,61,196,18656,69312
47,46,153,16857,71169
48,36,116,15275,72798
49,32,78,13760,74355
50,26,56,12392,75751
51,25,44,11192,76964
52,22,30,10137,78036
53,18,21,9141,79045
54,16,17,8213,79979
55,14,14,7392,80805
56,12,11,6618,81584
57,11,8,5997,82209
58,10,4,5450,82761
59,10,2,4942,83271
60,9,3,4484,83729
61,9,2,4038,84176
62,9,2,3628,84586
63,9,1,3269,84946
64,8,2,2935,85280
65,7,2,2626,85590
66,7,0,2371,85847
67,7,0,2129,86089
68,7,0,1934,86284
69,7,0,1752,86466
70,7,0,1558,86660
71,7,0,1398,86820
72,5,2,1266,86952
73,5,1,1140,87079
74,5,1,1018,87201
75,5,0,907,87313
76,5,0,818,87402
77,5,0,729,87491
78,5,0,658,87562
79,5,0,588,87632
80,5,0,528,87692
81,5,0,475,87745
82,5,0,424,87796
83,5,0,383,87837
84,5,0,347,87873
85,5,0,320,87900
86,5,0,281,87939
87,5,0,257,87963
88,5,0,233,87987
89,5,0,204,88016
90,5,0,182,88038
91,5,0,161,88059
92,5,0,146,88074
93,5,0,129,88091
94,5,0,114,88106
95,5,0,103,88117
96,5,0,90,88130
97,5,0,81,88139
98,5,0,67,88153
99,5,0,63,88157
100,5,0,57,88163
101,5,0,52,88168
102,5,0,50,88170
103,5,0,46,88174
104,5,0,40,88180
105,5,0,36,88184
106,5,0,29,88191
107,5,0,24,88196
108,5,0,22,88198
109,5,0,20,88200
110,5,0,19,88201
111,5,0,16,88204
112,5,0,15,88205
113,5,0,14,88206
114,5,0,13,88207
115,5,0,10,88210
116,5,0,10,88210
117,5,0,10,88210
118,5,0,8,88212
119,5,0,8,88212
