Step,Susceptible,Exposed,Infected,Removed
0,88213,7,5,0
1,88208,10,6,1
2,88202,15,6,2
3,88197,17,7,4
4,88189,21,10,5
5,88181,26,11,7
6,88173,26,17,9
7,88157,33,25,10
8,88126,52,36,11
9,88087,79,45,14
10,88050,91,65,19
11,87997,107,94,27
12,87901,166,123,35
13,87769,237,171,48
14,87599,334,226,66
15,87408,413,312,92
16,87083,594,427,121
17,86662,820,568,175
18,86092,1121,774,238
19,85293,1544,1072,316
20,84234,2062,1520,409
21,82860,2681,2138,546
22,80838,3752,2884,751
23,78205,5115,3861,1044
24,74817,6686,5305,1417
25,70351,8750,7180,1944
26,64860,11192,9509,2664
27,58327,13779,12531,3588
28,50550,16706,16116,4853
29,42243,19156,20351,6475
30,33466,21239,25031,8489
31,25148,22153,29941,10983
32,17868,21625,34704,14028
33,11910,19937,38930,17448
34,7737,17159,41860,21469
35,4791,14069,43780,25585
36,2908,11043,44451,29823
37,1710,8341,43857,34317
38,1048,6061,42519,38597
39,659,4277,40416,42873
40,433,2972,37899,46921
41,274,2110,35142,50699
42,178,1457,32325,54265
43,121,1025,29645,57434
44,91,696,27057,60381
45,68,476,24619,63062
46,53,296,22314,65562
47,42,199,20193,67791
48,33,142,18281,69769
49,30,99,16467,71629
50,25,70,14872,73258
51,22,48,13342,74813
52,17,30,12058,76120
53,13,25,10921,77266
54,11,22,9820,78372
55,11,13,8860,79341
56,9,12,7951,80253
57,8,9,7185,81023
58,7,7,6505,81706
59,7,5,5886,82327
60,7,3,5323,82892
61,6,2,4757,83460
62,6,0,4279,83940
63,6,0,3830,84389
64,6,0,3468,84751
65,6,0,3148,85071
66,6,0,2853,85366
67,6,0,2560,85659
68,6,0,2319,85900
69,6,0,2054,86165
70,6,0,1835,86384
71,5,1,1652,86567
72,5,1,1478,86741
73,4,2,1317,86902
74,4,0,1169,87052
75,4,0,1063,87158
76,4,0,952,87269
77,4,0,860,87361
78,4,0,773,87448
79,4,0,691,87530
80,4,0,619,87602
81,4,0,553,87668
82,4,0,502,87719
83,4,0,457,87764
84,4,0,419,87802
85,4,0,377,87844
86,4,0,326,87895
87,4,0,297,87924
88,4,0,277,87944
89,4,0,250,87971
90,4,0,221,88000
91,4,0,205,88016
92,4,0,185,88036
93,4,0,168,88053
94,4,0,152,88069
95,4,0,137,88084
96,4,0,123,88098
97,4,0,112,88109
98,4,0,100,88121
99,4,0,93,88128
100,4,0,86,88135
101,4,0,80,88141
102,4,0,76,88145
103,4,0,65,88156
104,4,0,55,88166
105,4,0,51,88170
106,4,0,45,88176
107,4,0,43,88178
108,4,0,38,88183
109,4,0,35,88186
110,4,0,31,88190
111,4,0,23,88198
112,4,0,20,88201
113,4,0,17,88204
114,4,0,15,88206
115,4,0,14,88207
116,4,0,12,88209
117,4,0,9,88212
118,4,0,9,88212
119,4,0,7,88214
