Step,Susceptible,Exposed,Infected,Removed
0,88214,6,4,1
1,88208,9,7,1
2,88199,15,10,1
3,88186,22,15,2
4,88174,22,25,4
5,88145,38,35,7
6,88118,46,46,15
7,88069,74,60,22
8,88008,101,84,32
9,87945,112,130,38
10,87832,162,181,50
11,87664,254,235,72
12,87421,357,346,101
13,87104,495,471,155
14,86676,692,627,230
15,86095,895,914,321
16,85307,1240,1210,468
17,84269,1634,1678,644
18,82739,2367,2207,912
19,80754,3214,3013,1244
20,78252,4088,4206,1679
21,74715,5643,5576,2291
22,70362,7165,7577,3121
23,64882,9016,10088,4239
24,58194,11083,13166,5782
25,50413,13159,16913,7740
26,41994,14896,21044,10291
27,33370,15972,25535,13348
28,25447,15907,29588,17283
29,18629,14760,33135,21701
30,13112,12920,35400,26793
31,8922,10594,36590,32119
32,6078,8171,36445,37531
33,4119,6048,35081,42977
34,2833,4319,32746,48327
35,1944,3011,30002,53268
36,1385,2074,27052,57714
37,1011,1382,24005,61827
38,790,912,21139,65384
39,623,632,18364,68606
40,498,444,15905,71378
41,422,307,13726,73770
42,355,209,11878,75783
43,316,135,10227,77547
44,288,104,8747,79086
45,269,75,7466,80415
46,247,60,6377,81541
47,229,46,5461,82489
48,215,33,4668,83309
49,199,32,3977,84017
50,188,25,3422,84590
51,185,12,2943,85085
52,181,9,2507,85528
53,177,9,2103,85936
54,173,6,1793,86253
55,172,5,1549,86499
56,169,7,1333,86716
57,167,7,1117,86934
58,166,6,947,87106
59,164,6,813,87242
60,164,3,696,87362
61,164,2,608,87451
62,162,4,509,87550
63,161,5,432,87627
64,160,1,374,87690
65,160,1,301,87763
66,159,2,250,87814
67,158,2,210,87855
68,158,0,176,87891
69,158,0,151,87916
70,157,1,134,87933
71,157,1,118,87949
72,157,0,103,87965
73,157,0,88,87980
74,157,0,79,87989
75,157,0,68,88000
76,157,0,53,88015
77,157,0,43,88025
78,157,0,38,88030
79,157,0,31,88037
80,157,0,27,88041
81,157,0,21,88047
82,157,0,17,88051
83,157,0,16,88052
84,157,0,13,88055
85,157,0,11,88057
86,157,0,11,88057
87,157,0,9,88059
88,157,0,8,88060
89,157,0,7,88061
90,157,0,7,88061
91,157,0,6,88062
92,157,0,6,88062
93,157,0,6,88062
94,157,0,6,88062
95,157,0,4,88064
96,157,0,4,88064
97,157,0,4,88064
98,157,0,4,88064
99,157,0,4,88064
100,157,0,4,88064
101,157,0,3,88065
102,157,0,2,88066
103,157,0,2,88066
104,157,0,1,88067
105,157,0,1,88067
106,157,0,0,88068
107,157,0,0,88068
108,157,0,0,88068
109,157,0,0,88068
110,157,0,0,88068
111,157,0,0,88068
112,157,0,0,88068
113,157,0,0,88068
114,157,0,0,88068
115,157,0,0,88068
116,157,0,0,88068
117,157,0,0,88068
118,157,0,0,88068
119,157,0,0,88068
