Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88208,8,7,2
2,88202,9,11,3
3,88189,19,13,4
4,88179,22,18,6
5,88161,29,26,9
6,88130,46,33,16
7,88106,58,38,23
8,88065,68,64,28
9,87992,118,79,36
10,87911,160,105,49
11,87803,201,159,62
12,87645,297,204,79
13,87439,389,289,108
14,87141,527,405,152
15,86720,750,550,205
16,86154,1022,767,282
17,85365,1385,1066,409
18,84273,1954,1439,559
19,82812,2652,1985,776
20,80932,3499,2681,1113
21,78396,4630,3708,1491
22,75056,6124,4951,2094
23,70785,7972,6638,2830
24,65330,10282,8779,3834
25,58742,12792,11510,5181
26,51287,15095,14993,6850
27,42756,17568,18776,9125
28,34167,19104,23173,11781
29,25960,19750,27194,15321
30,18821,19015,30979,19410
31,13051,17211,33888,24075
32,8683,14731,35696,29115
33,5738,11746,36121,34620
34,3775,9031,35303,40116
35,2498,6681,33726,45320
36,1654,4891,31370,50310
37,1131,3490,28537,55067
38,777,2454,25611,59383
39,563,1699,22745,63218
40,425,1112,20025,66663
41,333,746,17533,69613
42,275,515,15168,72267
43,230,354,13141,74500
44,196,242,11358,76429
45,168,178,9759,78120
46,151,121,8380,79573
47,141,87,7152,80845
48,127,68,6121,81909
49,116,51,5154,82904
50,112,36,4371,83706
51,109,27,3716,84373
52,107,18,3202,84898
53,104,14,2728,85379
54,100,10,2334,85781
55,98,8,1981,86138
56,96,9,1689,86431
57,96,3,1458,86668
58,95,3,1246,86881
59,92,6,1068,87059
60,91,4,911,87219
61,90,3,764,87368
62,90,1,648,87486
63,89,2,541,87593
64,89,0,469,87667
65,89,0,385,87751
66,89,0,330,87806
67,88,1,287,87849
68,87,1,246,87891
69,85,3,205,87932
70,85,1,175,87964
71,85,1,153,87986
72,85,1,130,88009
73,85,0,106,88034
74,85,0,88,88052
75,85,0,73,88067
76,85,0,67,88073
77,85,0,51,88089
78,85,0,50,88090
79,85,0,43,88097
80,85,0,39,88101
81,85,0,31,88109
82,85,0,24,88116
83,85,0,18,88122
84,85,0,15,88125
85,85,0,14,88126
86,85,0,13,88127
87,85,0,11,88129
88,85,0,9,88131
89,85,0,8,88132
90,85,0,6,88134
91,85,0,5,88135
92,85,0,3,88137
93,85,0,1,88139
94,85,0,1,88139
95,85,0,1,88139
96,85,0,1,88139
97,85,0,1,88139
98,85,0,0,88140
99,85,0,0,88140
100,85,0,0,88140
101,85,0,0,88140
102,85,0,0,88140
103,85,0,0,88140
104,85,0,0,88140
105,85,0,0,88140
106,85,0,0,88140
107,85,0,0,88140
108,85,0,0,88140
109,85,0,0,88140
110,85,0,0,88140
111,85,0,0,88140
112,85,0,0,88140
113,85,0,0,88140
114,85,0,0,88140
115,85,0,0,88140
116,85,0,0,88140
117,85,0,0,88140
118,85,0,0,88140
119,85,0,0,88140
