Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88212,7,4,2
2,88208,11,4,2
3,88207,5,11,2
4,88199,11,12,3
5,88191,15,16,3
6,88175,27,20,3
7,88157,38,24,6
8,88137,46,33,9
9,88102,59,48,16
10,88061,85,58,21
11,88010,104,80,31
12,87935,143,100,47
13,87834,193,141,57
14,87699,260,187,79
15,87512,342,253,118
16,87264,472,337,152
17,86921,650,453,201
18,86487,859,603,276
19,85891,1154,826,354
20,85062,1576,1115,472
21,84011,2092,1475,647
22,82579,2780,2008,858
23,80811,3581,2656,1177
24,78422,4725,3494,1584
25,75439,6023,4656,2107
26,71532,7822,6047,2824
27,66858,9803,7808,3756
28,61211,12070,10032,4912
29,54641,14407,12726,6451
30,47223,16819,15767,8416
31,39461,18605,19332,10827
32,31741,19726,23049,13709
33,24419,20178,26392,17236
34,18144,19441,29315,21325
35,13067,17723,31738,25697
36,9084,15527,33141,30473
37,6211,12932,33647,35435
38,4230,10419,33085,40491
39,2962,8008,31832,45423
40,2026,6149,29827,50223
41,1440,4595,27480,54710
42,1063,3333,24942,58887
43,790,2470,22470,62495
44,615,1738,20017,65855
45,498,1262,17590,68875
46,413,883,15401,71528
47,356,630,13411,73828
48,300,445,11724,75756
49,259,327,10158,77481
50,226,250,8794,78955
51,207,185,7533,80300
52,189,145,6490,81401
53,173,104,5592,82356
54,160,73,4751,83241
55,148,61,4061,83955
56,143,51,3453,84578
57,139,40,2918,85128
58,137,33,2505,85550
59,132,23,2126,85944
60,128,20,1774,86303
61,124,15,1529,86557
62,119,15,1309,86782
63,119,10,1111,86985
64,118,5,950,87152
65,117,5,807,87296
66,116,3,687,87419
67,116,0,594,87515
68,116,0,494,87615
69,115,1,418,87691
70,115,1,356,87753
71,115,1,304,87805
72,115,0,279,87831
73,115,0,244,87866
74,114,1,201,87909
75,113,1,169,87942
76,113,1,138,87973
77,113,0,114,87998
78,113,0,97,88015
79,113,0,83,88029
80,113,0,71,88041
81,113,0,59,88053
82,113,0,55,88057
83,113,0,47,88065
84,113,0,37,88075
85,113,0,31,88081
86,113,0,23,88089
87,113,0,20,88092
88,113,0,16,88096
89,113,0,15,88097
90,113,0,12,88100
91,113,0,10,88102
92,113,0,10,88102
93,113,0,10,88102
94,113,0,10,88102
95,113,0,9,88103
96,113,0,7,88105
97,113,0,5,88107
98,113,0,5,88107
99,113,0,4,88108
100,113,0,3,88109
101,113,0,3,88109
102,113,0,3,88109
103,112,1,3,88109
104,112,1,3,88109
105,112,1,3,88109
106,112,1,3,88109
107,112,1,3,88109
108,112,0,3,88110
109,112,0,3,88110
110,112,0,3,88110
111,112,0,3,88110
112,112,0,2,88111
113,112,0,0,88113
114,112,0,0,88113
115,112,0,0,88113
116,112,0,0,88113
117,112,0,0,88113
118,112,0,0,88113
119,112,0,0,88113
