Step,Susceptible,Exposed,Infected,Removed
0,88210,10,5,0
1,88203,15,5,2
2,88195,16,12,2
3,88182,26,14,3
4,88162,40,19,4
5,88133,53,34,5
6,88101,69,48,7
7,88053,91,70,11
8,87984,131,88,22
9,87904,168,121,32
10,87781,229,170,45
11,87605,324,236,60
12,87377,432,329,87
13,87041,606,434,144
14,86589,832,610,194
15,86014,1104,833,274
16,85207,1530,1111,377
17,84104,2093,1515,513
18,82648,2818,2065,694
19,80683,3771,2781,990
20,78184,4969,3729,1343
21,74979,6477,4960,1809
22,70928,8274,6612,2411
23,65794,10532,8680,3219
24,59548,13063,11325,4289
25,52333,15720,14422,5750
26,44544,18068,18099,7514
27,36239,20034,22157,9795
28,28362,20904,26333,12626
29,20965,20967,30315,15978
30,14809,19837,33865,19714
31,10189,17543,36611,23882
32,6668,14898,38093,28566
33,4262,12065,38548,33350
34,2743,9326,37961,38195
35,1736,7088,36388,43013
36,1145,5257,34148,47675
37,791,3815,31612,52007
38,545,2707,28985,55988
39,395,1898,26254,59678
40,273,1348,23617,62987
41,210,956,21117,65942
42,166,647,18845,68567
43,131,463,16695,70936
44,113,318,14772,73022
45,98,219,12991,74917
46,85,150,11460,76530
47,70,111,10075,77969
48,60,93,8856,79216
49,56,64,7742,80363
50,52,49,6832,81292
51,49,36,5999,82141
52,47,26,5285,82867
53,46,19,4619,83541
54,44,15,4105,84061
55,43,7,3546,84629
56,42,5,3100,85078
57,41,6,2719,85459
58,41,3,2391,85790
59,40,2,2092,86091
60,39,1,1839,86346
61,39,1,1606,86579
62,39,1,1398,86787
63,39,0,1223,86963
64,38,1,1067,87119
65,38,1,932,87254
66,38,1,819,87367
67,37,2,710,87476
68,37,2,620,87566
69,37,1,539,87648
70,37,1,483,87704
71,37,0,423,87765
72,37,0,380,87808
73,37,0,326,87862
74,37,0,285,87903
75,36,1,254,87934
76,36,1,223,87965
77,36,0,199,87990
78,36,0,177,88012
79,36,0,153,88036
80,36,0,137,88052
81,36,0,112,88077
82,36,0,100,88089
83,35,1,93,88096
84,35,0,78,88112
85,35,0,67,88123
86,35,0,59,88131
87,35,0,52,88138
88,35,0,43,88147
89,35,0,37,88153
90,35,0,33,88157
91,35,0,24,88166
92,35,0,19,88171
93,35,0,17,88173
94,35,0,13,88177
95,35,0,12,88178
96,35,0,12,88178
97,35,0,8,88182
98,35,0,5,88185
99,35,0,3,88187
100,35,0,3,88187
101,35,0,3,88187
102,35,0,3,88187
103,35,0,2,88188
104,35,0,2,88188
105,35,0,2,88188
106,35,0,1,88189
107,35,0,0,88190
108,35,0,0,88190
109,35,0,0,88190
110,35,0,0,88190
111,35,0,0,88190
112,35,0,0,88190
113,35,0,0,88190
114,35,0,0,88190
115,35,0,0,88190
116,35,0,0,88190
117,35,0,0,88190
118,35,0,0,88190
119,35,0,0,88190
