Step,Susceptible,Exposed,Infected,Removed
0,88214,6,3,2
1,88213,5,5,2
2,88206,10,6,3
3,88200,10,12,3
4,88186,21,15,3
5,88165,35,19,6
6,88147,38,30,10
7,88113,58,38,16
8,88071,74,55,25
9,88023,88,80,34
10,87956,116,103,50
11,87861,152,149,63
12,87721,222,196,86
13,87511,334,274,106
14,87256,443,382,144
15,86843,650,530,202
16,86257,943,750,275
17,85482,1287,1083,373
18,84396,1808,1478,543
19,82872,2536,2035,782
20,80937,3316,2873,1099
21,78159,4611,3944,1511
22,74617,6077,5414,2117
23,70009,7992,7250,2974
24,64151,10230,9750,4094
25,57222,12537,12912,5554
26,49104,15013,16629,7479
27,40282,17046,20901,9996
28,31436,18189,25546,13054
29,23301,18125,29902,16897
30,16375,16868,33659,21323
31,11006,14636,36170,26413
32,7165,11861,37281,31918
33,4609,9076,36986,37554
34,2958,6600,35527,43140
35,1951,4594,33166,48514
36,1302,3135,30367,53421
37,878,2150,27242,57955
38,609,1465,24181,61970
39,443,977,21116,65689
40,344,629,18299,68953
41,276,402,15837,71710
42,231,261,13643,74090
43,200,176,11676,76173
44,175,115,10039,77896
45,159,92,8630,79344
46,149,62,7323,80691
47,136,50,6275,81764
48,125,37,5364,82699
49,120,24,4545,83536
50,114,20,3865,84226
51,108,18,3237,84862
52,104,12,2752,85357
53,99,10,2370,85746
54,93,13,2007,86112
55,91,11,1696,86427
56,90,6,1428,86701
57,89,6,1214,86916
58,89,2,1034,87100
59,88,3,886,87248
60,86,4,747,87388
61,85,2,637,87501
62,84,3,553,87585
63,83,2,469,87671
64,83,1,398,87743
65,82,1,356,87786
66,82,0,295,87848
67,82,0,247,87896
68,82,0,212,87931
69,82,0,180,87963
70,82,0,157,87986
71,82,0,133,88010
72,81,1,112,88031
73,81,1,94,88049
74,81,0,86,88058
75,80,1,73,88071
76,80,1,66,88078
77,80,1,59,88085
78,80,1,45,88099
79,80,1,38,88106
80,80,0,33,88112
81,80,0,27,88118
82,80,0,25,88120
83,80,0,22,88123
84,80,0,18,88127
85,80,0,14,88131
86,80,0,13,88132
87,80,0,10,88135
88,80,0,9,88136
89,80,0,7,88138
90,80,0,4,88141
91,80,0,3,88142
92,80,0,2,88143
93,80,0,1,88144
94,80,0,0,88145
95,80,0,0,88145
96,80,0,0,88145
97,80,0,0,88145
98,80,0,0,88145
99,80,0,0,88145
100,80,0,0,88145
101,80,0,0,88145
102,80,0,0,88145
103,80,0,0,88145
104,80,0,0,88145
105,80,0,0,88145
106,80,0,0,88145
107,80,0,0,88145
108,80,0,0,88145
109,80,0,0,88145
110,80,0,0,88145
111,80,0,0,88145
112,80,0,0,88145
113,80,0,0,88145
114,80,0,0,88145
115,80,0,0,88145
116,80,0,0,88145
117,80,0,0,88145
118,80,0,0,88145
119,80,0,0,88145
