Step,Susceptible,Exposed,Infected,Removed
0,88218,2,4,1
1,88213,5,5,2
2,88210,4,7,4
3,88205,8,5,7
4,88200,7,10,8
5,88184,19,11,11
6,88172,21,15,17
7,88158,22,27,18
8,88127,46,28,24
9,88093,58,46,28
10,88042,81,59,43
11,87977,103,87,58
12,87866,158,127,74
13,87725,210,191,99
14,87525,315,252,133
15,87245,434,365,181
16,86826,640,507,252
17,86246,917,708,354
18,85470,1229,1034,492
19,84324,1737,1471,693
20,82746,2447,2042,990
21,80676,3336,2799,1414
22,77980,4331,3920,1994
23,74313,5856,5284,2772
24,69691,7603,7143,3788
25,63695,9724,9625,5181
26,56512,12104,12516,7093
27,48343,14249,15929,9704
28,39795,15602,19917,12911
29,30861,16829,23578,16957
30,23006,16213,27330,21676
31,16379,14685,29978,27183
32,11388,12375,31281,33181
33,7675,9778,31228,39544
34,5108,7399,29901,45817
35,3495,5300,27675,51755
36,2461,3749,24695,57320
37,1819,2568,21452,62386
38,1412,1663,18394,66756
39,1110,1118,15548,70449
40,915,752,12971,73587
41,787,491,10756,76191
42,695,345,8909,78276
43,616,246,7333,80030
44,551,198,5942,81534
45,525,136,4874,82690
46,491,103,3922,83709
47,476,66,3147,84536
48,449,62,2582,85132
49,438,41,2090,85656
50,425,29,1652,86119
51,415,24,1355,86431
52,410,13,1091,86711
53,406,9,898,86912
54,404,10,725,87086
55,400,9,583,87233
56,396,9,478,87342
57,393,8,389,87435
58,393,4,313,87515
59,391,3,244,87587
60,389,3,193,87640
61,388,3,162,87672
62,388,3,128,87706
63,386,5,105,87729
64,385,2,86,87752
65,385,2,72,87766
66,384,1,57,87783
67,384,0,51,87790
68,384,0,41,87800
69,383,1,34,87807
70,383,0,31,87811
71,383,0,25,87817
72,383,0,21,87821
73,383,0,17,87825
74,383,0,12,87830
75,382,1,12,87830
76,382,0,13,87830
77,382,0,9,87834
78,382,0,9,87834
79,382,0,7,87836
80,382,0,7,87836
81,382,0,6,87837
82,382,0,5,87838
83,382,0,5,87838
84,382,0,5,87838
85,382,0,4,87839
86,382,0,4,87839
87,382,0,4,87839
88,382,0,3,87840
89,382,0,3,87840
90,382,0,2,87841
91,382,0,2,87841
92,382,0,1,87842
93,382,0,1,87842
94,382,0,1,87842
95,382,0,1,87842
96,382,0,0,87843
97,382,0,0,87843
98,382,0,0,87843
99,382,0,0,87843
100,382,0,0,87843
101,382,0,0,87843
102,382,0,0,87843
103,382,0,0,87843
104,382,0,0,87843
105,382,0,0,87843
106,382,0,0,87843
107,382,0,0,87843
108,382,0,0,87843
109,382,0,0,87843
110,382,0,0,87843
111,382,0,0,87843
112,382,0,0,87843
113,382,0,0,87843
114,382,0,0,87843
115,382,0,0,87843
116,382,0,0,87843
117,382,0,0,87843
118,382,0,0,87843
119,382,0,0,87843
