Step,Susceptible,Exposed,Infected,Removed
0,88215,5,5,0
1,88209,8,8,0
2,88203,11,11,0
3,88195,17,13,0
4,88185,21,17,2
5,88172,27,22,4
6,88155,36,29,5
7,88124,53,42,6
8,88084,69,63,9
9,88026,101,82,16
10,87964,129,107,25
11,87859,181,147,38
12,87729,238,205,53
13,87527,350,274,74
14,87270,504,338,113
15,86950,640,462,173
16,86538,814,640,233
17,85973,1078,851,323
18,85190,1481,1116,438
19,84191,1956,1509,569
20,82839,2613,1991,782
21,81158,3372,2679,1016
22,78834,4479,3541,1371
23,75890,5866,4633,1836
24,72275,7395,6120,2435
25,67804,9248,8005,3168
26,62150,11623,10284,4168
27,55540,14158,13060,5467
28,48259,16494,16336,7136
29,40488,18579,19819,9339
30,32789,19753,23811,11872
31,25390,20106,27878,14851
32,18903,19530,31546,18246
33,13478,18180,34396,22171
34,9274,16029,36301,26621
35,6326,13369,37366,31164
36,4206,10813,37459,35747
37,2831,8416,36420,40558
38,1876,6346,34919,45084
39,1309,4629,32815,49472
40,919,3474,30382,53450
41,662,2520,27897,57146
42,506,1852,25217,60650
43,383,1316,22773,63753
44,295,956,20324,66650
45,246,641,18143,69195
46,199,474,16174,71378
47,162,348,14310,73405
48,140,276,12683,75126
49,123,193,11167,76742
50,104,154,9872,78095
51,96,116,8651,79362
52,90,87,7575,80473
53,84,62,6705,81374
54,80,40,5898,82207
55,76,34,5157,82958
56,74,23,4529,83599
57,70,15,3994,84146
58,69,11,3483,84662
59,66,8,3047,85104
60,65,5,2664,85491
61,63,6,2301,85855
62,61,7,2023,86134
63,60,8,1762,86395
64,60,4,1569,86592
65,59,5,1359,86802
66,59,3,1185,86978
67,58,3,1031,87133
68,56,4,914,87251
69,56,3,795,87371
70,56,2,700,87467
71,56,2,610,87557
72,56,1,537,87631
73,56,1,447,87721
74,56,1,389,87779
75,56,1,338,87830
76,56,1,288,87880
77,56,1,243,87925
78,56,0,207,87962
79,56,0,183,87986
80,56,0,166,88003
81,56,0,148,88021
82,56,0,126,88043
83,56,0,113,88056
84,56,0,92,88077
85,56,0,75,88094
86,56,0,66,88103
87,56,0,58,88111
88,56,0,50,88119
89,56,0,46,88123
90,56,0,42,88127
91,56,0,34,88135
92,56,0,30,88139
93,56,0,28,88141
94,56,0,25,88144
95,56,0,24,88145
96,56,0,21,88148
97,56,0,19,88150
98,56,0,19,88150
99,56,0,14,88155
100,56,0,14,88155
101,56,0,11,88158
102,56,0,9,88160
103,56,0,8,88161
104,56,0,7,88162
105,56,0,6,88163
106,56,0,3,88166
107,56,0,2,88167
108,56,0,1,88168
109,56,0,1,88168
110,56,0,1,88168
111,56,0,1,88168
112,56,0,1,88168
113,56,0,1,88168
114,56,0,1,88168
115,56,0,0,88169
116,56,0,0,88169
117,56,0,0,88169
118,56,0,0,88169
119,56,0,0,88169
