Step,Susceptible,Exposed,Infected,Removed
0,88214,6,4,1
1,88210,7,5,3
2,88205,7,10,3
3,88195,16,8,6
4,88188,16,14,7
5,88164,34,19,8
6,88140,44,30,11
7,88110,55,45,15
8,88059,83,60,23
9,87997,108,85,35
10,87901,145,119,60
11,87769,212,167,77
12,87587,300,233,105
13,87345,398,334,148
14,86991,575,457,202
15,86491,819,628,287
16,85808,1155,831,431
17,84907,1496,1231,591
18,83622,2093,1671,839
19,81881,2875,2275,1194
20,79577,3904,3084,1660
21,76522,5202,4213,2288
22,72636,6758,5706,3125
23,67690,8648,7610,4277
24,61511,10949,9984,5781
25,54223,13327,12932,7743
26,46103,15473,16313,10336
27,37508,17113,19911,13693
28,29223,17598,23739,17665
29,21768,17096,26965,22396
30,15606,15493,29419,27707
31,10823,13313,30457,33632
32,7387,10683,30461,39694
33,5076,8266,29026,45857
34,3527,6177,26919,51602
35,2498,4427,24298,57002
36,1814,3125,21446,61840
37,1394,2119,18580,66132
38,1121,1397,15876,69831
39,904,971,13357,72993
40,769,685,11192,75579
41,662,500,9274,77789
42,583,348,7730,79564
43,536,241,6361,81087
44,484,201,5234,82306
45,454,139,4293,83339
46,429,102,3544,84150
47,410,83,2844,84888
48,393,72,2264,85496
49,386,56,1841,85942
50,380,38,1480,86327
51,374,26,1214,86611
52,367,27,983,86848
53,363,16,813,87033
54,359,13,658,87195
55,358,8,540,87319
56,356,6,427,87436
57,355,5,342,87523
58,354,5,259,87607
59,354,4,211,87656
60,354,3,173,87695
61,352,2,142,87729
62,351,2,119,87753
63,351,2,98,87774
64,351,2,74,87798
65,351,2,59,87813
66,351,0,52,87822
67,351,0,41,87833
68,351,0,31,87843
69,351,0,27,87847
70,351,0,25,87849
71,351,0,21,87853
72,351,0,18,87856
73,351,0,16,87858
74,351,0,13,87861
75,351,0,12,87862
76,351,0,11,87863
77,351,0,9,87865
78,351,0,8,87866
79,351,0,5,87869
80,351,0,4,87870
81,351,0,3,87871
82,351,0,1,87873
83,351,0,1,87873
84,351,0,1,87873
85,351,0,0,87874
86,351,0,0,87874
87,351,0,0,87874
88,351,0,0,87874
89,351,0,0,87874
90,351,0,0,87874
91,351,0,0,87874
92,351,0,0,87874
93,351,0,0,87874
94,351,0,0,87874
95,351,0,0,87874
96,351,0,0,87874
97,351,0,0,87874
98,351,0,0,87874
99,351,0,0,87874
100,351,0,0,87874
101,351,0,0,87874
102,351,0,0,87874
103,351,0,0,87874
104,351,0,0,87874
105,351,0,0,87874
106,351,0,0,87874
107,351,0,0,87874
108,351,0,0,87874
109,351,0,0,87874
110,351,0,0,87874
111,351,0,0,87874
112,351,0,0,87874
113,351,0,0,87874
114,351,0,0,87874
115,351,0,0,87874
116,351,0,0,87874
117,351,0,0,87874
118,351,0,0,87874
119,351,0,0,87874
