Step,Susceptible,Exposed,Infected,Removed
0,88215,5,5,0
1,88210,8,7,0
2,88203,12,10,0
3,88193,18,13,1
4,88186,20,18,1
5,88161,38,24,2
6,88135,44,39,7
7,88082,77,57,9
8,88026,99,88,12
9,87929,153,122,21
10,87800,217,175,33
11,87623,303,254,45
12,87367,431,363,64
13,87004,622,495,104
14,86493,895,684,153
15,85781,1283,938,223
16,84823,1716,1361,325
17,83437,2414,1909,465
18,81472,3399,2684,670
19,78877,4663,3745,940
20,75464,6227,5235,1299
21,70954,8246,7232,1793
22,65110,10788,9788,2539
23,58014,13608,13069,3534
24,49606,16567,17270,4782
25,40386,19120,22220,6499
26,30994,20958,27487,8786
27,22547,21004,33157,11517
28,15229,19806,38421,14769
29,9709,17473,42397,18646
30,5877,14277,45225,22846
31,3438,11022,46390,27375
32,1914,8161,46100,32050
33,1114,5717,44569,36825
34,663,3892,42334,41336
35,410,2609,39625,45581
36,247,1676,36725,49577
37,164,1100,33646,53315
38,102,738,30729,56656
39,61,468,27932,59764
40,43,312,25243,62627
41,34,193,22794,65204
42,30,124,20605,67466
43,19,85,18596,69525
44,16,48,16823,71338
45,11,29,15147,73038
46,11,19,13616,74579
47,10,16,12241,75958
48,8,10,11046,77161
49,7,7,9999,78212
50,6,6,8993,79220
51,6,4,8057,80158
52,5,5,7246,80969
53,5,4,6561,81655
54,5,2,5926,82292
55,3,4,5316,82902
56,3,1,4797,83424
57,3,1,4293,83928
58,3,1,3872,84349
59,2,1,3462,84760
60,2,1,3112,85110
61,2,1,2814,85408
62,2,1,2525,85697
63,2,0,2292,85931
64,2,0,2061,86162
65,2,0,1855,86368
66,2,0,1683,86540
67,2,0,1518,86705
68,2,0,1374,86849
69,2,0,1252,86971
70,2,0,1094,87129
71,2,0,987,87236
72,2,0,878,87345
73,2,0,793,87430
74,2,0,706,87517
75,2,0,639,87584
76,2,0,576,87647
77,2,0,524,87699
78,2,0,477,87746
79,2,0,427,87796
80,2,0,382,87841
81,2,0,335,87888
82,2,0,299,87924
83,2,0,274,87949
84,2,0,250,87973
85,2,0,229,87994
86,2,0,208,88015
87,2,0,190,88033
88,2,0,170,88053
89,2,0,156,88067
90,2,0,135,88088
91,2,0,128,88095
92,2,0,120,88103
93,2,0,104,88119
94,2,0,97,88126
95,2,0,88,88135
96,2,0,74,88149
97,2,0,62,88161
98,2,0,52,88171
99,2,0,46,88177
100,2,0,39,88184
101,2,0,36,88187
102,2,0,29,88194
103,2,0,25,88198
104,2,0,23,88200
105,2,0,20,88203
106,2,0,18,88205
107,2,0,16,88207
108,2,0,15,88208
109,2,0,15,88208
110,2,0,12,88211
111,2,0,10,88213
112,2,0,10,88213
113,2,0,9,88214
114,2,0,8,88215
115,2,0,7,88216
116,2,0,7,88216
117,2,0,7,88216
118,2,0,7,88216
119,2,0,6,88217
