Step,Susceptible,Exposed,Infected,Removed
0,88217,3,5,0
1,88214,6,4,1
2,88212,6,6,1
3,88208,8,8,1
4,88202,11,8,4
5,88192,15,11,7
6,88183,18,13,11
7,88167,26,18,14
8,88152,28,24,21
9,88125,43,33,24
10,88088,63,45,29
11,88048,69,71,37
12,87981,111,81,52
13,87914,115,125,71
14,87801,168,159,97
15,87645,242,217,121
16,87435,340,290,160
17,87182,410,421,212
18,86786,612,529,298
19,86299,767,753,406
20,85621,1064,980,560
21,84705,1450,1308,762
22,83509,1898,1807,1011
23,81817,2632,2412,1364
24,79720,3401,3266,1838
25,76887,4551,4285,2502
26,73434,5761,5694,3336
27,69090,7268,7449,4418
28,63748,9015,9591,5871
29,57515,10749,12133,7828
30,50487,12383,15074,10281
31,42897,13771,18331,13226
32,35196,14656,21545,16828
33,28025,14496,24512,21192
34,21651,13550,26901,26123
35,16195,12222,28274,31534
36,11883,10375,28862,37105
37,8677,8411,28299,42838
38,6369,6519,26835,48502
39,4756,4886,24819,53764
40,3620,3537,22306,58762
41,2834,2591,19617,63183
42,2354,1784,16925,67162
43,1974,1272,14516,70463
44,1721,890,12211,73403
45,1504,677,10168,75876
46,1365,491,8496,77873
47,1237,376,7000,79612
48,1154,273,5803,80995
49,1086,190,4784,82165
50,1029,153,3959,83084
51,993,115,3223,83894
52,961,88,2628,84548
53,936,64,2153,85072
54,913,61,1757,85494
55,890,57,1434,85844
56,881,38,1165,86141
57,869,26,960,86370
58,858,23,770,86574
59,849,19,629,86728
60,844,14,512,86855
61,841,10,413,86961
62,841,4,339,87041
63,836,6,275,87108
64,833,5,232,87155
65,832,2,190,87201
66,831,2,157,87235
67,831,0,119,87275
68,829,2,96,87298
69,829,1,79,87316
70,829,0,64,87332
71,828,1,48,87348
72,827,2,36,87360
73,827,0,32,87366
74,827,0,26,87372
75,826,1,18,87380
76,826,0,13,87386
77,826,0,10,87389
78,826,0,8,87391
79,826,0,8,87391
80,826,0,8,87391
81,826,0,7,87392
82,826,0,5,87394
83,826,0,3,87396
84,826,0,2,87397
85,826,0,2,87397
86,826,0,1,87398
87,826,0,1,87398
88,826,0,1,87398
89,826,0,1,87398
90,826,0,1,87398
91,826,0,0,87399
92,826,0,0,87399
93,826,0,0,87399
94,826,0,0,87399
95,826,0,0,87399
96,826,0,0,87399
97,826,0,0,87399
98,826,0,0,87399
99,826,0,0,87399
100,826,0,0,87399
101,826,0,0,87399
102,826,0,0,87399
103,826,0,0,87399
104,826,0,0,87399
105,826,0,0,87399
106,826,0,0,87399
107,826,0,0,87399
108,826,0,0,87399
109,826,0,0,87399
110,826,0,0,87399
111,826,0,0,87399
112,826,0,0,87399
113,826,0,0,87399
114,826,0,0,87399
115,826,0,0,87399
116,826,0,0,87399
117,826,0,0,87399
118,826,0,0,87399
119,826,0,0,87399
