Step,Susceptible,Exposed,Infected,Removed
0,88217,3,5,0
1,88214,3,7,1
2,88206,10,7,2
3,88199,12,11,3
4,88189,18,12,6
5,88182,21,14,8
6,88172,23,21,9
7,88154,27,31,13
8,88124,45,39,17
9,88089,62,51,23
10,88040,84,72,29
11,87961,120,105,39
12,87853,173,138,61
13,87721,229,201,74
14,87523,313,279,110
15,87227,468,376,154
16,86883,583,541,218
17,86372,830,735,288
18,85704,1145,976,400
19,84796,1537,1346,546
20,83625,2011,1840,749
21,82011,2707,2477,1030
22,79888,3610,3380,1347
23,77074,4757,4508,1886
24,73482,6198,5952,2593
25,68902,8052,7784,3487
26,63471,9854,10189,4711
27,56847,11901,13171,6306
28,49345,14041,16606,8233
29,41346,15643,20515,10721
30,33221,16650,24501,13853
31,25526,16872,28336,17491
32,18804,16049,31686,21686
33,13459,14153,34137,26476
34,9337,11923,35435,31530
35,6317,9617,35418,36873
36,4269,7204,34633,42119
37,2995,5252,32708,47270
38,2113,3774,30275,52063
39,1526,2652,27443,56604
40,1097,1881,24605,60642
41,847,1291,21691,64396
42,674,862,18994,67695
43,529,658,16548,70490
44,453,429,14331,73012
45,370,315,12336,75204
46,320,219,10589,77097
47,285,165,9088,78687
48,254,129,7765,80077
49,229,93,6664,81239
50,215,70,5721,82219
51,206,48,4903,83068
52,194,34,4175,83822
53,185,33,3559,84448
54,180,24,3054,84967
55,173,23,2621,85408
56,170,17,2216,85822
57,167,15,1904,86139
58,163,12,1653,86397
59,161,12,1413,86639
60,159,9,1208,86849
61,158,8,1028,87031
62,157,4,898,87166
63,157,2,764,87302
64,155,4,669,87397
65,154,4,567,87500
66,153,2,480,87590
67,152,3,407,87663
68,152,2,348,87723
69,152,1,290,87782
70,152,1,246,87826
71,152,0,206,87867
72,152,0,180,87893
73,152,0,158,87915
74,151,1,136,87937
75,151,0,123,87951
76,151,0,100,87974
77,151,0,81,87993
78,151,0,66,88008
79,151,0,54,88020
80,150,1,49,88025
81,149,1,40,88035
82,149,1,33,88042
83,149,1,28,88047
84,149,1,24,88051
85,149,1,20,88055
86,149,1,18,88057
87,149,0,19,88057
88,149,0,11,88065
89,149,0,10,88066
90,149,0,9,88067
91,149,0,8,88068
92,149,0,8,88068
93,149,0,7,88069
94,149,0,6,88070
95,149,0,6,88070
96,149,0,4,88072
97,149,0,4,88072
98,149,0,2,88074
99,149,0,2,88074
100,149,0,2,88074
101,149,0,2,88074
102,149,0,2,88074
103,149,0,2,88074
104,149,0,2,88074
105,149,0,2,88074
106,149,0,1,88075
107,149,0,1,88075
108,149,0,0,88076
109,149,0,0,88076
110,149,0,0,88076
111,149,0,0,88076
112,149,0,0,88076
113,149,0,0,88076
114,149,0,0,88076
115,149,0,0,88076
116,149,0,0,88076
117,149,0,0,88076
118,149,0,0,88076
119,149,0,0,88076
