Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88209,8,7,1
2,88200,13,11,1
3,88186,20,16,3
4,88172,23,24,6
5,88151,28,37,9
6,88113,53,47,12
7,88074,63,69,19
8,87994,112,95,24
9,87899,157,136,33
10,87777,199,199,50
11,87577,306,269,73
12,87284,445,400,96
13,86889,636,573,127
14,86325,878,840,182
15,85533,1230,1194,268
16,84442,1697,1720,366
17,82894,2417,2379,535
18,80634,3502,3301,788
19,77738,4620,4741,1126
20,73557,6518,6577,1573
21,68312,8550,9103,2260
22,61613,10898,12552,3162
23,53390,13766,16671,4398
24,44053,16239,21882,6051
25,34489,17728,27768,8240
26,25095,18245,33894,10991
27,17198,16983,39672,14372
28,11130,14455,44297,18343
29,6765,11534,47066,22860
30,3954,8594,48126,27551
31,2246,5974,47699,32306
32,1343,3887,45825,37170
33,787,2470,43169,41799
34,505,1492,40032,46196
35,326,907,36791,50201
36,221,575,33559,53870
37,142,366,30518,57199
38,103,223,27661,60238
39,67,134,25002,63022
40,42,103,22566,65514
41,36,59,20281,67849
42,29,37,18265,69894
43,23,32,16478,71692
44,18,21,14812,73374
45,14,11,13362,74838
46,14,7,12053,76151
47,13,3,10894,77315
48,11,4,9759,78451
49,11,3,8748,79463
50,11,2,7871,80341
51,11,1,7089,81124
52,10,1,6362,81852
53,10,1,5755,82459
54,9,1,5188,83027
55,9,1,4703,83512
56,8,1,4225,83991
57,8,0,3812,84405
58,8,0,3485,84732
59,7,1,3141,85076
60,6,2,2809,85408
61,5,2,2524,85694
62,3,2,2284,85936
63,3,1,2068,86153
64,3,1,1872,86349
65,3,1,1710,86511
66,3,0,1543,86679
67,3,0,1397,86825
68,3,0,1242,86980
69,3,0,1119,87103
70,3,0,991,87231
71,3,0,889,87333
72,3,0,820,87402
73,3,0,746,87476
74,3,0,660,87562
75,3,0,586,87636
76,3,0,517,87705
77,3,0,464,87758
78,3,0,408,87814
79,3,0,373,87849
80,3,0,337,87885
81,3,0,312,87910
82,3,0,287,87935
83,3,0,263,87959
84,3,0,231,87991
85,3,0,211,88011
86,3,0,199,88023
87,3,0,183,88039
88,3,0,160,88062
89,3,0,144,88078
90,3,0,127,88095
91,3,0,109,88113
92,3,0,98,88124
93,3,0,86,88136
94,3,0,81,88141
95,3,0,67,88155
96,3,0,59,88163
97,3,0,51,88171
98,3,0,44,88178
99,3,0,42,88180
100,3,0,35,88187
101,3,0,34,88188
102,3,0,27,88195
103,3,0,25,88197
104,3,0,23,88199
105,3,0,22,88200
106,3,0,18,88204
107,3,0,16,88206
108,3,0,14,88208
109,3,0,13,88209
110,3,0,13,88209
111,3,0,13,88209
112,3,0,13,88209
113,3,0,10,88212
114,3,0,10,88212
115,3,0,10,88212
116,3,0,10,88212
117,3,0,9,88213
118,3,0,9,88213
119,3,0,7,88215
