Step,Susceptible,Exposed,Infected,Removed
0,88217,3,4,1
1,88210,10,3,2
2,88206,10,7,2
3,88202,10,10,3
4,88191,14,14,6
5,88175,26,16,8
6,88150,41,25,9
7,88123,48,42,12
8,88069,78,56,22
9,88012,85,98,30
10,87901,164,108,52
11,87793,189,171,72
12,87616,258,255,96
13,87354,387,349,135
14,86975,579,480,191
15,86528,718,711,268
16,85799,1089,941,396
17,84810,1532,1309,574
18,83506,2099,1807,813
19,81728,2803,2551,1143
20,79309,3763,3576,1577
21,76033,5150,4810,2232
22,71887,6688,6538,3112
23,66543,8690,8746,4246
24,59967,10927,11522,5809
25,52177,13291,14902,7855
26,43704,15142,18926,10453
27,34871,16341,23367,13646
28,26427,16514,27470,17814
29,19016,15691,30881,22637
30,13087,13812,33224,28102
31,8788,11146,34398,33893
32,5846,8523,33965,39891
33,3915,6193,32169,45948
34,2625,4397,29724,51479
35,1832,3045,26577,56771
36,1345,2001,23479,61400
37,993,1373,20382,65477
38,788,888,17471,69078
39,653,555,14903,72114
40,547,395,12529,74754
41,480,281,10485,76979
42,433,192,8718,78882
43,391,141,7329,80364
44,354,106,6142,81623
45,328,77,5123,82697
46,314,56,4259,83596
47,294,49,3510,84372
48,286,37,2923,84979
49,277,23,2414,85511
50,268,26,2025,85906
51,259,23,1682,86261
52,255,14,1395,86561
53,251,7,1176,86791
54,246,8,975,86996
55,244,5,791,87185
56,244,2,666,87313
57,238,7,545,87435
58,237,3,454,87531
59,237,3,379,87606
60,234,6,310,87675
61,232,4,261,87728
62,231,1,223,87770
63,231,0,188,87806
64,231,0,157,87837
65,231,0,124,87870
66,230,1,104,87890
67,229,1,91,87904
68,229,0,80,87916
69,229,0,68,87928
70,229,0,56,87940
71,229,0,46,87950
72,229,0,36,87960
73,229,0,31,87965
74,229,0,27,87969
75,229,0,26,87970
76,229,0,19,87977
77,229,0,14,87982
78,229,0,11,87985
79,229,0,11,87985
80,229,0,8,87988
81,229,0,8,87988
82,229,0,7,87989
83,229,0,6,87990
84,229,0,6,87990
85,228,1,6,87990
86,228,0,6,87991
87,228,0,5,87992
88,228,0,4,87993
89,228,0,4,87993
90,228,0,2,87995
91,228,0,1,87996
92,228,0,1,87996
93,228,0,0,87997
94,228,0,0,87997
95,228,0,0,87997
96,228,0,0,87997
97,228,0,0,87997
98,228,0,0,87997
99,228,0,0,87997
100,228,0,0,87997
101,228,0,0,87997
102,228,0,0,87997
103,228,0,0,87997
104,228,0,0,87997
105,228,0,0,87997
106,228,0,0,87997
107,228,0,0,87997
108,228,0,0,87997
109,228,0,0,87997
110,228,0,0,87997
111,228,0,0,87997
112,228,0,0,87997
113,228,0,0,87997
114,228,0,0,87997
115,228,0,0,87997
116,228,0,0,87997
117,228,0,0,87997
118,228,0,0,87997
119,228,0,0,87997
