Step,Susceptible,Exposed,Infected,Removed
0,88214,6,5,0
1,88206,13,5,1
2,88204,13,7,1
3,88196,16,12,1
4,88183,23,17,2
5,88161,34,25,5
6,88136,43,38,8
7,88097,65,50,13
8,88054,80,72,19
9,87987,117,97,24
10,87902,146,148,29
11,87751,238,196,40
12,87558,336,268,63
13,87286,465,379,95
14,86901,666,530,128
15,86360,931,752,182
16,85632,1269,1068,256
17,84599,1792,1466,368
18,83178,2536,1996,515
19,81320,3344,2823,738
20,78677,4636,3893,1019
21,75330,6148,5352,1395
22,70858,8199,7194,1974
23,65269,10466,9786,2704
24,58390,13122,13048,3665
25,50320,16013,16884,5008
26,41531,18446,21546,6702
27,32659,19938,26750,8878
28,24222,20352,32099,11552
29,16853,19461,37216,14695
30,11071,17534,41228,18392
31,6941,14511,44269,22504
32,4125,11528,45548,27024
33,2486,8524,45570,31645
34,1525,6058,44395,36247
35,922,4235,42392,40676
36,586,2876,39829,44934
37,383,1950,37005,48887
38,245,1335,33996,52649
39,171,857,31109,56088
40,124,586,28320,59195
41,89,399,25711,62026
42,72,265,23281,64607
43,59,173,21031,66962
44,44,111,18968,69102
45,27,81,17148,70969
46,24,51,15444,72706
47,19,34,13966,74206
48,17,30,12578,75600
49,17,20,11304,76884
50,15,16,10179,78015
51,13,13,9128,79071
52,12,10,8169,80034
53,12,4,7377,80832
54,11,5,6611,81598
55,11,5,5954,82255
56,11,2,5392,82820
57,11,1,4886,83327
58,9,3,4383,83830
59,9,3,3963,84250
60,8,2,3575,84640
61,8,1,3224,84992
62,8,0,2862,85355
63,8,0,2570,85647
64,8,0,2320,85897
65,8,0,2096,86121
66,8,0,1851,86366
67,8,0,1679,86538
68,8,0,1523,86694
69,8,0,1374,86843
70,7,1,1237,86980
71,7,0,1103,87115
72,7,0,1004,87214
73,6,1,900,87318
74,6,1,802,87416
75,6,0,734,87485
76,6,0,655,87564
77,6,0,590,87629
78,6,0,517,87702
79,6,0,466,87753
80,6,0,432,87787
81,6,0,394,87825
82,6,0,349,87870
83,6,0,317,87902
84,6,0,281,87938
85,6,0,254,87965
86,6,0,227,87992
87,6,0,207,88012
88,6,0,191,88028
89,6,0,172,88047
90,6,0,151,88068
91,6,0,135,88084
92,6,0,126,88093
93,6,0,111,88108
94,6,0,105,88114
95,6,0,99,88120
96,6,0,88,88131
97,6,0,76,88143
98,6,0,67,88152
99,6,0,60,88159
100,6,0,54,88165
101,6,0,49,88170
102,6,0,42,88177
103,6,0,37,88182
104,6,0,36,88183
105,6,0,34,88185
106,6,0,31,88188
107,6,0,29,88190
108,6,0,27,88192
109,6,0,24,88195
110,6,0,21,88198
111,6,0,21,88198
112,6,0,20,88199
113,6,0,18,88201
114,6,0,15,88204
115,6,0,13,88206
116,6,0,13,88206
117,6,0,13,88206
118,6,0,10,88209
119,6,0,9,88210
