Step,Susceptible,Exposed,Infected,Removed
0,88216,4,5,0
1,88211,7,7,0
2,88201,15,8,1
3,88189,18,17,1
4,88172,25,22,6
5,88151,30,33,11
6,88105,61,41,18
7,88063,68,63,31
8,87990,106,88,41
9,87894,149,125,57
10,87749,212,181,83
11,87556,283,276,110
12,87277,403,391,154
13,86891,572,524,238
14,86317,813,759,336
15,85553,1143,1016,513
16,84500,1542,1471,712
17,83056,2147,2020,1002
18,81081,2958,2786,1400
19,78397,3976,3897,1955
20,74806,5418,5287,2714
21,70239,7029,7154,3803
22,64417,8882,9669,5257
23,57507,10910,12597,7211
24,49617,12829,16052,9727
25,41036,14396,19881,12912
26,32550,14951,23821,16903
27,24551,14706,27433,21535
28,17634,13612,29988,26991
29,12404,11395,31476,32950
30,8514,9061,31426,39224
31,5834,6788,30196,45407
32,4077,4908,27790,51450
33,2899,3367,24891,57068
34,2129,2314,21654,62128
35,1651,1548,18606,66420
36,1310,1050,15719,70146
37,1068,744,13233,73180
38,917,466,11032,75810
39,795,329,9091,78010
40,719,218,7497,79791
41,655,160,6105,81305
42,597,130,4916,82582
43,573,82,4030,83540
44,537,69,3240,84379
45,522,49,2630,85024
46,505,40,2139,85541
47,495,21,1732,85977
48,485,16,1405,86319
49,478,14,1136,86597
50,473,12,932,86808
51,460,21,741,87003
52,458,13,587,87167
53,454,8,476,87287
54,451,7,377,87390
55,451,3,303,87468
56,451,2,251,87521
57,449,3,199,87574
58,446,5,159,87615
59,445,5,124,87651
60,445,2,107,87671
61,445,0,93,87687
62,445,0,78,87702
63,444,1,70,87710
64,444,0,55,87726
65,444,0,43,87738
66,444,0,36,87745
67,444,0,28,87753
68,444,0,24,87757
69,443,1,20,87761
70,443,0,19,87763
71,443,0,17,87765
72,443,0,16,87766
73,443,0,13,87769
74,443,0,13,87769
75,443,0,9,87773
76,443,0,9,87773
77,443,0,6,87776
78,443,0,3,87779
79,443,0,3,87779
80,443,0,2,87780
81,443,0,1,87781
82,443,0,0,87782
83,443,0,0,87782
84,443,0,0,87782
85,443,0,0,87782
86,443,0,0,87782
87,443,0,0,87782
88,443,0,0,87782
89,443,0,0,87782
90,443,0,0,87782
91,443,0,0,87782
92,443,0,0,87782
93,443,0,0,87782
94,443,0,0,87782
95,443,0,0,87782
96,443,0,0,87782
97,443,0,0,87782
98,443,0,0,87782
99,443,0,0,87782
100,443,0,0,87782
101,443,0,0,87782
102,443,0,0,87782
103,443,0,0,87782
104,443,0,0,87782
105,443,0,0,87782
106,443,0,0,87782
107,443,0,0,87782
108,443,0,0,87782
109,443,0,0,87782
110,443,0,0,87782
111,443,0,0,87782
112,443,0,0,87782
113,443,0,0,87782
114,443,0,0,87782
115,443,0,0,87782
116,443,0,0,87782
117,443,0,0,87782
118,443,0,0,87782
119,443,0,0,87782
