Step,Susceptible,Exposed,Infected,Removed
0,88214,6,4,1
1,88210,6,8,1
2,88196,16,12,1
3,88185,20,19,1
4,88169,27,27,2
5,88129,55,35,6
6,88091,56,69,9
7,88018,103,91,13
8,87930,143,133,19
9,87789,213,180,43
10,87574,328,253,70
11,87293,437,403,92
12,86855,664,578,128
13,86239,940,864,182
14,85303,1407,1246,269
15,83960,2042,1829,394
16,82052,2932,2654,587
17,79355,4191,3823,856
18,75780,5673,5570,1202
19,70651,7957,7825,1792
20,64044,10578,11031,2572
21,55748,13604,15215,3658
22,46012,16610,20440,5163
23,35609,18611,26804,7201
24,25663,19194,33491,9877
25,16941,18257,39861,13166
26,10304,15641,45159,17121
27,5891,12250,48464,21620
28,3235,8809,49663,26518
29,1714,5801,49179,31531
30,928,3682,47153,36462
31,542,2220,44234,41229
32,318,1351,41004,45552
33,193,802,37655,49575
34,125,465,34250,53385
35,83,278,31027,56837
36,57,153,28044,59971
37,40,91,25413,62681
38,25,64,22978,65158
39,16,48,20643,67518
40,13,31,18602,69579
41,11,14,16747,71453
42,10,7,15084,73124
43,8,4,13581,74632
44,8,0,12263,75954
45,7,1,11004,77213
46,7,1,9931,78286
47,6,1,8901,79317
48,6,0,7968,80251
49,6,0,7183,81036
50,5,1,6456,81763
51,5,0,5842,82378
52,5,0,5246,82974
53,4,1,4722,83498
54,4,0,4264,83957
55,4,0,3844,84377
56,4,0,3470,84751
57,4,0,3111,85110
58,4,0,2814,85407
59,4,0,2506,85715
60,4,0,2268,85953
61,4,0,2049,86172
62,4,0,1851,86370
63,4,0,1676,86545
64,4,0,1512,86709
65,4,0,1374,86847
66,4,0,1245,86976
67,4,0,1117,87104
68,4,0,1017,87204
69,4,0,923,87298
70,4,0,842,87379
71,4,0,753,87468
72,4,0,688,87533
73,4,0,602,87619
74,4,0,558,87663
75,4,0,508,87713
76,4,0,462,87759
77,4,0,422,87799
78,4,0,387,87834
79,4,0,343,87878
80,4,0,310,87911
81,4,0,284,87937
82,4,0,250,87971
83,4,0,223,87998
84,4,0,201,88020
85,4,0,184,88037
86,4,0,166,88055
87,4,0,155,88066
88,4,0,140,88081
89,4,0,130,88091
90,4,0,114,88107
91,4,0,104,88117
92,4,0,93,88128
93,4,0,82,88139
94,4,0,72,88149
95,4,0,60,88161
96,4,0,53,88168
97,4,0,46,88175
98,4,0,41,88180
99,4,0,34,88187
100,4,0,31,88190
101,4,0,29,88192
102,4,0,26,88195
103,4,0,24,88197
104,4,0,22,88199
105,4,0,20,88201
106,4,0,19,88202
107,4,0,17,88204
108,4,0,17,88204
109,4,0,13,88208
110,4,0,13,88208
111,4,0,12,88209
112,4,0,12,88209
113,4,0,11,88210
114,4,0,9,88212
115,4,0,9,88212
116,4,0,9,88212
117,4,0,6,88215
118,4,0,6,88215
119,4,0,6,88215
