Step,Susceptible,Exposed,Infected,Removed
0,88214,6,3,2
1,88213,5,5,2
2,88210,6,7,2
3,88198,16,6,5
4,88194,13,13,5
5,88183,16,17,9
6,88158,35,21,11
7,88147,31,34,13
8,88128,34,41,22
9,88082,63,52,28
10,88033,85,74,33
11,87968,108,105,44
12,87871,152,138,64
13,87727,228,181,89
14,87551,303,262,109
15,87298,401,382,144
16,86888,610,518,209
17,86349,842,750,284
18,85595,1177,1063,390
19,84592,1596,1513,524
20,83132,2263,2090,740
21,81243,3025,2906,1051
22,78588,4154,3984,1499
23,75112,5542,5479,2092
24,70649,7261,7447,2868
25,65001,9333,9896,3995
26,58100,11628,13037,5460
27,50031,13841,16962,7391
28,41305,15680,21242,9998
29,32411,16741,25932,13141
30,24072,16745,30363,17045
31,17028,15437,34337,21423
32,11568,13223,36800,26634
33,7635,10591,37755,32244
34,4933,8049,37389,37854
35,3267,5710,35769,43479
36,2172,3982,33238,48833
37,1495,2716,30187,53827
38,1088,1746,27086,58305
39,786,1195,23924,62320
40,585,813,20930,65897
41,463,541,18178,69043
42,379,361,15736,71749
43,320,246,13586,74073
44,284,173,11641,76127
45,252,122,9992,77859
46,213,106,8512,79394
47,195,78,7224,80728
48,182,49,6114,81880
49,174,33,5211,82807
50,163,25,4441,83596
51,154,19,3833,84219
52,142,17,3255,84811
53,138,9,2759,85319
54,133,10,2353,85729
55,129,11,1987,86098
56,128,6,1695,86396
57,127,5,1419,86674
58,124,4,1214,86883
59,122,4,1036,87063
60,119,6,865,87235
61,118,4,737,87366
62,115,5,636,87469
63,114,3,551,87557
64,113,3,456,87653
65,113,2,378,87732
66,113,1,327,87784
67,112,1,276,87836
68,112,1,229,87883
69,111,1,188,87925
70,109,3,161,87952
71,109,1,133,87982
72,109,0,114,88002
73,109,0,100,88016
74,109,0,85,88031
75,109,0,72,88044
76,109,0,67,88049
77,109,0,54,88062
78,109,0,47,88069
79,108,1,42,88074
80,108,1,38,88078
81,108,1,35,88081
82,108,1,25,88091
83,108,1,21,88095
84,108,0,15,88102
85,108,0,14,88103
86,108,0,10,88107
87,108,0,9,88108
88,108,0,8,88109
89,108,0,8,88109
90,108,0,6,88111
91,108,0,6,88111
92,108,0,5,88112
93,108,0,2,88115
94,108,0,2,88115
95,108,0,2,88115
96,108,0,1,88116
97,108,0,1,88116
98,108,0,1,88116
99,108,0,0,88117
100,108,0,0,88117
101,108,0,0,88117
102,108,0,0,88117
103,108,0,0,88117
104,108,0,0,88117
105,108,0,0,88117
106,108,0,0,88117
107,108,0,0,88117
108,108,0,0,88117
109,108,0,0,88117
110,108,0,0,88117
111,108,0,0,88117
112,108,0,0,88117
113,108,0,0,88117
114,108,0,0,88117
115,108,0,0,88117
116,108,0,0,88117
117,108,0,0,88117
118,108,0,0,88117
119,108,0,0,88117
