Step,Susceptible,Exposed,Infected,Removed
0,88217,3,5,0
1,88214,4,6,1
2,88207,8,8,2
3,88199,14,10,2
4,88190,15,18,2
5,88177,18,26,4
6,88148,39,30,8
7,88112,60,40,13
8,88068,67,71,19
9,87987,110,96,32
10,87894,140,141,50
11,87778,182,195,70
12,87610,260,262,93
13,87365,344,389,127
14,87009,489,534,193
15,86518,699,740,268
16,85839,1008,1003,375
17,84900,1396,1410,519
18,83650,1917,1946,712
19,81899,2656,2659,1011
20,79658,3413,3778,1376
21,76526,4659,5128,1912
22,72475,6187,6892,2671
23,67226,7979,9294,3726
24,60739,10054,12335,5097
25,53184,12136,15995,6910
26,44800,13818,20251,9356
27,36053,14934,24758,12480
28,27496,15236,29331,16162
29,19859,14502,33220,20644
30,13817,12661,36117,25630
31,9340,10162,37681,31042
32,6135,7694,37625,36771
33,4041,5657,36116,42411
34,2725,3870,33802,47828
35,1893,2591,30703,53038
36,1356,1704,27457,57708
37,1026,1105,24262,61832
38,800,715,21260,65450
39,625,493,18386,68721
40,510,333,15961,71421
41,438,218,13740,73829
42,383,154,11770,75918
43,329,122,10080,77694
44,284,92,8644,79205
45,258,72,7394,80501
46,240,45,6377,81563
47,224,38,5455,82508
48,213,26,4652,83334
49,199,28,3948,84050
50,193,18,3405,84609
51,186,16,2893,85130
52,179,17,2444,85585
53,175,13,2093,85944
54,173,9,1781,86262
55,171,6,1513,86535
56,167,7,1291,86760
57,165,5,1087,86968
58,163,5,925,87132
59,162,4,798,87261
60,160,4,687,87374
61,158,2,595,87470
62,157,2,501,87565
63,156,3,435,87631
64,156,3,377,87689
65,155,3,320,87747
66,155,1,270,87799
67,155,0,237,87833
68,155,0,199,87871
69,154,1,169,87901
70,154,1,143,87927
71,154,1,119,87951
72,154,1,112,87958
73,154,0,97,87974
74,153,1,80,87991
75,152,1,66,88006
76,151,1,57,88016
77,151,0,52,88022
78,151,0,46,88028
79,151,0,39,88035
80,151,0,36,88038
81,151,0,30,88044
82,151,0,26,88048
83,151,0,22,88052
84,151,0,20,88054
85,151,0,16,88058
86,151,0,16,88058
87,151,0,12,88062
88,151,0,9,88065
89,151,0,7,88067
90,151,0,5,88069
91,151,0,5,88069
92,151,0,5,88069
93,151,0,4,88070
94,151,0,4,88070
95,151,0,3,88071
96,151,0,2,88072
97,151,0,2,88072
98,151,0,1,88073
99,151,0,1,88073
100,151,0,1,88073
101,151,0,0,88074
102,151,0,0,88074
103,151,0,0,88074
104,151,0,0,88074
105,151,0,0,88074
106,151,0,0,88074
107,151,0,0,88074
108,151,0,0,88074
109,151,0,0,88074
110,151,0,0,88074
111,151,0,0,88074
112,151,0,0,88074
113,151,0,0,88074
114,151,0,0,88074
115,151,0,0,88074
116,151,0,0,88074
117,151,0,0,88074
118,151,0,0,88074
119,151,0,0,88074
