Step,Susceptible,Exposed,Infected,Removed
0,88214,6,4,1
1,88208,7,8,2
2,88201,9,13,2
3,88192,17,11,5
4,88184,15,20,6
5,88165,28,23,9
6,88139,35,39,12
7,88091,65,48,21
8,88041,86,68,30
9,87972,117,98,38
10,87883,149,141,52
11,87752,221,174,78
12,87579,300,242,104
13,87318,431,336,140
14,86939,628,445,213
15,86505,776,646,298
16,85829,1102,883,411
17,84948,1495,1230,552
18,83766,1996,1687,776
19,82136,2727,2305,1057
20,79971,3679,3122,1453
21,77088,4910,4201,2026
22,73346,6383,5738,2758
23,68411,8380,7668,3766
24,62555,10497,10074,5099
25,55589,12680,13070,6886
26,47502,15074,16473,9176
27,39085,16663,20324,12153
28,30682,17511,24242,15790
29,23173,17049,27910,20093
30,16686,15880,30629,25030
31,11636,13787,32416,30386
32,7886,11307,33063,35969
33,5292,8729,32483,41721
34,3598,6512,30703,47412
35,2506,4690,28245,52784
36,1765,3374,25275,57811
37,1296,2363,22398,62168
38,1016,1600,19443,66166
39,824,1066,16811,69524
40,676,729,14401,72419
41,565,486,12234,74940
42,487,349,10282,77107
43,438,247,8683,78857
44,396,180,7277,80372
45,359,112,6092,81662
46,329,90,5041,82765
47,312,75,4192,83646
48,302,57,3471,84395
49,294,34,2890,85007
50,283,30,2395,85517
51,273,27,2004,85921
52,268,18,1668,86271
53,264,11,1381,86569
54,261,10,1157,86797
55,260,5,960,87000
56,256,6,807,87156
57,255,5,681,87284
58,254,3,550,87418
59,251,4,464,87506
60,250,4,394,87577
61,250,0,326,87649
62,250,0,265,87710
63,249,1,219,87756
64,249,1,183,87792
65,249,0,150,87826
66,249,0,122,87854
67,248,1,104,87872
68,247,2,82,87894
69,247,1,67,87910
70,247,0,55,87923
71,247,0,47,87931
72,247,0,33,87945
73,247,0,28,87950
74,247,0,24,87954
75,247,0,22,87956
76,247,0,16,87962
77,247,0,14,87964
78,247,0,12,87966
79,247,0,8,87970
80,247,0,3,87975
81,247,0,3,87975
82,247,0,3,87975
83,247,0,3,87975
84,247,0,2,87976
85,247,0,1,87977
86,247,0,1,87977
87,247,0,1,87977
88,247,0,1,87977
89,247,0,1,87977
90,247,0,1,87977
91,247,0,1,87977
92,247,0,1,87977
93,247,0,1,87977
94,247,0,1,87977
95,247,0,1,87977
96,247,0,0,87978
97,247,0,0,87978
98,247,0,0,87978
99,247,0,0,87978
100,247,0,0,87978
101,247,0,0,87978
102,247,0,0,87978
103,247,0,0,87978
104,247,0,0,87978
105,247,0,0,87978
106,247,0,0,87978
107,247,0,0,87978
108,247,0,0,87978
109,247,0,0,87978
110,247,0,0,87978
111,247,0,0,87978
112,247,0,0,87978
113,247,0,0,87978
114,247,0,0,87978
115,247,0,0,87978
116,247,0,0,87978
117,247,0,0,87978
118,247,0,0,87978
119,247,0,0,87978
