Step,Susceptible,Exposed,Infected,Removed
0,88216,4,4,1
1,88210,8,5,2
2,88201,12,10,2
3,88188,18,16,3
4,88171,28,19,7
5,88153,37,25,10
6,88120,49,45,11
7,88078,69,57,21
8,88009,111,71,34
9,87928,145,103,49
10,87821,192,145,67
11,87656,274,199,96
12,87433,366,303,123
13,87126,506,420,173
14,86693,702,581,249
15,86087,988,799,351
16,85235,1397,1117,476
17,84045,1972,1512,696
18,82518,2626,2130,951
19,80340,3622,2954,1309
20,77505,4815,4076,1829
21,73636,6507,5533,2549
22,68686,8519,7502,3518
23,62709,10645,10061,4810
24,55388,13183,13065,6589
25,47005,15670,16690,8860
26,38216,17466,20850,11693
27,29447,18524,24914,15340
28,21561,18163,28729,19772
29,14958,16604,31855,24808
30,10043,14115,33697,30370
31,6505,11285,34366,36069
32,4222,8488,33535,41980
33,2730,6154,31571,47770
34,1830,4216,29020,53159
35,1289,2937,25666,58333
36,951,1947,22429,62898
37,699,1304,19337,66885
38,544,849,16645,70187
39,435,579,14142,73069
40,356,411,11866,75592
41,306,297,10005,77617
42,267,202,8363,79393
43,243,129,7001,80852
44,224,90,5824,82087
45,210,56,4902,83057
46,198,41,4052,83934
47,192,22,3362,84649
48,189,12,2808,85216
49,180,15,2328,85702
50,174,16,1912,86123
51,166,20,1564,86475
52,160,20,1280,86765
53,157,15,1068,86985
54,157,5,899,87164
55,157,4,746,87318
56,156,2,638,87429
57,155,2,531,87537
58,155,0,433,87637
59,154,1,361,87709
60,153,2,312,87758
61,153,0,258,87814
62,153,0,214,87858
63,153,0,161,87911
64,153,0,130,87942
65,152,1,108,87964
66,152,1,86,87986
67,152,0,70,88003
68,152,0,64,88009
69,152,0,52,88021
70,152,0,43,88030
71,152,0,36,88037
72,152,0,32,88041
73,152,0,26,88047
74,152,0,21,88052
75,151,1,19,88054
76,151,0,19,88055
77,150,1,14,88060
78,150,0,13,88062
79,150,0,10,88065
80,150,0,7,88068
81,150,0,5,88070
82,150,0,3,88072
83,150,0,2,88073
84,150,0,2,88073
85,150,0,1,88074
86,150,0,1,88074
87,150,0,0,88075
88,150,0,0,88075
89,150,0,0,88075
90,150,0,0,88075
91,150,0,0,88075
92,150,0,0,88075
93,150,0,0,88075
94,150,0,0,88075
95,150,0,0,88075
96,150,0,0,88075
97,150,0,0,88075
98,150,0,0,88075
99,150,0,0,88075
100,150,0,0,88075
101,150,0,0,88075
102,150,0,0,88075
103,150,0,0,88075
104,150,0,0,88075
105,150,0,0,88075
106,150,0,0,88075
107,150,0,0,88075
108,150,0,0,88075
109,150,0,0,88075
110,150,0,0,88075
111,150,0,0,88075
112,150,0,0,88075
113,150,0,0,88075
114,150,0,0,88075
115,150,0,0,88075
116,150,0,0,88075
117,150,0,0,88075
118,150,0,0,88075
119,150,0,0,88075
