Step,Susceptible,Exposed,Infected,Removed
0,88213,7,2,3
1,88211,6,4,4
2,88207,8,5,5
3,88203,8,8,6
4,88199,10,8,8
5,88192,12,11,10
6,88181,19,14,11
7,88170,21,20,14
8,88156,27,26,16
9,88133,35,32,25
10,88106,46,44,29
11,88064,70,56,35
12,88004,97,81,43
13,87937,113,122,53
14,87840,153,161,71
15,87693,225,197,110
16,87510,295,270,150
17,87284,381,369,191
18,86944,547,459,275
19,86547,683,636,359
20,85993,866,888,478
21,85189,1219,1158,659
22,84250,1544,1510,921
23,82967,2054,2007,1197
24,81352,2638,2630,1605
25,79165,3521,3423,2116
26,76445,4450,4562,2768
27,72914,5722,5939,3650
28,68582,7191,7679,4773
29,63389,8821,9727,6288
30,57325,10419,12311,8170
31,50575,11951,15099,10600
32,43292,13271,17974,13688
33,36033,13879,21071,17242
34,28938,14031,23790,21466
35,22771,13104,26126,26224
36,17352,11960,27526,31387
37,13076,10157,28059,36933
38,9859,8285,27454,42627
39,7478,6515,26082,48150
40,5827,4972,24203,53223
41,4544,3771,21870,58040
42,3610,2841,19392,62382
43,2975,2015,16976,66259
44,2513,1436,14526,69750
45,2160,1073,12431,72561
46,1896,823,10554,74952
47,1730,540,8912,77043
48,1580,435,7427,78783
49,1478,329,6176,80242
50,1374,275,5115,81461
51,1314,190,4246,82475
52,1247,164,3447,83367
53,1202,122,2867,84034
54,1176,78,2319,84652
55,1134,77,1930,85084
56,1110,61,1588,85466
57,1090,52,1299,85784
58,1082,37,1060,86046
59,1070,30,883,86242
60,1061,23,724,86417
61,1054,20,595,86556
62,1048,20,490,86667
63,1047,14,389,86775
64,1043,11,306,86865
65,1039,7,247,86932
66,1036,6,199,86984
67,1034,4,161,87026
68,1033,2,135,87055
69,1029,5,108,87083
70,1028,3,93,87101
71,1028,0,81,87116
72,1026,2,64,87133
73,1026,2,51,87146
74,1024,3,44,87154
75,1024,2,35,87164
76,1024,0,34,87167
77,1023,1,28,87173
78,1022,1,22,87180
79,1022,0,19,87184
80,1022,0,17,87186
81,1022,0,13,87190
82,1022,0,11,87192
83,1021,1,9,87194
84,1021,0,9,87195
85,1021,0,7,87197
86,1021,0,7,87197
87,1021,0,4,87200
88,1021,0,3,87201
89,1021,0,3,87201
90,1021,0,3,87201
91,1021,0,2,87202
92,1021,0,2,87202
93,1021,0,1,87203
94,1021,0,0,87204
95,1021,0,0,87204
96,1021,0,0,87204
97,1021,0,0,87204
98,1021,0,0,87204
99,1021,0,0,87204
100,1021,0,0,87204
101,1021,0,0,87204
102,1021,0,0,87204
103,1021,0,0,87204
104,1021,0,0,87204
105,1021,0,0,87204
106,1021,0,0,87204
107,1021,0,0,87204
108,1021,0,0,87204
109,1021,0,0,87204
110,1021,0,0,87204
111,1021,0,0,87204
112,1021,0,0,87204
113,1021,0,0,87204
114,1021,0,0,87204
115,1021,0,0,87204
116,1021,0,0,87204
117,1021,0,0,87204
118,1021,0,0,87204
119,1021,0,0,87204
