Step,Susceptible,Exposed,Infected,Removed
0,88216,4,3,2
1,88212,7,4,2
2,88209,9,5,2
3,88202,12,8,3
4,88193,13,14,5
5,88179,21,18,7
6,88167,20,28,10
7,88136,41,34,14
8,88108,51,49,17
9,88059,74,70,22
10,88006,81,100,38
11,87926,113,129,57
12,87810,160,168,87
13,87653,220,237,115
14,87440,309,321,155
15,87140,446,427,212
16,86778,562,591,294
17,86244,793,787,401
18,85555,1042,1102,526
19,84597,1413,1486,729
20,83288,1969,1975,993
21,81643,2521,2753,1308
22,79315,3464,3689,1757
23,76385,4496,4971,2373
24,72593,5790,6592,3250
25,67977,7253,8621,4374
26,62305,8944,11097,5879
27,55559,10787,14069,7810
28,48146,12316,17466,10297
29,40231,13502,21093,13399
30,32430,13845,24929,17021
31,25123,13539,28159,21404
32,18852,12465,30747,26161
33,13863,10709,31963,31690
34,10046,8599,32318,37262
35,7210,6655,31391,42969
36,5211,5056,29474,48484
37,3876,3616,27115,53618
38,2949,2555,24221,58500
39,2326,1759,21420,62720
40,1868,1277,18700,66380
41,1525,939,16040,69721
42,1305,656,13755,72509
43,1121,459,11666,74979
44,1007,333,9879,77006
45,917,240,8353,78715
46,858,165,7024,80178
47,798,129,5844,81454
48,752,101,4939,82433
49,718,83,4118,83306
50,686,68,3415,84056
51,666,52,2840,84667
52,639,46,2361,85179
53,625,35,1988,85577
54,618,17,1689,85901
55,610,13,1382,86220
56,603,14,1137,86471
57,595,17,955,86658
58,588,15,800,86822
59,585,13,658,86969
60,579,10,532,87104
61,576,4,453,87192
62,574,2,370,87279
63,571,5,293,87356
64,570,4,228,87423
65,570,4,189,87462
66,570,2,159,87494
67,570,1,139,87515
68,569,1,120,87535
69,567,3,102,87553
70,566,1,86,87572
71,564,2,66,87593
72,564,1,59,87601
73,564,0,46,87615
74,564,0,38,87623
75,564,0,30,87631
76,564,0,27,87634
77,564,0,25,87636
78,564,0,22,87639
79,564,0,17,87644
80,564,0,14,87647
81,564,0,11,87650
82,564,0,9,87652
83,564,0,6,87655
84,564,0,5,87656
85,564,0,3,87658
86,564,0,2,87659
87,564,0,2,87659
88,564,0,1,87660
89,564,0,1,87660
90,564,0,1,87660
91,564,0,1,87660
92,564,0,1,87660
93,564,0,1,87660
94,564,0,0,87661
95,564,0,0,87661
96,564,0,0,87661
97,564,0,0,87661
98,564,0,0,87661
99,564,0,0,87661
100,564,0,0,87661
101,564,0,0,87661
102,564,0,0,87661
103,564,0,0,87661
104,564,0,0,87661
105,564,0,0,87661
106,564,0,0,87661
107,564,0,0,87661
108,564,0,0,87661
109,564,0,0,87661
110,564,0,0,87661
111,564,0,0,87661
112,564,0,0,87661
113,564,0,0,87661
114,564,0,0,87661
115,564,0,0,87661
116,564,0,0,87661
117,564,0,0,87661
118,564,0,0,87661
119,564,0,0,87661
