Step,Susceptible,Exposed,Infected,Removed
0,88210,10,5,0
1,88206,11,7,1
2,88200,10,14,1
3,88185,22,16,2
4,88169,30,22,4
5,88149,35,35,6
6,88112,60,42,11
7,88074,72,59,20
8,88023,94,79,29
9,87953,129,106,37
10,87852,181,141,51
11,87715,260,183,67
12,87540,345,258,82
13,87310,470,336,109
14,87008,595,474,148
15,86578,815,635,197
16,86005,1121,843,256
17,85251,1464,1163,347
18,84260,1940,1577,448
19,82965,2546,2092,622
20,81228,3355,2793,849
21,78897,4490,3688,1150
22,76012,5762,4955,1496
23,72343,7407,6493,1982
24,67654,9554,8428,2589
25,62110,11689,11017,3409
26,55472,14155,14093,4505
27,47940,16679,17688,5918
28,40000,18829,21745,7651
29,32054,20097,26256,9818
30,24439,20837,30521,12428
31,17854,20122,34762,15487
32,12558,18312,38388,18967
33,8464,15985,40909,22867
34,5581,13299,42453,26892
35,3658,10558,42897,31112
36,2336,8263,42216,35410
37,1495,6202,40828,39700
38,987,4502,38929,43807
39,624,3287,36598,47716
40,423,2327,34061,51414
41,293,1667,31499,54766
42,225,1170,28844,57986
43,173,807,26429,60816
44,135,555,24030,63505
45,101,415,21757,65952
46,87,277,19722,68139
47,74,196,17890,70065
48,58,143,16124,71900
49,51,102,14524,73548
50,47,77,13138,74963
51,43,53,11884,76245
52,36,40,10747,77402
53,30,31,9685,78479
54,27,25,8731,79442
55,26,11,7838,80350
56,22,9,7054,81140
57,21,6,6345,81853
58,18,7,5764,82436
59,17,7,5222,82979
60,15,6,4719,83485
61,13,8,4230,83974
62,13,4,3811,84397
63,13,2,3446,84764
64,13,0,3099,85113
65,13,0,2754,85458
66,12,1,2508,85704
67,12,0,2236,85977
68,12,0,2017,86196
69,12,0,1814,86399
70,11,1,1608,86605
71,11,1,1419,86794
72,10,1,1282,86932
73,10,1,1157,87057
74,10,1,1036,87178
75,10,0,944,87271
76,10,0,855,87360
77,10,0,755,87460
78,10,0,681,87534
79,10,0,617,87598
80,10,0,550,87665
81,10,0,508,87707
82,10,0,465,87750
83,10,0,415,87800
84,10,0,372,87843
85,10,0,344,87871
86,10,0,304,87911
87,10,0,277,87938
88,10,0,252,87963
89,10,0,214,88001
90,10,0,198,88017
91,10,0,176,88039
92,10,0,150,88065
93,10,0,136,88079
94,10,0,122,88093
95,10,0,109,88106
96,10,0,103,88112
97,10,0,95,88120
98,10,0,80,88135
99,10,0,73,88142
100,10,0,66,88149
101,10,0,62,88153
102,10,0,59,88156
103,10,0,53,88162
104,10,0,47,88168
105,10,0,41,88174
106,10,0,39,88176
107,10,0,32,88183
108,10,0,30,88185
109,10,0,27,88188
110,10,0,25,88190
111,10,0,25,88190
112,10,0,23,88192
113,10,0,22,88193
114,10,0,18,88197
115,10,0,16,88199
116,10,0,13,88202
117,10,0,12,88203
118,10,0,10,88205
119,10,0,9,88206
