Step,Susceptible,Exposed,Infected,Removed
0,88215,5,3,2
1,88211,6,6,2
2,88209,3,11,2
3,88201,9,10,5
4,88193,14,10,8
5,88180,18,18,9
6,88167,20,28,10
7,88145,28,37,15
8,88104,50,47,24
9,88065,69,60,31
10,88020,72,96,37
11,87943,110,119,53
12,87835,149,166,75
13,87696,202,221,106
14,87478,305,299,143
15,87205,399,424,197
16,86812,585,551,277
17,86288,763,800,374
18,85556,1073,1097,499
19,84598,1426,1524,677
20,83189,2072,2028,936
21,81369,2798,2775,1283
22,78938,3674,3838,1775
23,75845,4717,5215,2448
24,71742,6255,6863,3365
25,66610,7833,9239,4543
26,60356,9792,11935,6142
27,53059,11770,15157,8239
28,45108,13231,19031,10855
29,36656,14406,22981,14182
30,28691,14430,26950,18154
31,21460,13703,30245,22817
32,15584,12125,32331,28185
33,11025,10021,33420,33759
34,7713,7801,33059,39652
35,5394,5827,31524,45480
36,3819,4202,29271,50933
37,2778,2956,26456,56035
38,2068,2028,23482,60647
39,1605,1393,20567,64660
40,1280,943,17848,68154
41,1078,653,15162,71332
42,905,463,12883,73974
43,805,302,10848,76270
44,727,215,9211,78072
45,654,165,7719,79687
46,601,129,6450,81045
47,550,103,5405,82167
48,524,70,4577,83054
49,496,65,3819,83845
50,476,44,3218,84487
51,456,41,2657,85071
52,443,29,2243,85510
53,432,25,1833,85935
54,415,25,1527,86258
55,405,24,1274,86522
56,400,14,1071,86740
57,396,13,895,86921
58,395,7,751,87072
59,390,8,633,87194
60,386,7,519,87313
61,381,7,446,87391
62,380,5,368,87472
63,378,6,305,87536
64,377,3,243,87602
65,377,2,201,87645
66,377,2,171,87675
67,377,2,150,87696
68,377,0,124,87724
69,376,1,105,87743
70,376,0,88,87761
71,376,0,69,87780
72,376,0,58,87791
73,376,0,50,87799
74,376,0,44,87805
75,376,0,35,87814
76,376,0,28,87821
77,376,0,24,87825
78,376,0,22,87827
79,376,0,20,87829
80,376,0,16,87833
81,376,0,13,87836
82,376,0,11,87838
83,376,0,9,87840
84,376,0,6,87843
85,376,0,5,87844
86,376,0,4,87845
87,376,0,4,87845
88,376,0,4,87845
89,376,0,3,87846
90,376,0,2,87847
91,376,0,1,87848
92,376,0,1,87848
93,376,0,1,87848
94,376,0,1,87848
95,376,0,0,87849
96,376,0,0,87849
97,376,0,0,87849
98,376,0,0,87849
99,376,0,0,87849
100,376,0,0,87849
101,376,0,0,87849
102,376,0,0,87849
103,376,0,0,87849
104,376,0,0,87849
105,376,0,0,87849
106,376,0,0,87849
107,376,0,0,87849
108,376,0,0,87849
109,376,0,0,87849
110,376,0,0,87849
111,376,0,0,87849
112,376,0,0,87849
113,376,0,0,87849
114,376,0,0,87849
115,376,0,0,87849
116,376,0,0,87849
117,376,0,0,87849
118,376,0,0,87849
119,376,0,0,87849
