Step,Susceptible,Exposed,Infected,Removed
0,88217,3,4,1
1,88211,9,1,4
2,88210,8,3,4
3,88207,7,7,4
4,88201,10,8,6
5,88196,9,14,6
6,88187,15,14,9
7,88175,22,19,9
8,88158,31,25,11
9,88134,41,35,15
10,88104,57,45,19
11,88059,86,61,19
12,88003,111,80,31
13,87930,135,121,39
14,87827,190,159,49
15,87701,243,209,72
16,87506,353,272,94
17,87243,495,351,136
18,86910,641,490,184
19,86462,870,639,254
20,85882,1161,842,340
21,85160,1480,1133,452
22,84203,1946,1478,598
23,82918,2550,1981,776
24,81292,3293,2598,1042
25,79114,4374,3372,1365
26,76502,5424,4472,1827
27,73088,6928,5808,2401
28,68864,8760,7484,3117
29,63771,10867,9505,4082
30,57977,12796,12226,5226
31,51074,15178,15199,6774
32,43778,17240,18544,8663
33,36216,18794,22215,11000
34,28830,19631,25954,13810
35,22204,19399,29669,16953
36,16450,18371,32813,20591
37,11736,16558,35333,24598
38,8248,14230,36728,29019
39,5649,11933,37125,33518
40,3854,9633,36537,38201
41,2639,7444,35468,42674
42,1834,5718,33549,47124
43,1321,4285,31124,51495
44,953,3201,28573,55498
45,715,2346,26148,59016
46,536,1729,23664,62296
47,433,1221,21352,65219
48,341,902,19071,67911
49,274,644,16980,70327
50,232,462,15158,72373
51,196,310,13488,74231
52,169,223,11959,75874
53,152,162,10540,77371
54,135,115,9268,78707
55,125,83,8102,79915
56,112,64,7140,80909
57,105,44,6298,81778
58,99,36,5535,82555
59,94,31,4841,83259
60,90,26,4227,83882
61,87,21,3696,84421
62,83,19,3200,84923
63,81,14,2804,85326
64,79,9,2496,85641
65,77,10,2186,85952
66,75,10,1954,86186
67,74,5,1707,86439
68,74,2,1491,86658
69,72,4,1306,86843
70,72,2,1163,86988
71,72,2,1019,87132
72,71,1,879,87274
73,71,1,782,87371
74,71,1,681,87472
75,71,1,580,87573
76,69,2,512,87642
77,69,2,457,87697
78,67,3,399,87756
79,67,2,360,87796
80,67,1,316,87841
81,67,0,277,87881
82,66,1,251,87907
83,66,1,219,87939
84,66,1,195,87963
85,65,1,170,87989
86,64,2,150,88009
87,63,1,128,88033
88,63,1,114,88047
89,63,0,100,88062
90,62,1,88,88074
91,62,1,80,88082
92,62,0,74,88089
93,62,0,61,88102
94,62,0,55,88108
95,62,0,48,88115
96,62,0,43,88120
97,62,0,40,88123
98,62,0,34,88129
99,62,0,31,88132
100,62,0,28,88135
101,62,0,25,88138
102,62,0,23,88140
103,62,0,21,88142
104,62,0,16,88147
105,62,0,12,88151
106,62,0,10,88153
107,62,0,9,88154
108,62,0,8,88155
109,62,0,8,88155
110,62,0,6,88157
111,62,0,4,88159
112,62,0,4,88159
113,62,0,4,88159
114,62,0,4,88159
115,62,0,4,88159
116,62,0,3,88160
117,62,0,3,88160
118,62,0,3,88160
119,62,0,2,88161
