Step,Susceptible,Exposed,Infected,Removed
0,88217,3,4,1
1,88215,3,6,1
2,88208,8,7,2
3,88201,11,8,5
4,88194,16,9,6
5,88188,16,13,8
6,88175,24,16,10
7,88155,36,22,12
8,88131,41,40,13
9,88084,75,51,15
10,88031,107,66,21
11,87969,128,100,28
12,87842,207,127,49
13,87694,286,174,71
14,87516,374,238,97
15,87241,531,319,134
16,86909,692,442,182
17,86431,919,619,256
18,85754,1270,851,350
19,84798,1775,1167,485
20,83616,2348,1604,657
21,81998,3125,2202,900
22,79806,4200,2991,1228
23,76884,5606,4067,1668
24,73148,7346,5502,2229
25,68280,9564,7313,3068
26,62236,12268,9508,4213
27,55243,15034,12307,5641
28,47396,17662,15630,7537
29,39064,19850,19404,9907
30,30640,21321,23415,12849
31,22862,21534,27405,16424
32,16238,20624,30871,20492
33,11024,18590,33511,25100
34,7231,15654,35062,30278
35,4698,12765,35242,35520
36,3028,10068,34436,40693
37,1913,7729,32809,45774
38,1270,5677,30628,50650
39,881,4055,27990,55299
40,611,2938,25166,59510
41,451,2078,22363,63333
42,343,1449,19776,66657
43,266,1019,17326,69614
44,211,709,15065,72240
45,164,519,13006,74536
46,136,362,11199,76528
47,126,249,9628,78222
48,108,175,8294,79648
49,97,115,7154,80859
50,85,87,6100,81953
51,81,60,5174,82910
52,77,46,4465,83637
53,72,34,3831,84288
54,72,23,3292,84838
55,69,20,2818,85318
56,68,15,2373,85769
57,68,13,1994,86150
58,67,12,1655,86491
59,64,9,1418,86734
60,64,5,1230,86926
61,63,3,1053,87106
62,63,3,883,87276
63,62,4,740,87419
64,60,2,619,87544
65,58,4,539,87624
66,57,4,460,87704
67,56,4,400,87765
68,56,2,329,87838
69,56,1,268,87900
70,55,1,232,87937
71,54,2,198,87971
72,54,1,171,87999
73,54,1,142,88028
74,54,1,113,88057
75,54,0,97,88074
76,54,0,80,88091
77,54,0,69,88102
78,53,1,58,88113
79,53,1,52,88119
80,53,1,46,88125
81,53,1,41,88130
82,53,0,31,88141
83,53,0,23,88149
84,53,0,20,88152
85,53,0,17,88155
86,53,0,16,88156
87,53,0,13,88159
88,53,0,11,88161
89,53,0,9,88163
90,53,0,5,88167
91,53,0,5,88167
92,53,0,4,88168
93,53,0,4,88168
94,53,0,4,88168
95,53,0,2,88170
96,53,0,2,88170
97,53,0,2,88170
98,53,0,2,88170
99,53,0,2,88170
100,53,0,2,88170
101,53,0,2,88170
102,53,0,2,88170
103,53,0,2,88170
104,53,0,2,88170
105,53,0,2,88170
106,53,0,1,88171
107,53,0,1,88171
108,53,0,1,88171
109,53,0,0,88172
110,53,0,0,88172
111,53,0,0,88172
112,53,0,0,88172
113,53,0,0,88172
114,53,0,0,88172
115,53,0,0,88172
116,53,0,0,88172
117,53,0,0,88172
118,53,0,0,88172
119,53,0,0,88172
