Step,Susceptible,Exposed,Infected,Removed
0,88219,1,4,1
1,88214,6,4,1
2,88211,5,8,1
3,88209,5,8,3
4,88202,9,9,5
5,88190,15,13,7
6,88178,19,19,9
7,88160,30,20,15
8,88145,39,21,20
9,88123,45,33,24
10,88105,48,35,37
11,88068,68,44,45
12,88021,81,71,52
13,87950,112,94,69
14,87862,154,115,94
15,87746,212,147,120
16,87615,269,190,151
17,87430,342,260,193
18,87172,470,355,228
19,86816,648,473,288
20,86377,840,634,374
21,85792,1091,847,495
22,85000,1444,1117,664
23,84030,1820,1504,871
24,82667,2423,1978,1157
25,80910,3249,2505,1561
26,78715,4080,3363,2067
27,75947,5235,4260,2783
28,72597,6528,5420,3680
29,68533,7996,6980,4716
30,63546,9827,8749,6103
31,57797,11681,10925,7822
32,51412,13403,13457,9953
33,44380,15121,16020,12704
34,37383,15954,18973,15915
35,30410,16564,21559,19692
36,24082,16355,23875,23913
37,18514,15284,25788,28639
38,14075,13520,26937,33693
39,10580,11667,26884,39094
40,7932,9642,26090,44561
41,5988,7706,24804,49727
42,4552,6085,22870,54718
43,3505,4711,20734,59275
44,2808,3483,18458,63476
45,2289,2590,16204,67142
46,1932,1898,13884,70511
47,1635,1428,11989,73173
48,1451,1064,10119,75591
49,1306,767,8518,77634
50,1193,564,7110,79358
51,1105,437,5918,80765
52,1042,333,4922,81928
53,988,261,4044,82932
54,951,202,3322,83750
55,918,154,2717,84436
56,884,119,2274,84948
57,859,102,1830,85434
58,835,85,1496,85809
59,824,64,1208,86129
60,811,52,989,86373
61,799,42,821,86563
62,793,32,685,86715
63,787,28,560,86850
64,780,22,473,86950
65,776,17,392,87040
66,771,15,311,87128
67,769,11,258,87187
68,767,8,215,87235
69,765,5,167,87288
70,762,8,130,87325
71,758,6,114,87347
72,757,7,93,87368
73,757,4,74,87390
74,757,1,58,87409
75,756,2,41,87426
76,755,3,35,87432
77,755,1,32,87437
78,754,1,26,87444
79,753,2,24,87446
80,752,3,20,87450
81,752,3,17,87453
82,752,3,15,87455
83,752,2,14,87457
84,752,2,10,87461
85,752,1,7,87465
86,752,1,6,87466
87,752,1,3,87469
88,752,1,3,87469
89,752,1,3,87469
90,752,0,4,87469
91,752,0,1,87472
92,752,0,1,87472
93,752,0,0,87473
94,752,0,0,87473
95,752,0,0,87473
96,752,0,0,87473
97,752,0,0,87473
98,752,0,0,87473
99,752,0,0,87473
100,752,0,0,87473
101,752,0,0,87473
102,752,0,0,87473
103,752,0,0,87473
104,752,0,0,87473
105,752,0,0,87473
106,752,0,0,87473
107,752,0,0,87473
108,752,0,0,87473
109,752,0,0,87473
110,752,0,0,87473
111,752,0,0,87473
112,752,0,0,87473
113,752,0,0,87473
114,752,0,0,87473
115,752,0,0,87473
116,752,0,0,87473
117,752,0,0,87473
118,752,0,0,87473
119,752,0,0,87473
