Step,Susceptible,Exposed,Infected,Removed
0,88214,6,4,1
1,88209,9,5,2
2,88207,6,9,3
3,88199,12,10,4
4,88189,17,13,6
5,88181,22,12,10
6,88171,23,19,12
7,88150,32,29,14
8,88115,54,33,23
9,88084,58,52,31
10,88032,91,62,40
11,87971,116,90,48
12,87888,151,121,65
13,87757,225,153,90
14,87609,276,233,107
15,87400,365,310,150
16,87104,518,408,195
17,86731,699,531,264
18,86225,942,705,353
19,85563,1219,985,458
20,84622,1688,1279,636
21,83551,2081,1736,857
22,82033,2767,2250,1175
23,80071,3671,2908,1575
24,77618,4646,3869,2092
25,74477,5900,5048,2800
26,70540,7501,6482,3702
27,65724,9302,8315,4884
28,60061,11225,10643,6296
29,53568,13224,13284,8149
30,46541,15041,16150,10493
31,39233,16415,19302,13275
32,31803,17335,22321,16766
33,25048,17143,25370,20664
34,19027,16429,27681,25088
35,14204,14693,29331,29997
36,10305,12635,30243,35042
37,7442,10417,30072,40294
38,5343,8442,28915,45525
39,3913,6519,27146,50647
40,2907,4891,25109,55318
41,2196,3662,22734,59633
42,1723,2634,20277,63591
43,1384,1885,17725,67231
44,1147,1335,15410,70333
45,955,992,13243,73035
46,823,726,11354,75322
47,713,553,9666,77293
48,633,405,8160,79027
49,587,277,6921,80440
50,531,226,5823,81645
51,498,176,4928,82623
52,474,138,4163,83450
53,454,101,3470,84200
54,438,74,2935,84778
55,428,55,2469,85273
56,418,43,2081,85683
57,407,30,1769,86019
58,399,24,1465,86337
59,394,21,1210,86600
60,390,17,1007,86811
61,384,18,822,87001
62,383,10,687,87145
63,381,10,584,87250
64,378,12,487,87348
65,374,10,411,87430
66,372,7,346,87500
67,372,4,289,87560
68,369,6,238,87612
69,367,7,195,87656
70,366,6,167,87686
71,366,4,130,87725
72,366,3,112,87744
73,366,3,93,87763
74,366,3,74,87782
75,366,3,63,87793
76,366,2,59,87798
77,366,0,46,87813
78,366,0,39,87820
79,366,0,31,87828
80,366,0,24,87835
81,366,0,15,87844
82,366,0,13,87846
83,366,0,11,87848
84,366,0,10,87849
85,366,0,8,87851
86,366,0,5,87854
87,366,0,4,87855
88,366,0,3,87856
89,366,0,2,87857
90,366,0,2,87857
91,366,0,2,87857
92,366,0,1,87858
93,366,0,1,87858
94,366,0,1,87858
95,366,0,1,87858
96,366,0,1,87858
97,366,0,1,87858
98,366,0,1,87858
99,366,0,1,87858
100,366,0,1,87858
101,366,0,0,87859
102,366,0,0,87859
103,366,0,0,87859
104,366,0,0,87859
105,366,0,0,87859
106,366,0,0,87859
107,366,0,0,87859
108,366,0,0,87859
109,366,0,0,87859
110,366,0,0,87859
111,366,0,0,87859
112,366,0,0,87859
113,366,0,0,87859
114,366,0,0,87859
115,366,0,0,87859
116,366,0,0,87859
117,366,0,0,87859
118,366,0,0,87859
119,366,0,0,87859
