Step,Susceptible,Exposed,Infected,Removed
0,88216,4,5,0
1,88211,5,8,1
2,88203,13,6,3
3,88197,14,10,4
4,88185,21,14,5
5,88176,23,20,6
6,88147,46,24,8
7,88124,45,46,10
8,88073,80,53,19
9,88016,105,73,31
10,87945,133,110,37
11,87814,216,143,52
12,87661,301,189,74
13,87461,397,266,101
14,87198,520,376,131
15,86823,706,521,175
16,86248,1043,683,251
17,85578,1356,945,346
18,84656,1805,1275,489
19,83412,2406,1730,677
20,81697,3253,2327,948
21,79476,4314,3130,1305
22,76511,5838,4079,1797
23,73051,7315,5417,2442
24,68542,9268,7195,3220
25,62867,11711,9359,4288
26,56242,14207,12104,5672
27,48698,16723,15324,7480
28,40559,18991,18836,9839
29,32480,20399,22591,12755
30,24891,20833,26374,16127
31,18136,20328,29695,20066
32,12638,18858,32120,24609
33,8531,16359,33930,29405
34,5664,13503,34680,34378
35,3712,10864,34012,39637
36,2487,8266,32617,44855
37,1688,6155,30643,49739
38,1154,4556,28219,54296
39,833,3301,25552,58539
40,631,2375,22825,62394
41,480,1658,20259,65828
42,389,1181,17728,68927
43,332,819,15452,71622
44,266,578,13368,74013
45,220,418,11515,76072
46,189,293,9951,77792
47,166,200,8503,79356
48,155,138,7261,80671
49,142,98,6232,81753
50,128,83,5342,82672
51,119,62,4586,83458
52,112,43,3914,84156
53,104,34,3377,84710
54,100,23,2866,85236
55,94,20,2448,85663
56,93,11,2082,86039
57,89,12,1760,86364
58,86,11,1512,86616
59,85,7,1299,86834
60,82,8,1119,87016
61,80,7,939,87199
62,79,6,770,87370
63,77,3,653,87492
64,77,1,533,87614
65,76,2,453,87694
66,76,1,387,87761
67,76,0,330,87819
68,76,0,279,87870
69,75,1,242,87907
70,75,1,216,87933
71,75,0,189,87961
72,74,1,167,87983
73,73,1,138,88013
74,73,1,118,88033
75,73,1,102,88049
76,73,1,88,88063
77,73,1,78,88073
78,73,1,67,88084
79,73,1,62,88089
80,73,1,50,88101
81,73,0,41,88111
82,73,0,31,88121
83,73,0,29,88123
84,73,0,26,88126
85,73,0,20,88132
86,73,0,19,88133
87,73,0,15,88137
88,73,0,12,88140
89,73,0,6,88146
90,73,0,4,88148
91,73,0,4,88148
92,73,0,3,88149
93,73,0,2,88150
94,73,0,2,88150
95,73,0,2,88150
96,73,0,2,88150
97,73,0,2,88150
98,73,0,2,88150
99,73,0,1,88151
100,73,0,0,88152
101,73,0,0,88152
102,73,0,0,88152
103,73,0,0,88152
104,73,0,0,88152
105,73,0,0,88152
106,73,0,0,88152
107,73,0,0,88152
108,73,0,0,88152
109,73,0,0,88152
110,73,0,0,88152
111,73,0,0,88152
112,73,0,0,88152
113,73,0,0,88152
114,73,0,0,88152
115,73,0,0,88152
116,73,0,0,88152
117,73,0,0,88152
118,73,0,0,88152
119,73,0,0,88152
