Step,Susceptible,Exposed,Infected,Removed
0,88215,5,3,2
1,88210,8,4,3
2,88209,7,5,4
3,88205,10,4,6
4,88200,11,8,6
5,88191,18,9,7
6,88180,21,17,7
7,88165,27,26,7
8,88145,39,25,16
9,88116,58,30,21
10,88083,64,46,32
11,88041,84,56,44
12,87987,102,76,60
13,87912,133,104,76
14,87810,177,140,98
15,87691,230,174,130
16,87549,275,231,170
17,87356,349,301,219
18,87089,466,394,276
19,86748,613,494,370
20,86310,811,632,472
21,85730,1069,833,593
22,85001,1342,1134,748
23,84036,1735,1487,967
24,82777,2312,1869,1267
25,81180,2969,2431,1645
26,79143,3784,3160,2138
27,76596,4828,3985,2816
28,73558,5940,5095,3632
29,69737,7471,6407,4610
30,65314,8860,8138,5913
31,59996,10521,10179,7529
32,54022,12425,12246,9532
33,47646,13817,14715,12047
34,40968,14983,17169,15105
35,34541,15462,19683,18539
36,28273,15512,21941,22499
37,22453,15176,23701,26895
38,17676,13945,24918,31686
39,13679,12420,25464,36662
40,10567,10528,25440,41690
41,8089,8764,24561,46811
42,6267,7108,23148,51702
43,4974,5549,21237,56465
44,3976,4406,19012,60831
45,3228,3429,16871,64697
46,2697,2577,14977,67974
47,2352,1879,13092,70902
48,2083,1429,11123,73590
49,1850,1112,9432,75831
50,1692,839,8000,77694
51,1566,605,6751,79303
52,1470,472,5633,80650
53,1402,354,4763,81706
54,1335,281,3982,82627
55,1271,240,3226,83488
56,1232,180,2680,84133
57,1206,143,2219,84657
58,1183,116,1825,85101
59,1157,105,1532,85431
60,1143,79,1258,85745
61,1127,56,1057,85985
62,1117,44,893,86171
63,1111,33,714,86367
64,1104,27,575,86519
65,1097,25,474,86629
66,1093,18,391,86723
67,1085,21,318,86801
68,1083,13,264,86865
69,1078,15,214,86918
70,1077,13,182,86953
71,1074,8,146,86997
72,1070,9,117,87029
73,1069,6,93,87057
74,1069,6,77,87073
75,1067,5,67,87086
76,1066,6,55,87098
77,1064,7,40,87114
78,1062,4,34,87125
79,1060,4,31,87130
80,1060,4,25,87136
81,1060,2,20,87143
82,1060,1,17,87147
83,1059,2,13,87151
84,1059,0,10,87156
85,1059,0,8,87158
86,1059,0,7,87159
87,1059,0,3,87163
88,1059,0,3,87163
89,1059,0,3,87163
90,1059,0,3,87163
91,1059,0,3,87163
92,1059,0,3,87163
93,1059,0,2,87164
94,1059,0,1,87165
95,1059,0,1,87165
96,1059,0,1,87165
97,1059,0,1,87165
98,1059,0,1,87165
99,1059,0,0,87166
100,1059,0,0,87166
101,1059,0,0,87166
102,1059,0,0,87166
103,1059,0,0,87166
104,1059,0,0,87166
105,1059,0,0,87166
106,1059,0,0,87166
107,1059,0,0,87166
108,1059,0,0,87166
109,1059,0,0,87166
110,1059,0,0,87166
111,1059,0,0,87166
112,1059,0,0,87166
113,1059,0,0,87166
114,1059,0,0,87166
115,1059,0,0,87166
116,1059,0,0,87166
117,1059,0,0,87166
118,1059,0,0,87166
119,1059,0,0,87166
