Step,Susceptible,Exposed,Infected,Removed
0,88215,5,5,0
1,88211,7,5,2
2,88207,7,9,2
3,88197,13,13,2
4,88185,21,17,2
5,88175,20,23,7
6,88159,28,27,11
7,88129,50,29,17
8,88093,70,40,22
9,88049,85,64,27
10,87995,114,75,41
11,87909,161,104,51
12,87808,196,155,66
13,87645,282,208,90
14,87465,333,299,128
15,87180,483,389,173
16,86834,638,534,219
17,86322,877,727,299
18,85615,1236,969,405
19,84743,1594,1346,542
20,83524,2179,1776,746
21,81968,2922,2351,984
22,79870,3851,3169,1335
23,77176,5043,4216,1790
24,73823,6386,5563,2453
25,69556,8118,7282,3269
26,64151,10305,9425,4344
27,57896,12399,12173,5757
28,50774,14517,15356,7578
29,42965,16500,18848,9912
30,34839,17979,22709,12698
31,27174,18460,26553,16038
32,20403,17799,30027,19996
33,14775,16300,32709,24441
34,10302,14341,34286,29296
35,7144,11777,34905,34399
36,4916,9364,34262,39683
37,3408,7143,32974,44700
38,2397,5253,30893,49682
39,1720,3848,28198,54459
40,1257,2832,25470,58666
41,951,2033,22785,62456
42,747,1433,20093,65952
43,605,999,17606,69015
44,484,747,15340,71654
45,407,536,13319,73963
46,345,395,11494,75991
47,299,277,9922,77727
48,265,207,8546,79207
49,244,140,7374,80467
50,227,107,6320,81571
51,217,68,5463,82477
52,201,58,4653,83313
53,190,45,3964,84026
54,184,34,3416,84591
55,176,31,2876,85142
56,169,24,2418,85614
57,163,23,2032,86007
58,161,15,1765,86284
59,156,15,1486,86568
60,155,10,1280,86780
61,153,9,1096,86967
62,150,9,915,87151
63,148,7,754,87316
64,146,8,651,87420
65,146,7,545,87527
66,145,5,469,87606
67,145,4,395,87681
68,142,6,349,87728
69,142,3,308,87772
70,142,1,265,87817
71,141,2,225,87857
72,141,1,193,87890
73,141,0,154,87930
74,141,0,130,87954
75,141,0,109,87975
76,141,0,92,87992
77,140,1,81,88003
78,140,0,66,88019
79,140,0,54,88031
80,140,0,50,88035
81,139,1,46,88039
82,139,1,40,88045
83,137,3,38,88047
84,136,1,35,88053
85,136,0,30,88059
86,136,0,24,88065
87,136,0,19,88070
88,136,0,17,88072
89,136,0,13,88076
90,136,0,9,88080
91,136,0,9,88080
92,136,0,8,88081
93,136,0,7,88082
94,136,0,5,88084
95,136,0,4,88085
96,136,0,4,88085
97,136,0,4,88085
98,136,0,3,88086
99,136,0,3,88086
100,136,0,2,88087
101,136,0,2,88087
102,136,0,1,88088
103,136,0,1,88088
104,136,0,1,88088
105,136,0,1,88088
106,136,0,1,88088
107,136,0,1,88088
108,136,0,0,88089
109,136,0,0,88089
110,136,0,0,88089
111,136,0,0,88089
112,136,0,0,88089
113,136,0,0,88089
114,136,0,0,88089
115,136,0,0,88089
116,136,0,0,88089
117,136,0,0,88089
118,136,0,0,88089
119,136,0,0,88089
