Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88211,7,5,2
2,88205,9,9,2
3,88196,17,8,4
4,88186,18,17,4
5,88175,21,24,5
6,88147,42,28,8
7,88119,52,45,9
8,88077,71,63,14
9,88008,100,97,20
10,87910,148,139,28
11,87767,218,193,47
12,87562,323,273,67
13,87307,429,396,93
14,86890,673,533,129
15,86324,951,767,183
16,85549,1278,1142,256
17,84400,1847,1594,384
18,82779,2619,2278,549
19,80484,3746,3232,763
20,77404,5075,4697,1049
21,73145,7095,6456,1529
22,67854,9100,9109,2162
23,60830,11957,12416,3022
24,52437,15021,16479,4288
25,43118,17531,21684,5892
26,33147,19531,27519,8028
27,23896,20049,33487,10793
28,15957,18964,39198,14106
29,10095,16275,43851,18004
30,5974,13018,46899,22334
31,3390,9751,48095,26989
32,1933,6834,47681,31777
33,1108,4598,46131,36388
34,636,2991,43487,41111
35,375,1879,40507,45464
36,225,1164,37249,49587
37,151,734,33969,53371
38,93,455,30985,56692
39,62,275,28129,59759
40,43,164,25410,62608
41,34,93,22995,65103
42,23,65,20692,67445
43,18,44,18666,69497
44,10,35,16841,71339
45,9,20,15150,73046
46,9,12,13630,74574
47,7,11,12209,75998
48,5,9,11013,77198
49,4,5,9904,78312
50,3,3,8897,79322
51,3,2,8011,80209
52,1,3,7225,80996
53,1,0,6485,81739
54,1,0,5871,82353
55,1,0,5326,82898
56,1,0,4814,83410
57,1,0,4331,83893
58,1,0,3895,84329
59,1,0,3471,84753
60,1,0,3146,85078
61,1,0,2853,85371
62,1,0,2568,85656
63,1,0,2298,85926
64,1,0,2093,86131
65,1,0,1872,86352
66,1,0,1708,86516
67,1,0,1525,86699
68,1,0,1366,86858
69,1,0,1219,87005
70,1,0,1090,87134
71,1,0,973,87251
72,1,0,877,87347
73,1,0,783,87441
74,1,0,704,87520
75,1,0,644,87580
76,1,0,577,87647
77,1,0,528,87696
78,1,0,481,87743
79,1,0,430,87794
80,1,0,385,87839
81,1,0,347,87877
82,1,0,319,87905
83,1,0,285,87939
84,1,0,262,87962
85,1,0,240,87984
86,1,0,214,88010
87,1,0,188,88036
88,1,0,164,88060
89,1,0,140,88084
90,1,0,121,88103
91,1,0,113,88111
92,1,0,101,88123
93,1,0,93,88131
94,1,0,80,88144
95,1,0,70,88154
96,1,0,64,88160
97,1,0,60,88164
98,1,0,55,88169
99,1,0,50,88174
100,1,0,43,88181
101,1,0,40,88184
102,1,0,37,88187
103,1,0,36,88188
104,1,0,33,88191
105,1,0,30,88194
106,1,0,27,88197
107,1,0,26,88198
108,1,0,25,88199
109,1,0,23,88201
110,1,0,21,88203
111,1,0,17,88207
112,1,0,16,88208
113,1,0,15,88209
114,1,0,14,88210
115,1,0,13,88211
116,1,0,11,88213
117,1,0,10,88214
118,1,0,10,88214
119,1,0,9,88215
