Step,Susceptible,Exposed,Infected,Removed
0,88218,2,5,0
1,88215,4,5,1
2,88214,5,5,1
3,88209,7,4,5
4,88207,6,6,6
5,88201,9,8,7
6,88195,11,9,10
7,88183,19,12,11
8,88173,19,22,11
9,88151,34,27,13
10,88119,50,38,18
11,88084,58,59,24
12,88031,86,78,30
13,87946,133,109,37
14,87854,164,152,55
15,87746,202,213,64
16,87555,311,269,90
17,87311,412,388,114
18,86920,617,538,150
19,86432,829,761,203
20,85708,1175,1051,291
21,84783,1559,1489,394
22,83392,2253,2025,555
23,81587,3052,2829,757
24,79146,4085,3970,1024
25,75838,5508,5457,1422
26,71564,7306,7399,1956
27,65949,9631,9937,2708
28,59310,11934,13297,3684
29,51427,14432,17403,4963
30,42729,16634,22165,6697
31,33717,18173,27357,8978
32,25237,18536,32733,11719
33,17789,17767,37766,14903
34,11784,15764,42009,18668
35,7520,13006,44706,22993
36,4645,9982,45914,27684
37,2836,7299,45766,32324
38,1774,5096,44562,36793
39,1108,3465,42357,41295
40,682,2315,39674,45554
41,446,1465,36710,49604
42,294,941,33698,53292
43,214,597,30749,56665
44,154,396,27929,59746
45,122,245,25279,62579
46,80,161,22933,65051
47,62,97,20712,67354
48,46,74,18712,69393
49,37,46,16873,71269
50,33,26,15224,72942
51,26,22,13724,74453
52,20,18,12390,75797
53,20,10,11156,77039
54,17,8,10032,78168
55,14,7,9055,79149
56,13,5,8137,80070
57,12,2,7334,80877
58,12,1,6619,81593
59,10,3,6017,82195
60,10,1,5427,82787
61,10,0,4872,83343
62,10,0,4393,83822
63,10,0,3982,84233
64,10,0,3578,84637
65,10,0,3227,84988
66,10,0,2905,85310
67,10,0,2588,85627
68,10,0,2342,85873
69,10,0,2137,86078
70,10,0,1922,86293
71,10,0,1743,86472
72,10,0,1566,86649
73,10,0,1407,86808
74,10,0,1279,86936
75,10,0,1143,87072
76,10,0,1032,87183
77,10,0,929,87286
78,10,0,835,87380
79,10,0,761,87454
80,10,0,685,87530
81,10,0,614,87601
82,10,0,556,87659
83,10,0,495,87720
84,10,0,454,87761
85,10,0,412,87803
86,10,0,370,87845
87,10,0,332,87883
88,9,1,301,87914
89,9,0,259,87957
90,9,0,230,87986
91,9,0,204,88012
92,9,0,182,88034
93,9,0,169,88047
94,9,0,153,88063
95,9,0,134,88082
96,9,0,123,88093
97,9,0,110,88106
98,9,0,99,88117
99,9,0,92,88124
100,9,0,87,88129
101,9,0,79,88137
102,9,0,75,88141
103,9,0,69,88147
104,9,0,59,88157
105,9,0,53,88163
106,9,0,45,88171
107,9,0,36,88180
108,9,0,30,88186
109,9,0,29,88187
110,9,0,27,88189
111,9,0,23,88193
112,9,0,20,88196
113,9,0,18,88198
114,9,0,18,88198
115,9,0,17,88199
116,9,0,16,88200
117,9,0,13,88203
118,9,0,13,88203
119,9,0,11,88205
