Step,Susceptible,Exposed,Infected,Removed
0,88209,11,4,1
1,88201,19,4,1
2,88195,15,13,2
3,88185,17,16,7
4,88168,28,19,10
5,88153,34,26,12
6,88128,39,44,14
7,88082,61,60,22
8,88018,90,90,27
9,87936,140,107,42
10,87829,172,177,47
11,87650,263,243,69
12,87410,367,349,99
13,87079,515,482,149
14,86645,714,656,210
15,86053,974,899,299
16,85260,1284,1263,418
17,84155,1781,1706,583
18,82692,2358,2388,787
19,80589,3280,3261,1095
20,77839,4391,4499,1496
21,74203,5789,6146,2087
22,69399,7779,8164,2883
23,63556,9750,11018,3901
24,56446,11987,14587,5205
25,48139,14325,18667,7094
26,39393,15853,23508,9471
27,30408,16792,28590,12435
28,22487,16409,33304,16025
29,15704,15004,37352,20165
30,10470,12724,40178,24853
31,6841,9947,41513,29924
32,4305,7454,41296,35170
33,2720,5344,39785,40376
34,1791,3624,37471,45339
35,1197,2419,34535,50074
36,810,1587,31452,54376
37,606,1002,28258,58359
38,427,646,25186,61966
39,330,416,22285,65194
40,262,272,19675,68016
41,210,187,17381,70447
42,173,113,15369,72570
43,145,83,13499,74498
44,125,66,11801,76233
45,112,51,10368,77694
46,101,36,9093,78995
47,90,30,7948,80157
48,86,22,6963,81154
49,77,15,6160,81973
50,72,13,5361,82779
51,70,8,4700,83447
52,67,7,4126,84025
53,61,9,3643,84512
54,54,12,3202,84957
55,52,8,2816,85349
56,48,6,2495,85676
57,46,5,2212,85962
58,45,2,1903,86275
59,43,3,1648,86531
60,42,2,1428,86753
61,40,3,1249,86933
62,39,2,1106,87078
63,39,2,971,87213
64,39,1,834,87351
65,39,1,727,87458
66,39,1,646,87539
67,38,2,563,87622
68,38,2,490,87695
69,36,3,426,87760
70,36,2,375,87812
71,36,1,325,87863
72,35,1,296,87893
73,35,1,263,87926
74,35,0,235,87955
75,35,0,205,87985
76,34,1,177,88013
77,34,1,157,88033
78,34,1,138,88052
79,34,1,120,88070
80,34,0,103,88088
81,34,0,93,88098
82,34,0,84,88107
83,34,0,74,88117
84,34,0,63,88128
85,34,0,59,88132
86,34,0,49,88142
87,34,0,43,88148
88,34,0,37,88154
89,34,0,29,88162
90,34,0,24,88167
91,34,0,21,88170
92,34,0,19,88172
93,34,0,17,88174
94,34,0,16,88175
95,34,0,15,88176
96,34,0,15,88176
97,34,0,13,88178
98,34,0,9,88182
99,34,0,9,88182
100,34,0,9,88182
101,34,0,6,88185
102,34,0,5,88186
103,34,0,5,88186
104,34,0,5,88186
105,34,0,4,88187
106,34,0,3,88188
107,34,0,2,88189
108,34,0,1,88190
109,34,0,0,88191
110,34,0,0,88191
111,34,0,0,88191
112,34,0,0,88191
113,34,0,0,88191
114,34,0,0,88191
115,34,0,0,88191
116,34,0,0,88191
117,34,0,0,88191
118,34,0,0,88191
119,34,0,0,88191
