Step,Susceptible,Exposed,Infected,Removed
0,88214,6,5,0
1,88208,9,7,1
2,88203,11,10,1
3,88195,14,13,3
4,88186,18,18,3
5,88172,23,21,9
6,88158,26,27,14
7,88134,35,32,24
8,88090,55,53,27
9,88045,67,76,37
10,87969,108,95,53
11,87879,135,146,65
12,87745,192,193,95
13,87569,257,273,126
14,87320,361,351,193
15,86987,502,460,276
16,86547,701,604,373
17,85971,903,856,495
18,85218,1164,1180,663
19,84103,1653,1570,899
20,82688,2137,2189,1211
21,80750,2919,2920,1636
22,78199,3849,3950,2227
23,75033,4939,5238,3015
24,70951,6274,6969,4031
25,65872,7922,8951,5480
26,59773,9627,11537,7288
27,52918,11176,14576,9555
28,45249,12718,17788,12470
29,37343,13745,21156,15981
30,29716,13804,24525,20180
31,22760,13127,27262,25076
32,17070,11515,29080,30560
33,12578,9728,29511,36408
34,9128,7777,29049,42271
35,6668,5988,27510,48059
36,4903,4473,25332,53517
37,3741,3109,22782,58593
38,2926,2205,19967,63127
39,2325,1558,17216,67126
40,1911,1093,14628,70593
41,1602,798,12279,73546
42,1405,548,10255,76017
43,1246,402,8526,78051
44,1140,285,7010,79790
45,1066,210,5723,81226
46,1011,143,4748,82323
47,955,128,3881,83261
48,914,101,3167,84043
49,874,82,2564,84705
50,841,71,2096,85217
51,813,60,1711,85641
52,800,42,1372,86011
53,773,47,1097,86308
54,768,23,912,86522
55,760,23,736,86706
56,753,13,604,86855
57,747,11,482,86985
58,743,10,391,87081
59,737,9,321,87158
60,734,7,260,87224
61,731,5,215,87274
62,728,5,171,87321
63,728,2,132,87363
64,727,1,110,87387
65,726,1,92,87406
66,726,0,77,87422
67,725,1,61,87438
68,725,0,51,87449
69,725,0,38,87462
70,725,0,31,87469
71,724,1,28,87472
72,723,2,24,87476
73,723,1,17,87484
74,723,0,15,87487
75,723,0,11,87491
76,723,0,9,87493
77,723,0,7,87495
78,723,0,6,87496
79,723,0,5,87497
80,723,0,3,87499
81,723,0,3,87499
82,723,0,3,87499
83,723,0,2,87500
84,723,0,1,87501
85,723,0,1,87501
86,723,0,1,87501
87,723,0,0,87502
88,723,0,0,87502
89,723,0,0,87502
90,723,0,0,87502
91,723,0,0,87502
92,723,0,0,87502
93,723,0,0,87502
94,723,0,0,87502
95,723,0,0,87502
96,723,0,0,87502
97,723,0,0,87502
98,723,0,0,87502
99,723,0,0,87502
100,723,0,0,87502
101,723,0,0,87502
102,723,0,0,87502
103,723,0,0,87502
104,723,0,0,87502
105,723,0,0,87502
106,723,0,0,87502
107,723,0,0,87502
108,723,0,0,87502
109,723,0,0,87502
110,723,0,0,87502
111,723,0,0,87502
112,723,0,0,87502
113,723,0,0,87502
114,723,0,0,87502
115,723,0,0,87502
116,723,0,0,87502
117,723,0,0,87502
118,723,0,0,87502
119,723,0,0,87502
