Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88211,8,5,1
2,88206,9,9,1
3,88194,17,12,2
4,88182,23,16,4
5,88167,30,22,6
6,88146,42,29,8
7,88107,69,38,11
8,88068,82,60,15
9,87994,120,89,22
10,87895,173,129,28
11,87764,256,158,47
12,87613,315,231,66
13,87366,456,315,88
14,87022,639,456,108
15,86522,904,651,148
16,85820,1304,881,220
17,84919,1725,1260,321
18,83635,2397,1737,456
19,81982,3239,2371,633
20,79737,4357,3262,869
21,76653,5957,4428,1187
22,72692,7847,6051,1635
23,67558,10331,8098,2238
24,61391,12930,10845,3059
25,53936,15845,14307,4137
26,45459,18761,18452,5553
27,36476,21145,23199,7405
28,27637,22577,28308,9703
29,19764,22670,33288,12503
30,13373,21146,37874,15832
31,8439,18738,41361,19687
32,5137,15515,43819,23754
33,3058,12127,44952,28088
34,1851,9129,44711,32534
35,1089,6793,43282,37061
36,620,4812,41412,41381
37,374,3381,38818,45652
38,252,2312,36090,49571
39,165,1589,33441,53030
40,105,1110,30602,56408
41,72,745,27939,59469
42,50,513,25423,62239
43,41,350,23104,64730
44,31,258,20936,67000
45,23,173,18971,69058
46,19,121,17040,71045
47,18,76,15325,72806
48,17,58,13836,74314
49,14,38,12515,75658
50,10,31,11287,76897
51,9,14,10173,78029
52,9,11,9175,79030
53,8,7,8263,79947
54,8,5,7474,80738
55,8,5,6752,81460
56,7,4,6070,82144
57,7,2,5451,82765
58,7,0,4860,83358
59,6,1,4403,83815
60,6,0,3944,84275
61,6,0,3539,84680
62,6,0,3203,85016
63,5,1,2897,85322
64,5,0,2616,85604
65,5,0,2347,85873
66,5,0,2136,86084
67,5,0,1945,86275
68,5,0,1743,86477
69,5,0,1586,86634
70,5,0,1438,86782
71,5,0,1278,86942
72,5,0,1134,87086
73,4,1,1015,87205
74,4,0,903,87318
75,4,0,815,87406
76,4,0,731,87490
77,4,0,665,87556
78,4,0,586,87635
79,4,0,535,87686
80,4,0,481,87740
81,4,0,433,87788
82,4,0,397,87824
83,4,0,360,87861
84,4,0,330,87891
85,4,0,292,87929
86,4,0,256,87965
87,4,0,240,87981
88,4,0,218,88003
89,4,0,194,88027
90,4,0,167,88054
91,4,0,154,88067
92,4,0,137,88084
93,4,0,127,88094
94,4,0,119,88102
95,4,0,103,88118
96,4,0,91,88130
97,4,0,82,88139
98,4,0,74,88147
99,4,0,67,88154
100,4,0,62,88159
101,4,0,56,88165
102,4,0,51,88170
103,4,0,49,88172
104,4,0,47,88174
105,4,0,43,88178
106,4,0,34,88187
107,4,0,27,88194
108,4,0,25,88196
109,4,0,22,88199
110,4,0,20,88201
111,4,0,16,88205
112,4,0,15,88206
113,4,0,14,88207
114,4,0,12,88209
115,4,0,12,88209
116,4,0,11,88210
117,4,0,10,88211
118,4,0,10,88211
119,4,0,9,88212
