Step,Susceptible,Exposed,Infected,Removed
0,88217,3,5,0
1,88213,5,7,0
2,88205,10,9,1
3,88199,12,12,2
4,88181,25,14,5
5,88169,23,27,6
6,88132,47,37,9
7,88092,63,56,14
8,88030,90,82,23
9,87936,132,124,33
10,87794,203,176,52
11,87602,280,261,82
12,87322,405,386,112
13,86928,567,567,163
14,86326,883,794,222
15,85455,1262,1186,322
16,84221,1805,1736,463
17,82495,2587,2463,680
18,80164,3516,3552,993
19,76871,4836,5089,1429
20,72337,6746,7084,2058
21,66563,8810,9911,2941
22,59141,11409,13474,4201
23,50271,14059,17987,5908
24,40572,16122,23390,8141
25,30683,17103,29330,11109
26,21603,16860,34933,14829
27,14107,15104,39894,19120
28,8817,12104,43225,24079
29,5281,8980,44429,29535
30,3105,6195,43814,35111
31,1880,4052,41725,40568
32,1167,2519,38777,45762
33,721,1557,35295,50652
34,457,959,31729,55080
35,319,584,28285,59037
36,240,331,25118,62536
37,186,207,22273,65559
38,151,133,19595,68346
39,112,100,17168,70845
40,87,67,15098,72973
41,79,34,13261,74851
42,69,25,11616,76515
43,61,17,10204,77943
44,55,15,8924,79231
45,49,15,7803,80358
46,45,12,6832,81336
47,42,8,5999,82176
48,39,9,5203,82974
49,36,7,4542,83640
50,32,6,3976,84211
51,30,5,3501,84689
52,29,4,3089,85103
53,28,2,2723,85472
54,27,2,2369,85827
55,26,2,2095,86102
56,26,0,1830,86369
57,26,0,1574,86625
58,26,0,1386,86813
59,26,0,1206,86993
60,26,0,1057,87142
61,26,0,915,87284
62,26,0,812,87387
63,26,0,716,87483
64,26,0,639,87560
65,26,0,561,87638
66,26,0,496,87703
67,26,0,436,87763
68,26,0,381,87818
69,26,0,329,87870
70,26,0,278,87921
71,25,1,246,87953
72,25,1,226,87973
73,25,0,197,88003
74,25,0,170,88030
75,25,0,153,88047
76,25,0,137,88063
77,25,0,118,88082
78,25,0,95,88105
79,25,0,84,88116
80,25,0,69,88131
81,25,0,58,88142
82,25,0,46,88154
83,25,0,42,88158
84,25,0,39,88161
85,25,0,37,88163
86,25,0,34,88166
87,25,0,30,88170
88,25,0,28,88172
89,25,0,25,88175
90,25,0,19,88181
91,25,0,17,88183
92,25,0,17,88183
93,25,0,14,88186
94,25,0,13,88187
95,25,0,11,88189
96,25,0,8,88192
97,25,0,7,88193
98,25,0,7,88193
99,25,0,7,88193
100,25,0,5,88195
101,25,0,5,88195
102,25,0,5,88195
103,25,0,3,88197
104,25,0,3,88197
105,25,0,1,88199
106,25,0,1,88199
107,25,0,0,88200
108,25,0,0,88200
109,25,0,0,88200
110,25,0,0,88200
111,25,0,0,88200
112,25,0,0,88200
113,25,0,0,88200
114,25,0,0,88200
115,25,0,0,88200
116,25,0,0,88200
117,25,0,0,88200
118,25,0,0,88200
119,25,0,0,88200
