Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88211,7,5,2
2,88204,9,9,3
3,88197,12,11,5
4,88186,16,17,6
5,88166,30,20,9
6,88146,36,28,15
7,88111,55,39,20
8,88064,84,44,33
9,88026,82,72,45
10,87953,113,104,55
11,87832,194,131,68
12,87683,263,191,88
13,87488,354,261,122
14,87221,480,362,162
15,86876,632,487,230
16,86377,867,662,319
17,85691,1214,895,425
18,84760,1661,1220,584
19,83501,2229,1679,816
20,81817,3052,2236,1120
21,79723,3893,3121,1488
22,76751,5315,4131,2028
23,73091,6880,5530,2724
24,68399,8832,7339,3655
25,62676,11064,9650,4835
26,55887,13325,12517,6496
27,48071,15931,15567,8656
28,39823,17845,19176,11381
29,31585,18984,22910,14746
30,24107,18861,26546,18711
31,17569,17714,29697,23245
32,12357,15839,31545,28484
33,8517,13266,32367,34075
34,5809,10719,32004,39693
35,3991,8188,30654,45392
36,2773,6175,28490,50787
37,1946,4540,26016,55723
38,1468,3227,23239,60291
39,1137,2270,20449,64369
40,885,1593,17900,67847
41,715,1110,15397,71003
42,580,767,13135,73743
43,503,516,11195,76011
44,424,384,9425,77992
45,370,282,7971,79602
46,327,211,6767,80920
47,295,161,5652,82117
48,271,115,4755,83084
49,255,83,3930,83957
50,245,59,3268,84653
51,238,45,2701,85241
52,229,34,2270,85692
53,226,26,1876,86097
54,214,26,1568,86417
55,209,18,1289,86709
56,208,13,1082,86922
57,203,13,882,87127
58,201,11,722,87291
59,200,8,591,87426
60,197,9,497,87522
61,195,4,399,87627
62,194,3,322,87706
63,193,2,260,87770
64,192,2,218,87813
65,192,1,183,87849
66,190,3,148,87884
67,190,0,129,87906
68,190,0,105,87930
69,190,0,86,87949
70,189,1,73,87962
71,189,1,60,87975
72,189,0,52,87984
73,189,0,47,87989
74,189,0,39,87997
75,189,0,32,88004
76,189,0,23,88013
77,189,0,21,88015
78,189,0,19,88017
79,189,0,19,88017
80,189,0,17,88019
81,189,0,12,88024
82,189,0,8,88028
83,189,0,7,88029
84,189,0,7,88029
85,189,0,5,88031
86,189,0,5,88031
87,189,0,4,88032
88,189,0,4,88032
89,189,0,4,88032
90,189,0,3,88033
91,189,0,3,88033
92,189,0,3,88033
93,189,0,2,88034
94,189,0,2,88034
95,189,0,2,88034
96,189,0,2,88034
97,189,0,2,88034
98,189,0,1,88035
99,189,0,1,88035
100,189,0,1,88035
101,189,0,0,88036
102,189,0,0,88036
103,189,0,0,88036
104,189,0,0,88036
105,189,0,0,88036
106,189,0,0,88036
107,189,0,0,88036
108,189,0,0,88036
109,189,0,0,88036
110,189,0,0,88036
111,189,0,0,88036
112,189,0,0,88036
113,189,0,0,88036
114,189,0,0,88036
115,189,0,0,88036
116,189,0,0,88036
117,189,0,0,88036
118,189,0,0,88036
119,189,0,0,88036
