Step,Susceptible,Exposed,Infected,Removed
0,88217,3,2,3
1,88213,7,2,3
2,88213,6,3,3
3,88209,8,5,3
4,88205,10,7,3
5,88198,15,9,3
6,88185,22,12,6
7,88173,24,20,8
8,88157,31,26,11
9,88128,49,30,18
10,88091,69,43,22
11,88047,87,63,28
12,87970,134,79,42
13,87878,167,121,59
14,87763,226,152,84
15,87602,294,207,122
16,87425,357,279,164
17,87144,498,369,214
18,86762,674,503,286
19,86247,921,669,388
20,85561,1229,901,534
21,84685,1600,1221,719
22,83476,2175,1610,964
23,81878,2883,2201,1263
24,79767,3826,2942,1690
25,76994,5066,3869,2296
26,73556,6469,5140,3060
27,69193,8208,6774,4050
28,63783,10351,8745,5346
29,57457,12511,11155,7102
30,50381,14563,13980,9301
31,42427,16664,16925,12209
32,34764,17592,20365,15504
33,27306,18025,23385,19509
34,20769,17340,25923,24193
35,15288,15904,27638,29395
36,11001,13742,28635,34847
37,7772,11605,28285,40563
38,5584,9103,27393,46145
39,4046,6991,25463,51725
40,2971,5193,23350,56711
41,2269,3816,20799,61341
42,1750,2769,18154,65552
43,1398,1981,15631,69215
44,1168,1443,13245,72369
45,1004,1043,11180,74998
46,878,719,9391,77237
47,807,507,7772,79139
48,728,378,6409,80710
49,681,275,5292,81977
50,646,200,4344,83035
51,617,145,3535,83928
52,599,107,2870,84649
53,581,87,2343,85214
54,561,72,1900,85692
55,544,52,1535,86094
56,534,39,1275,86377
57,527,32,1034,86632
58,520,29,814,86862
59,516,19,687,87003
60,513,16,553,87143
61,510,16,470,87229
62,508,15,397,87305
63,504,9,326,87386
64,501,6,270,87448
65,500,7,206,87512
66,498,6,160,87561
67,498,3,127,87597
68,497,3,97,87628
69,496,3,76,87650
70,495,1,65,87664
71,495,0,55,87675
72,495,0,47,87683
73,495,0,37,87693
74,494,1,32,87698
75,494,1,22,87708
76,494,0,16,87715
77,494,0,15,87716
78,494,0,13,87718
79,494,0,11,87720
80,494,0,6,87725
81,494,0,6,87725
82,494,0,4,87727
83,494,0,3,87728
84,494,0,2,87729
85,494,0,1,87730
86,494,0,1,87730
87,494,0,1,87730
88,494,0,1,87730
89,494,0,1,87730
90,494,0,0,87731
91,494,0,0,87731
92,494,0,0,87731
93,494,0,0,87731
94,494,0,0,87731
95,494,0,0,87731
96,494,0,0,87731
97,494,0,0,87731
98,494,0,0,87731
99,494,0,0,87731
100,494,0,0,87731
101,494,0,0,87731
102,494,0,0,87731
103,494,0,0,87731
104,494,0,0,87731
105,494,0,0,87731
106,494,0,0,87731
107,494,0,0,87731
108,494,0,0,87731
109,494,0,0,87731
110,494,0,0,87731
111,494,0,0,87731
112,494,0,0,87731
113,494,0,0,87731
114,494,0,0,87731
115,494,0,0,87731
116,494,0,0,87731
117,494,0,0,87731
118,494,0,0,87731
119,494,0,0,87731
