Step,Susceptible,Exposed,Infected,Removed
0,88215,5,4,1
1,88210,9,5,1
2,88205,9,9,2
3,88193,19,10,3
4,88181,21,20,3
5,88160,32,30,3
6,88126,43,47,9
7,88069,82,64,10
8,87993,123,92,17
9,87901,149,153,22
10,87720,246,218,41
11,87480,366,314,65
12,87141,504,480,100
13,86632,747,705,141
14,85848,1122,1039,216
15,84749,1600,1558,318
16,83118,2339,2294,474
17,80731,3416,3391,687
18,77257,5024,4915,1029
19,72710,6781,7241,1493
20,66408,9277,10351,2189
21,58276,12309,14441,3199
22,48776,14961,19901,4587
23,38061,17566,26052,6546
24,27578,18385,33182,9080
25,18204,17617,40006,12398
26,11134,15150,45515,16426
27,6307,11595,49270,21053
28,3322,8098,50917,25888
29,1781,5102,50325,31017
30,951,3112,48196,35966
31,525,1853,45150,40697
32,310,1030,41600,45285
33,174,594,38102,49355
34,119,316,34643,53147
35,80,183,31252,56710
36,55,124,28297,59749
37,35,72,25532,62586
38,24,48,23049,65104
39,18,32,20714,67461
40,14,15,18654,69542
41,8,14,16750,71453
42,4,10,15155,73056
43,3,4,13661,74557
44,3,3,12346,75873
45,2,4,11132,77087
46,2,2,10053,78168
47,2,2,9043,79178
48,2,1,8185,80037
49,2,1,7329,80893
50,2,0,6575,81648
51,2,0,5919,82304
52,1,1,5344,82879
53,1,0,4800,83424
54,1,0,4323,83901
55,1,0,3888,84336
56,1,0,3492,84732
57,1,0,3142,85082
58,1,0,2831,85393
59,1,0,2510,85714
60,1,0,2250,85974
61,1,0,1988,86236
62,1,0,1788,86436
63,1,0,1622,86602
64,1,0,1471,86753
65,1,0,1331,86893
66,1,0,1218,87006
67,1,0,1105,87119
68,1,0,982,87242
69,1,0,891,87333
70,1,0,788,87436
71,1,0,712,87512
72,1,0,625,87599
73,1,0,577,87647
74,1,0,520,87704
75,1,0,466,87758
76,1,0,417,87807
77,1,0,381,87843
78,1,0,348,87876
79,1,0,307,87917
80,1,0,276,87948
81,1,0,251,87973
82,1,0,226,87998
83,1,0,206,88018
84,1,0,186,88038
85,1,0,160,88064
86,1,0,144,88080
87,1,0,127,88097
88,1,0,110,88114
89,1,0,97,88127
90,1,0,84,88140
91,1,0,68,88156
92,1,0,65,88159
93,1,0,59,88165
94,1,0,54,88170
95,1,0,49,88175
96,1,0,46,88178
97,1,0,43,88181
98,1,0,42,88182
99,1,0,39,88185
100,1,0,36,88188
101,1,0,32,88192
102,1,0,26,88198
103,1,0,25,88199
104,1,0,20,88204
105,1,0,19,88205
106,1,0,15,88209
107,1,0,15,88209
108,1,0,10,88214
109,1,0,9,88215
110,1,0,8,88216
111,1,0,8,88216
112,1,0,6,88218
113,1,0,5,88219
114,1,0,5,88219
115,1,0,4,88220
116,1,0,4,88220
117,1,0,2,88222
118,1,0,2,88222
119,1,0,2,88222
