Step,Susceptible,Exposed,Infected,Removed
0,88217,3,3,2
1,88215,3,4,3
2,88211,6,5,3
3,88207,6,8,4
4,88198,13,8,6
5,88193,10,15,7
6,88175,21,18,11
7,88160,24,24,17
8,88144,29,32,20
9,88098,63,38,26
10,88056,78,59,32
11,87998,100,85,42
12,87914,143,110,58
13,87812,167,166,80
14,87645,263,205,112
15,87448,345,286,146
16,87165,471,391,198
17,86790,617,557,261
18,86249,882,721,373
19,85541,1175,996,513
20,84545,1643,1294,743
21,83298,2156,1778,993
22,81648,2842,2399,1336
23,79458,3743,3207,1817
24,76632,4899,4249,2445
25,73014,6354,5511,3346
26,68652,7836,7275,4462
27,63249,9726,9284,5966
28,57008,11584,11709,7924
29,49847,13461,14683,10234
30,42124,15126,17824,13151
31,34364,16064,21039,16758
32,27042,16341,23841,21001
33,20569,15411,26462,25783
34,15161,13829,28069,31166
35,11069,11848,28585,36723
36,8007,9646,28132,42440
37,5857,7521,26750,48097
38,4319,5760,24642,53504
39,3247,4200,22269,58509
40,2496,3090,19596,63043
41,1989,2217,17018,67001
42,1647,1599,14597,70382
43,1361,1184,12385,73295
44,1179,844,10406,75796
45,1038,597,8733,77857
46,940,434,7231,79620
47,871,304,5967,81083
48,819,226,4884,82296
49,780,145,4036,83264
50,754,103,3328,84040
51,729,83,2698,84715
52,712,56,2235,85222
53,695,44,1799,85687
54,679,41,1458,86047
55,670,29,1191,86335
56,660,26,999,86540
57,648,29,800,86748
58,646,19,637,86923
59,642,15,529,87039
60,641,8,431,87145
61,639,8,353,87225
62,639,4,282,87300
63,639,4,213,87369
64,638,5,171,87411
65,637,3,141,87444
66,635,3,114,87473
67,635,1,91,87498
68,633,2,69,87521
69,633,1,49,87542
70,633,0,38,87554
71,633,0,30,87562
72,633,0,27,87565
73,633,0,24,87568
74,633,0,18,87574
75,633,0,14,87578
76,633,0,12,87580
77,633,0,9,87583
78,633,0,7,87585
79,633,0,5,87587
80,633,0,4,87588
81,633,0,4,87588
82,633,0,3,87589
83,632,1,1,87591
84,632,1,1,87591
85,632,1,1,87591
86,632,1,1,87591
87,632,1,1,87591
88,632,1,1,87591
89,632,0,1,87592
90,632,0,1,87592
91,632,0,0,87593
92,632,0,0,87593
93,632,0,0,87593
94,632,0,0,87593
95,632,0,0,87593
96,632,0,0,87593
97,632,0,0,87593
98,632,0,0,87593
99,632,0,0,87593
100,632,0,0,87593
101,632,0,0,87593
102,632,0,0,87593
103,632,0,0,87593
104,632,0,0,87593
105,632,0,0,87593
106,632,0,0,87593
107,632,0,0,87593
108,632,0,0,87593
109,632,0,0,87593
110,632,0,0,87593
111,632,0,0,87593
112,632,0,0,87593
113,632,0,0,87593
114,632,0,0,87593
115,632,0,0,87593
116,632,0,0,87593
117,632,0,0,87593
118,632,0,0,87593
119,632,0,0,87593
