Step,Susceptible,Exposed,Infected,Removed
0,88219,1,5,0
1,88212,7,6,0
2,88207,10,8,0
3,88199,12,13,1
4,88188,16,17,4
5,88173,25,23,4
6,88150,38,31,6
7,88119,53,44,9
8,88084,63,64,14
9,88026,95,74,30
10,87971,109,108,37
11,87860,182,131,52
12,87737,250,170,68
13,87562,329,247,87
14,87357,424,329,115
15,87071,548,447,159
16,86675,732,600,218
17,86160,958,824,283
18,85447,1287,1106,385
19,84565,1651,1477,532
20,83336,2235,1955,699
21,81772,2915,2585,953
22,79643,3898,3396,1288
23,76900,5085,4546,1694
24,73343,6591,6033,2258
25,68820,8470,7877,3058
26,63512,10344,10357,4012
27,57091,12586,13252,5296
28,49848,14748,16719,6910
29,41918,16794,20449,9064
30,33993,17952,24642,11638
31,26567,18120,28848,14690
32,19742,17715,32454,18314
33,14205,16153,35485,22382
34,9895,14017,37580,26733
35,6744,11522,38596,31363
36,4637,9065,38402,36121
37,3103,6978,37229,40915
38,2124,5193,35234,45674
39,1493,3776,32704,50252
40,1083,2680,30170,54292
41,812,1880,27357,58176
42,599,1327,24751,61548
43,470,913,22192,64650
44,367,645,19858,67355
45,307,444,17652,69822
46,251,335,15600,72039
47,208,259,13760,73998
48,173,196,12143,75713
49,148,149,10674,77254
50,136,103,9389,78597
51,125,74,8221,79805
52,113,58,7233,80821
53,107,44,6319,81755
54,99,40,5500,82586
55,96,26,4833,83270
56,94,19,4232,83880
57,85,21,3722,84397
58,83,16,3268,84858
59,76,15,2845,85289
60,76,6,2505,85638
61,71,8,2197,85949
62,71,5,1944,86205
63,71,4,1698,86452
64,71,1,1510,86643
65,71,0,1312,86842
66,67,4,1144,87010
67,67,2,964,87192
68,66,3,848,87308
69,64,3,730,87428
70,64,2,656,87503
71,64,0,580,87581
72,64,0,511,87650
73,64,0,449,87712
74,64,0,387,87774
75,64,0,345,87816
76,64,0,299,87862
77,64,0,270,87891
78,64,0,235,87926
79,64,0,198,87963
80,64,0,172,87989
81,63,1,155,88006
82,63,0,132,88030
83,63,0,112,88050
84,63,0,102,88060
85,63,0,89,88073
86,63,0,82,88080
87,63,0,64,88098
88,63,0,54,88108
89,63,0,46,88116
90,63,0,40,88122
91,63,0,34,88128
92,62,1,28,88134
93,62,1,25,88137
94,62,1,23,88139
95,62,1,21,88141
96,62,1,18,88144
97,62,1,15,88147
98,62,1,14,88148
99,62,0,13,88150
100,62,0,13,88150
101,62,0,10,88153
102,62,0,10,88153
103,62,0,9,88154
104,62,0,7,88156
105,62,0,5,88158
106,62,0,4,88159
107,62,0,3,88160
108,62,0,3,88160
109,62,0,3,88160
110,62,0,3,88160
111,62,0,2,88161
112,62,0,1,88162
113,62,0,0,88163
114,62,0,0,88163
115,62,0,0,88163
116,62,0,0,88163
117,62,0,0,88163
118,62,0,0,88163
119,62,0,0,88163
