Step,Susceptible,Exposed,Infected,Removed
0,88217,3,5,0
1,88215,3,6,1
2,88208,8,8,1
3,88198,13,12,2
4,88187,20,14,4
5,88172,26,20,7
6,88145,39,31,10
7,88113,49,50,13
8,88063,75,65,22
9,88000,100,90,35
10,87914,137,132,42
11,87783,200,178,64
12,87605,277,256,87
13,87373,387,347,118
14,87040,523,494,168
15,86581,720,701,223
16,85920,1069,923,313
17,85126,1352,1341,406
18,83956,1843,1864,562
19,82354,2507,2579,785
20,80163,3446,3488,1128
21,77353,4563,4730,1579
22,73747,5863,6425,2190
23,69143,7528,8579,2975
24,63430,9426,11296,4073
25,56674,11534,14507,5510
26,48687,13722,18449,7367
27,40352,15156,23043,9674
28,31878,15901,27948,12498
29,23941,15862,32409,16013
30,17162,14683,36417,19963
31,11876,12717,39190,24442
32,7912,10352,40637,29324
33,5248,7852,40815,34310
34,3498,5643,39649,39435
35,2299,4050,37479,44397
36,1523,2787,34790,49125
37,1073,1845,31870,53437
38,775,1200,28756,57494
39,558,810,25723,61134
40,422,523,22909,64371
41,328,351,20243,67303
42,268,232,17922,69803
43,207,171,15848,71999
44,174,119,13937,73995
45,162,77,12226,75760
46,144,53,10733,77295
47,129,40,9432,78624
48,118,33,8294,79780
49,102,28,7277,80818
50,97,19,6340,81769
51,93,12,5577,82543
52,87,11,4934,83193
53,82,11,4335,83797
54,78,9,3770,84368
55,77,5,3344,84799
56,74,6,2925,85220
57,72,7,2555,85591
58,70,6,2254,85895
59,68,5,1982,86170
60,65,6,1738,86416
61,63,3,1565,86594
62,62,2,1377,86784
63,60,4,1205,86956
64,60,3,1044,87118
65,59,2,925,87239
66,59,1,812,87353
67,59,0,710,87456
68,58,1,631,87535
69,58,0,549,87618
70,58,0,474,87693
71,58,0,412,87755
72,58,0,365,87802
73,58,0,320,87847
74,57,1,282,87885
75,55,3,241,87926
76,55,1,210,87959
77,55,1,189,87980
78,55,0,165,88005
79,55,0,145,88025
80,54,1,135,88035
81,53,2,118,88052
82,53,1,105,88066
83,52,2,90,88081
84,52,1,77,88095
85,52,0,69,88104
86,52,0,64,88109
87,52,0,54,88119
88,52,0,46,88127
89,52,0,43,88130
90,52,0,35,88138
91,52,0,29,88144
92,52,0,25,88148
93,52,0,23,88150
94,52,0,21,88152
95,52,0,18,88155
96,52,0,18,88155
97,52,0,15,88158
98,52,0,13,88160
99,52,0,11,88162
100,52,0,9,88164
101,52,0,8,88165
102,52,0,7,88166
103,52,0,7,88166
104,52,0,5,88168
105,52,0,4,88169
106,52,0,4,88169
107,52,0,3,88170
108,52,0,3,88170
109,52,0,3,88170
110,52,0,3,88170
111,52,0,3,88170
112,52,0,3,88170
113,52,0,2,88171
114,52,0,2,88171
115,52,0,1,88172
116,52,0,1,88172
117,52,0,1,88172
118,52,0,1,88172
119,52,0,0,88173
