Step,Susceptible,Exposed,Infected,Removed
0,88208,12,5,0
1,88204,15,5,1
2,88199,13,11,2
3,88190,17,15,3
4,88170,30,22,3
5,88146,42,31,6
6,88101,69,48,7
7,88038,102,74,11
8,87959,130,115,21
9,87816,218,158,33
10,87638,297,241,49
11,87370,434,344,77
12,86982,626,494,123
13,86462,884,702,177
14,85723,1258,970,274
15,84681,1737,1412,395
16,83220,2394,2028,583
17,81200,3351,2836,838
18,78379,4700,3972,1174
19,74524,6473,5592,1636
20,69565,8546,7768,2346
21,63221,11007,10631,3366
22,55312,13873,14362,4678
23,46090,16730,18914,6491
24,36306,18953,24087,8879
25,26963,19877,29481,11904
26,18751,19154,34682,15638
27,12199,17041,39072,19913
28,7522,14080,41822,24801
29,4476,10794,43042,29913
30,2637,7777,42491,35320
31,1564,5351,40589,40721
32,967,3546,37842,45870
33,572,2360,34730,50563
34,376,1467,31506,54876
35,257,917,28208,58843
36,191,567,25091,62376
37,135,372,22281,65437
38,96,231,19701,68197
39,69,156,17304,70696
40,55,99,15198,72873
41,46,55,13298,74826
42,37,41,11661,76486
43,34,29,10255,77907
44,29,17,9022,79157
45,25,14,7855,80331
46,21,13,6880,81311
47,18,10,5991,82206
48,17,8,5242,82958
49,15,7,4590,83613
50,15,6,4019,84185
51,14,3,3501,84707
52,14,2,3059,85150
53,11,4,2677,85533
54,11,2,2344,85868
55,10,2,2052,86161
56,10,2,1805,86408
57,10,1,1576,86638
58,10,0,1371,86844
59,10,0,1182,87033
60,9,1,1038,87177
61,9,0,894,87322
62,9,0,787,87429
63,9,0,692,87524
64,9,0,603,87613
65,9,0,522,87694
66,9,0,454,87762
67,9,0,397,87819
68,9,0,343,87873
69,9,0,300,87916
70,9,0,264,87952
71,9,0,234,87982
72,9,0,207,88009
73,9,0,177,88039
74,9,0,149,88067
75,9,0,140,88076
76,9,0,118,88098
77,9,0,101,88115
78,9,0,85,88131
79,9,0,75,88141
80,9,0,68,88148
81,9,0,62,88154
82,9,0,56,88160
83,9,0,51,88165
84,9,0,45,88171
85,9,0,40,88176
86,9,0,34,88182
87,9,0,27,88189
88,9,0,24,88192
89,9,0,23,88193
90,9,0,23,88193
91,9,0,15,88201
92,9,0,14,88202
93,9,0,12,88204
94,9,0,10,88206
95,9,0,10,88206
96,9,0,7,88209
97,9,0,5,88211
98,9,0,4,88212
99,9,0,4,88212
100,9,0,4,88212
101,9,0,4,88212
102,9,0,3,88213
103,9,0,3,88213
104,9,0,2,88214
105,9,0,2,88214
106,9,0,1,88215
107,9,0,1,88215
108,9,0,1,88215
109,9,0,1,88215
110,9,0,1,88215
111,9,0,0,88216
112,9,0,0,88216
113,9,0,0,88216
114,9,0,0,88216
115,9,0,0,88216
116,9,0,0,88216
117,9,0,0,88216
118,9,0,0,88216
119,9,0,0,88216
