Step,Susceptible,Exposed,Infected,Recovered
0,88178,42,5,0
1,88136,78,11,0
2,88011,187,26,1
3,87770,380,72,3
4,87560,514,141,10
5,87308,638,260,19
6,86762,1041,379,43
7,85977,1606,572,70
8,84611,2624,874,116
9,81886,4747,1424,168
10,77763,7831,2352,279
11,73132,10768,3859,466
12,68666,12886,5901,772
13,64555,14164,8253,1253
14,60384,15174,10716,1951
15,55519,16792,13142,2772
16,49925,18760,15751,3789
17,43802,20844,18494,5085
18,37277,22722,21708,6518
19,30870,24206,24830,8319
20,24799,24936,28164,10326
21,19496,24754,31391,12584
22,15100,23705,34305,15115
23,11497,22101,36719,17908
24,8539,20164,38607,20915
25,6325,17905,39954,24041
26,4675,15599,40720,27231
27,3469,13381,40896,30479
28,2590,11298,40652,33685
29,1985,9503,39756,36981
30,1552,7834,38628,40211
31,1220,6416,37307,43282
32,962,5258,35731,46274
33,779,4213,34044,49189
34,635,3413,32221,51956
35,513,2779,30407,54526
36,427,2235,28656,56907
37,349,1836,26800,59240
38,298,1498,24937,61492
39,251,1216,23263,63495
40,218,981,21632,65394
41,193,776,20178,67078
42,173,608,18731,68713
43,141,528,17348,70208
44,133,436,16068,71588
45,123,350,14893,72859
46,118,283,13796,74028
47,109,225,12749,75142
48,104,182,11773,76166
49,97,152,10880,77096
50,93,127,10050,77955
51,87,113,9309,78716
52,87,88,8580,79470
53,83,75,7920,80147
54,79,60,7303,80783
55,79,42,6750,81354
56,78,33,6234,81880
57,76,29,5733,82387
58,75,23,5284,82843
59,72,20,4846,83287
60,69,20,4451,83685
61,68,16,4094,84047
62,67,14,3776,84368
63,65,13,3470,84677
64,64,9,3204,84948
65,61,10,2946,85208
66,61,8,2699,85457
67,60,6,2497,85662
68,56,8,2292,85869
69,56,6,2106,86057
70,54,8,1921,86242
71,52,10,1779,86384
72,50,10,1640,86525
73,49,11,1523,86642
74,48,9,1396,86772
75,48,8,1273,86896
76,48,3,1175,86999
77,46,4,1070,87105
78,46,3,982,87194
79,46,3,904,87272
80,46,3,814,87362
81,45,4,759,87417
82,45,2,695,87483
83,44,2,637,87542
84,43,1,585,87596
85,43,1,539,87642
86,43,1,494,87687
87,43,0,455,87727
88,43,0,422,87760
89,42,1,390,87792
90,42,0,368,87815
91,42,0,331,87852
92,42,0,303,87880
93,42,0,279,87904
94,42,0,258,87925
95,42,0,240,87943
96,42,0,220,87963
97,42,0,198,87985
98,42,0,186,87997
99,42,0,171,88012
100,42,0,161,88022
101,42,0,146,88037
102,41,1,137,88046
103,41,1,125,88058
104,41,1,112,88071
105,41,1,104,88079
106,41,1,91,88092
107,41,1,82,88101
108,41,1,78,88105
109,41,1,74,88109
110,41,0,70,88114
111,41,0,67,88117
112,41,0,64,88120
113,41,0,57,88127
114,41,0,50,88134
115,41,0,47,88137
116,41,0,42,88142
117,41,0,34,88150
118,41,0,29,88155
119,41,0,28,88156
