Step,Susceptible,Exposed,Infected,Recovered
0,88179,41,5,0
1,88142,64,19,0
2,87929,267,26,3
3,87772,361,84,8
4,87570,473,172,10
5,87374,555,278,18
6,86807,1002,376,40
7,85909,1681,563,72
8,84160,3035,908,122
9,81168,5328,1540,189
10,77444,7717,2742,322
11,72807,10528,4334,556
12,68671,12099,6544,911
13,64731,13103,8986,1405
14,60778,13853,11474,2120
15,56226,15113,13796,3090
16,50940,16826,16285,4174
17,45289,18443,18993,5500
18,39053,20215,21931,7026
19,33054,21443,24950,8778
20,27235,22046,28147,10797
21,21886,22183,31084,13072
22,17232,21419,33947,15627
23,13393,20090,36380,18362
24,10305,18364,38280,21276
25,7959,16275,39604,24387
26,6113,14164,40382,27566
27,4689,12102,40647,30787
28,3631,10297,40311,33986
29,2875,8583,39573,37194
30,2291,7127,38393,40414
31,1823,5891,37120,43391
32,1486,4882,35504,46353
33,1212,3978,33835,49200
34,1014,3221,32064,51926
35,836,2616,30175,54598
36,735,2097,28441,56952
37,631,1684,26707,59203
38,559,1373,24962,61331
39,491,1112,23387,63235
40,431,905,21776,65113
41,381,723,20216,66905
42,343,595,18743,68544
43,309,471,17354,70091
44,280,387,16066,71492
45,260,316,14849,72800
46,240,260,13671,74054
47,223,213,12597,75192
48,211,178,11641,76195
49,204,152,10775,77094
50,191,125,9973,77936
51,182,102,9209,78732
52,176,71,8543,79435
53,166,66,7896,80097
54,160,52,7299,80714
55,155,46,6737,81287
56,149,42,6255,81779
57,149,30,5745,82301
58,146,27,5281,82771
59,143,25,4838,83219
60,140,21,4456,83608
61,137,20,4084,83984
62,135,14,3737,84339
63,135,10,3430,84650
64,133,9,3177,84906
65,131,8,2898,85188
66,131,6,2645,85443
67,126,10,2438,85651
68,125,10,2246,85844
69,124,8,2073,86020
70,123,6,1926,86170
71,122,6,1789,86308
72,121,4,1665,86435
73,120,3,1526,86576
74,119,3,1413,86690
75,119,3,1303,86800
76,119,2,1227,86877
77,115,6,1136,86968
78,114,6,1048,87057
79,114,4,986,87121
80,114,2,900,87209
81,112,3,826,87284
82,110,5,757,87353
83,109,5,694,87417
84,109,4,638,87474
85,109,3,600,87513
86,108,2,551,87564
87,108,2,507,87608
88,107,2,468,87648
89,107,1,438,87679
90,107,0,403,87715
91,107,0,372,87746
92,107,0,338,87780
93,107,0,310,87808
94,107,0,278,87840
95,107,0,250,87868
96,107,0,239,87879
97,107,0,222,87896
98,107,0,206,87912
99,107,0,191,87927
100,107,0,176,87942
101,107,0,163,87955
102,107,0,143,87975
103,107,0,135,87983
104,107,0,120,87998
105,107,0,109,88009
106,107,0,97,88021
107,106,1,90,88028
108,106,1,77,88041
109,106,0,72,88047
110,106,0,69,88050
111,106,0,62,88057
112,106,0,58,88061
113,106,0,54,88065
114,106,0,50,88069
115,106,0,45,88074
116,106,0,43,88076
117,106,0,40,88079
118,106,0,39,88080
119,106,0,35,88084
