Step,Susceptible,Exposed,Infected,Recovered
0,88182,38,5,0
1,88142,67,14,2
2,87982,212,28,3
3,87749,395,71,10
4,87474,574,161,16
5,87196,712,284,33
6,86710,1028,425,62
7,85880,1613,625,107
8,84380,2746,916,183
9,81869,4604,1478,274
10,78131,7204,2454,436
11,73157,10504,3867,697
12,68387,12733,5966,1139
13,64305,13757,8345,1818
14,59996,14749,10758,2722
15,55133,16020,13212,3860
16,49435,17921,15572,5297
17,43336,19719,18259,6911
18,36949,21195,21153,8928
19,30565,22528,23864,11268
20,24670,23068,26488,13999
21,19610,22713,29019,16883
22,15251,21506,31274,20194
23,11651,19985,32981,23608
24,8908,17966,34094,27257
25,6824,15836,34556,31009
26,5231,13716,34578,34700
27,4098,11573,34038,38516
28,3273,9602,33170,42180
29,2576,7936,31884,45829
30,2078,6554,30263,49330
31,1716,5380,28466,52663
32,1439,4338,26555,55893
33,1209,3477,24710,58829
34,1050,2765,22862,61548
35,908,2226,21033,64058
36,796,1799,19242,66388
37,713,1455,17482,68575
38,663,1184,15889,70489
39,612,941,14480,72192
40,567,769,13143,73746
41,531,625,11906,75163
42,498,519,10747,76461
43,469,411,9664,77681
44,440,339,8679,78767
45,416,281,7780,79748
46,395,224,7011,80595
47,373,207,6228,81417
48,361,170,5593,82101
49,351,142,5013,82719
50,338,124,4528,83235
51,328,108,4059,83730
52,322,80,3638,84185
53,317,63,3249,84596
54,312,50,2907,84956
55,303,44,2601,85277
56,300,38,2325,85562
57,294,32,2069,85830
58,289,25,1832,86079
59,287,23,1629,86286
60,285,23,1458,86459
61,283,19,1302,86621
62,281,16,1157,86771
63,279,16,1016,86914
64,279,12,907,87027
65,275,12,810,87128
66,273,10,710,87232
67,273,5,641,87306
68,272,5,563,87385
69,270,7,511,87437
70,270,5,447,87503
71,268,5,399,87553
72,267,5,358,87595
73,267,4,319,87635
74,267,1,283,87674
75,267,1,252,87705
76,267,1,230,87727
77,267,1,205,87752
78,267,1,184,87773
79,267,0,164,87794
80,267,0,145,87813
81,267,0,123,87835
82,267,0,107,87851
83,267,0,98,87860
84,267,0,83,87875
85,266,1,79,87879
86,266,1,66,87892
87,266,0,60,87899
88,265,1,53,87906
89,265,1,45,87914
90,265,0,43,87917
91,265,0,37,87923
92,265,0,36,87924
93,265,0,32,87928
94,265,0,29,87931
95,265,0,27,87933
96,265,0,25,87935
97,265,0,24,87936
98,265,0,22,87938
99,265,0,18,87942
100,265,0,18,87942
101,265,0,16,87944
102,265,0,16,87944
103,265,0,15,87945
104,265,0,13,87947
105,265,0,10,87950
106,265,0,10,87950
107,265,0,8,87952
108,264,1,6,87954
109,264,1,6,87954
110,264,0,7,87954
111,264,0,7,87954
112,264,0,6,87955
113,264,0,6,87955
114,264,0,6,87955
115,264,0,5,87956
116,264,0,5,87956
117,264,0,5,87956
118,264,0,5,87956
119,264,0,5,87956
