Step,Susceptible,Exposed,Infected,Recovered
0,88182,38,4,1
1,88147,68,9,1
2,88055,147,20,3
3,87886,285,50,4
4,87720,399,98,8
5,87584,458,165,18
6,87442,516,233,34
7,87146,716,310,53
8,86579,1152,421,73
9,85458,2048,599,120
10,83707,3436,894,188
11,81279,5240,1409,297
12,78213,7341,2216,455
13,74840,9343,3360,682
14,71307,11110,4736,1072
15,67849,12557,6212,1607
16,64742,13489,7703,2291
17,61649,14126,9329,3121
18,58268,14942,10823,4192
19,54440,16107,12323,5355
20,50343,17382,13807,6693
21,46089,18500,15386,8250
22,41484,19716,17042,9983
23,36921,20722,18806,11776
24,32554,21268,20561,13842
25,28329,21647,22064,16185
26,24361,21868,23391,18605
27,20776,21456,24818,21175
28,17674,20568,26064,23919
29,15005,19554,26854,26812
30,12728,18322,27473,29702
31,10656,17009,27823,32737
32,9102,15581,27733,35809
33,7724,14137,27483,38881
34,6550,12766,26960,41949
35,5650,11398,26265,44912
36,4878,10183,25392,47772
37,4232,9029,24446,50518
38,3681,7958,23430,53156
39,3265,6983,22164,55813
40,2912,6082,20964,58267
41,2618,5319,19640,60648
42,2380,4589,18417,62839
43,2164,3964,17340,64757
44,1983,3430,16134,66678
45,1835,3005,14941,68444
46,1723,2574,13769,70159
47,1618,2213,12749,71645
48,1515,1903,11764,73043
49,1435,1647,10819,74324
50,1371,1426,9904,75524
51,1315,1190,9087,76633
52,1248,1044,8309,77624
53,1187,929,7550,78559
54,1150,824,6831,79420
55,1110,692,6262,80161
56,1082,585,5646,80912
57,1047,536,5142,81500
58,1022,470,4667,82066
59,1005,402,4271,82547
60,994,332,3901,82998
61,970,298,3523,83434
62,952,268,3188,83817
63,933,241,2891,84160
64,922,209,2605,84489
65,912,179,2345,84789
66,903,155,2124,85043
67,896,129,1928,85272
68,889,118,1752,85466
69,879,109,1571,85666
70,874,93,1424,85834
71,873,81,1297,85974
72,870,68,1166,86121
73,868,57,1040,86260
74,866,50,930,86379
75,862,46,835,86482
76,857,44,752,86572
77,854,37,678,86656
78,851,33,611,86730
79,850,27,560,86788
80,850,22,501,86852
81,845,22,454,86904
82,842,22,418,86943
83,842,19,376,86988
84,841,20,342,87022
85,839,22,301,87063
86,837,22,262,87104
87,837,16,232,87140
88,837,10,212,87166
89,837,9,183,87196
90,835,8,169,87213
91,835,8,155,87227
92,833,7,133,87252
93,832,8,118,87267
94,832,6,103,87284
95,832,6,93,87294
96,832,6,84,87303
97,832,4,80,87309
98,831,5,72,87317
99,830,6,66,87323
100,830,5,58,87332
101,830,5,52,87338
102,830,4,46,87345
103,830,2,41,87352
104,830,1,40,87354
105,830,1,38,87356
106,829,2,33,87361
107,829,2,31,87363
108,829,2,27,87367
109,829,2,22,87372
110,829,1,20,87375
111,829,1,18,87377
112,829,1,16,87379
113,829,1,14,87381
114,829,1,12,87383
115,829,0,11,87385
116,829,0,10,87386
117,829,0,9,87387
118,829,0,9,87387
119,829,0,8,87388
