Step,Susceptible,Exposed,Infected,Recovered
0,88160,60,4,1
1,88115,93,16,1
2,87907,282,34,2
3,87653,486,75,11
4,87445,608,151,21
5,87170,758,253,44
6,86682,1113,352,78
7,85742,1851,518,114
8,84079,3133,833,180
9,81028,5512,1416,269
10,76807,8622,2376,420
11,72539,11204,3773,709
12,68451,13018,5636,1120
13,64054,14831,7622,1718
14,59663,16247,9745,2570
15,54636,18005,11963,3621
16,49008,20028,14214,4975
17,42780,22189,16622,6634
18,36459,24162,19180,8424
19,30207,25632,21850,10536
20,24411,26388,24463,12963
21,19326,26228,27022,15649
22,14837,25548,29263,18577
23,11360,23926,31119,21820
24,8605,22060,32321,25239
25,6521,19770,33179,28755
26,4907,17447,33428,32443
27,3703,15202,33150,36170
28,2890,12909,32700,39726
29,2230,10961,31767,43267
30,1721,9324,30344,46836
31,1380,7824,28888,50133
32,1106,6584,27209,53326
33,907,5463,25416,56439
34,755,4534,23745,59191
35,643,3775,22074,61733
36,560,3132,20418,64115
37,482,2558,18859,66326
38,424,2118,17261,68422
39,381,1751,15741,70352
40,339,1431,14352,72103
41,308,1171,13075,73671
42,291,964,11880,75090
43,269,782,10788,76386
44,251,631,9729,77614
45,238,536,8766,78685
46,220,469,7893,79643
47,210,365,7157,80493
48,203,304,6477,81241
49,198,243,5834,81950
50,192,191,5214,82628
51,183,165,4672,83205
52,182,128,4196,83719
53,177,106,3773,84169
54,173,91,3366,84595
55,168,77,3026,84954
56,164,57,2701,85303
57,159,52,2395,85619
58,153,46,2160,85866
59,152,42,1964,86067
60,150,34,1740,86301
61,150,27,1545,86503
62,147,28,1384,86666
63,145,21,1257,86802
64,143,21,1125,86936
65,142,18,977,87088
66,141,16,862,87206
67,141,15,765,87304
68,140,12,679,87394
69,140,10,604,87471
70,140,9,541,87535
71,139,7,482,87597
72,139,6,426,87654
73,139,5,377,87704
74,139,3,335,87748
75,139,2,299,87785
76,139,2,260,87824
77,139,2,237,87847
78,139,2,214,87870
79,138,3,187,87897
80,138,3,158,87926
81,138,2,140,87945
82,137,3,127,87958
83,137,3,112,87973
84,137,3,97,87988
85,137,3,81,88004
86,137,2,69,88017
87,137,1,60,88027
88,137,1,53,88034
89,137,1,48,88039
90,137,0,41,88047
91,137,0,36,88052
92,137,0,32,88056
93,137,0,27,88061
94,137,0,26,88062
95,137,0,23,88065
96,137,0,21,88067
97,137,0,20,88068
98,137,0,18,88070
99,137,0,16,88072
100,137,0,15,88073
101,137,0,13,88075
102,137,0,13,88075
103,137,0,10,88078
104,137,0,9,88079
105,137,0,8,88080
106,137,0,5,88083
107,137,0,5,88083
108,137,0,5,88083
109,137,0,5,88083
110,137,0,4,88084
111,137,0,4,88084
112,137,0,4,88084
113,137,0,4,88084
114,137,0,4,88084
115,137,0,4,88084
116,137,0,4,88084
117,137,0,3,88085
118,137,0,3,88085
119,137,0,3,88085
