Step,Susceptible,Exposed,Infected,Recovered
0,88176,44,5,0
1,88123,87,15,0
2,87939,258,27,1
3,87751,397,73,4
4,87577,503,136,9
5,87375,626,201,23
6,86976,910,306,33
7,86153,1568,447,57
8,84548,2912,674,91
9,82282,4649,1141,153
10,78424,7627,1937,237
11,74087,10548,3200,390
12,69591,13141,4844,649
13,65464,14916,6804,1041
14,61219,16502,8911,1593
15,56516,18197,11203,2309
16,51142,20208,13646,3229
17,45081,22564,16250,4330
18,38598,24960,19014,5653
19,32236,26819,21919,7251
20,26229,28025,25036,8935
21,20537,28690,28022,10976
22,15695,28412,30890,13228
23,11796,27189,33510,15730
24,8743,25486,35663,18333
25,6419,23163,37506,21137
26,4706,20746,38642,24131
27,3426,18288,39366,27145
28,2498,15840,39538,30349
29,1850,13588,39284,33503
30,1362,11674,38612,36577
31,1026,9933,37585,39681
32,799,8361,36409,42656
33,624,7035,35039,45527
34,490,5841,33530,48364
35,398,4867,31907,51053
36,328,4047,30237,53613
37,257,3403,28598,55967
38,215,2873,26909,58228
39,187,2384,25281,60373
40,156,2009,23663,62397
41,133,1677,22105,64310
42,114,1400,20618,66093
43,104,1160,19192,67769
44,91,958,17805,69371
45,80,785,16548,70812
46,73,641,15298,72213
47,69,530,14207,73419
48,59,440,13158,74568
49,56,369,12205,75595
50,50,314,11301,76560
51,43,258,10463,77461
52,42,211,9673,78299
53,37,178,8941,79069
54,34,152,8264,79775
55,34,121,7638,80432
56,32,104,7067,81022
57,29,91,6494,81611
58,29,79,5975,82142
59,28,65,5500,82632
60,26,57,5082,83060
61,26,52,4697,83450
62,24,49,4331,83821
63,23,41,3994,84167
64,23,35,3664,84503
65,23,29,3391,84782
66,23,25,3116,85061
67,23,18,2872,85312
68,23,11,2662,85529
69,23,8,2458,85736
70,23,7,2257,85938
71,23,6,2056,86140
72,23,5,1888,86309
73,22,6,1758,86439
74,22,6,1610,86587
75,21,5,1458,86741
76,21,4,1324,86876
77,21,3,1224,86977
78,21,2,1129,87073
79,21,0,1043,87161
80,21,0,950,87254
81,21,0,868,87336
82,21,0,802,87402
83,21,0,736,87468
84,21,0,685,87519
85,21,0,622,87582
86,21,0,561,87643
87,21,0,521,87683
88,21,0,478,87726
89,21,0,431,87773
90,20,1,393,87811
91,20,1,359,87845
92,20,1,314,87890
93,20,1,289,87915
94,20,1,272,87932
95,20,1,249,87955
96,20,1,227,87977
97,20,0,211,87994
98,20,0,197,88008
99,20,0,180,88025
100,20,0,167,88038
101,20,0,157,88048
102,20,0,143,88062
103,20,0,129,88076
104,20,0,122,88083
105,20,0,114,88091
106,20,0,107,88098
107,20,0,91,88114
108,20,0,82,88123
109,20,0,75,88130
110,20,0,70,88135
111,20,0,59,88146
112,20,0,54,88151
113,20,0,49,88156
114,20,0,46,88159
115,20,0,45,88160
116,20,0,42,88163
117,20,0,37,88168
118,20,0,32,88173
119,20,0,27,88178
