Step,Susceptible,Exposed,Infected,Recovered
0,88177,43,4,1
1,88149,57,18,1
2,87940,251,32,2
3,87765,370,87,3
4,87575,472,173,5
5,87403,534,268,20
6,86836,957,390,42
7,85806,1767,588,64
8,83427,3733,954,111
9,79814,6420,1809,182
10,74893,9892,3111,329
11,70405,12092,5155,573
12,65767,13750,7706,1002
13,61195,15049,10360,1621
14,55881,16725,13174,2445
15,49614,18906,16241,3464
16,42729,21293,19433,4770
17,35459,23387,23099,6280
18,28327,24884,26904,8110
19,21846,25390,30596,10393
20,16303,24846,34253,12823
21,11902,23236,37528,15559
22,8514,21087,40042,18582
23,5978,18535,41925,21787
24,4243,15907,42913,25162
25,3026,13260,43193,28746
26,2192,11030,42787,32216
27,1597,8965,42009,35654
28,1243,7189,40689,39104
29,911,5751,39156,42407
30,696,4614,37424,45491
31,547,3631,35586,48461
32,409,2938,33595,51283
33,324,2352,31663,53886
34,257,1873,29724,56371
35,223,1459,27752,58791
36,190,1134,25920,60981
37,154,869,24152,63050
38,135,681,22412,64997
39,120,528,20849,66728
40,110,410,19326,68379
41,104,316,17889,69916
42,97,239,16530,71359
43,86,184,15255,72700
44,82,149,14070,73924
45,78,118,12973,75056
46,74,93,11996,76062
47,67,72,11045,77041
48,64,54,10197,77910
49,61,49,9383,78732
50,58,44,8695,79428
51,56,41,8022,80106
52,51,37,7388,80749
53,48,33,6834,81310
54,48,26,6303,81848
55,47,22,5832,82324
56,45,17,5366,82797
57,43,15,4939,83228
58,43,11,4549,83622
59,41,10,4195,83979
60,39,11,3852,84323
61,36,10,3533,84646
62,36,8,3229,84952
63,36,6,2984,85199
64,36,3,2755,85431
65,35,3,2544,85643
66,34,3,2350,85838
67,34,3,2165,86023
68,34,2,1988,86201
69,34,1,1827,86363
70,33,2,1666,86524
71,33,2,1526,86664
72,33,1,1391,86800
73,33,1,1279,86912
74,31,3,1167,87024
75,31,2,1070,87122
76,30,3,981,87211
77,30,1,900,87294
78,30,1,831,87363
79,29,2,776,87418
80,29,2,711,87483
81,29,1,650,87545
82,29,0,602,87594
83,28,1,551,87645
84,28,1,514,87682
85,28,1,483,87713
86,28,1,436,87760
87,28,0,402,87795
88,28,0,367,87830
89,28,0,334,87863
90,28,0,297,87900
91,28,0,266,87931
92,28,0,241,87956
93,27,1,224,87973
94,27,1,206,87991
95,27,1,191,88006
96,27,1,176,88021
97,27,1,161,88036
98,27,1,144,88053
99,27,0,130,88068
100,27,0,120,88078
101,27,0,112,88086
102,27,0,102,88096
103,27,0,97,88101
104,27,0,91,88107
105,27,0,81,88117
106,27,0,75,88123
107,27,0,70,88128
108,27,0,62,88136
109,27,0,58,88140
110,27,0,57,88141
111,27,0,55,88143
112,27,0,54,88144
113,27,0,51,88147
114,27,0,47,88151
115,27,0,44,88154
116,27,0,42,88156
117,27,0,39,88159
118,27,0,35,88163
119,27,0,32,88166
