Step,Susceptible,Exposed,Infected,Recovered
0,88184,36,5,0
1,88147,63,15,0
2,87967,230,25,3
3,87775,366,80,4
4,87478,576,162,9
5,87136,772,290,27
6,86552,1162,454,57
7,85658,1754,698,115
8,83781,3226,1050,168
9,80953,5339,1675,258
10,76895,8142,2779,409
11,72337,10805,4410,673
12,67566,12997,6545,1117
13,63349,14090,9017,1769
14,58862,15244,11422,2697
15,53745,16726,13911,3843
16,48005,18506,16507,5207
17,41634,20437,19244,6910
18,35180,22086,22125,8834
19,28876,23035,25332,10982
20,23153,23195,28313,13564
21,18114,22750,30996,16365
22,13943,21348,33437,19497
23,10470,19704,35229,22822
24,7892,17635,36408,26290
25,6011,15248,37046,29920
26,4560,13040,36965,33660
27,3520,10977,36323,37405
28,2735,9068,35355,41067
29,2153,7452,33979,44641
30,1719,6042,32404,48060
31,1413,4910,30567,51335
32,1166,4005,28655,54399
33,953,3245,26803,57224
34,802,2596,24948,59879
35,697,2059,23084,62385
36,600,1654,21298,64673
37,528,1305,19621,66771
38,479,1060,17891,68795
39,439,837,16360,70589
40,412,658,14963,72192
41,370,550,13623,73682
42,343,443,12440,74999
43,316,361,11321,76227
44,291,308,10244,77382
45,276,254,9289,78406
46,266,206,8458,79295
47,251,169,7676,80129
48,242,136,6979,80868
49,231,109,6291,81594
50,222,98,5712,82193
51,220,78,5132,82795
52,215,56,4638,83316
53,208,50,4196,83771
54,203,47,3792,84183
55,195,46,3406,84578
56,190,43,3085,84907
57,188,34,2792,85211
58,187,29,2515,85494
59,183,29,2275,85738
60,183,22,2059,85961
61,183,13,1858,86171
62,181,12,1673,86359
63,178,9,1513,86525
64,175,9,1360,86681
65,175,7,1217,86826
66,173,7,1083,86962
67,173,5,966,87081
68,171,5,873,87176
69,169,7,788,87261
70,169,5,714,87337
71,169,4,652,87400
72,167,4,590,87464
73,167,4,530,87524
74,166,3,482,87574
75,165,2,436,87622
76,164,3,386,87672
77,164,1,343,87717
78,164,1,307,87753
79,164,0,275,87786
80,163,1,245,87816
81,163,1,224,87837
82,163,1,203,87858
83,163,1,183,87878
84,162,2,165,87896
85,162,2,146,87915
86,162,2,137,87924
87,162,1,122,87940
88,162,1,108,87954
89,162,1,97,87965
90,162,0,90,87973
91,162,0,83,87980
92,162,0,76,87987
93,162,0,68,87995
94,162,0,62,88001
95,162,0,52,88011
96,162,0,49,88014
97,162,0,47,88016
98,162,0,43,88020
99,162,0,40,88023
100,162,0,36,88027
101,162,0,33,88030
102,162,0,33,88030
103,162,0,28,88035
104,162,0,24,88039
105,162,0,20,88043
106,161,1,18,88045
107,161,0,17,88047
108,161,0,14,88050
109,161,0,11,88053
110,161,0,10,88054
111,161,0,9,88055
112,161,0,9,88055
113,161,0,7,88057
114,161,0,7,88057
115,161,0,7,88057
116,161,0,7,88057
117,161,0,7,88057
118,161,0,6,88058
119,161,0,6,88058
