Step,Susceptible,Exposed,Infected,Recovered
0,88183,37,3,2
1,88178,34,11,2
2,88048,159,15,3
3,87936,244,41,4
4,87701,431,84,9
5,87524,526,155,20
6,87172,771,240,42
7,86596,1215,345,69
8,85466,2105,546,108
9,83638,3495,920,172
10,80765,5700,1480,280
11,77222,8136,2414,453
12,73092,10621,3769,743
13,69038,12527,5457,1203
14,64862,14223,7253,1887
15,60940,15289,9207,2789
16,56763,16419,11137,3906
17,51951,17942,13101,5231
18,46594,19635,15177,6819
19,40798,21520,17260,8647
20,35050,23024,19393,10758
21,29510,23993,21639,13083
22,24315,24361,23802,15747
23,19616,24159,25884,18566
24,15653,23273,27643,21656
25,12473,21744,29076,24932
26,9792,19998,30027,28408
27,7656,18009,30556,32004
28,6050,16001,30463,35711
29,4832,14114,29863,39416
30,3878,12224,29135,42988
31,3149,10576,28059,46441
32,2608,9031,26782,49804
33,2181,7689,25327,53028
34,1868,6418,23903,56036
35,1591,5357,22366,58911
36,1349,4442,20791,61643
37,1196,3730,19112,64187
38,1034,3169,17519,66503
39,924,2657,16043,68601
40,841,2243,14684,70457
41,778,1882,13338,72227
42,716,1544,12090,73875
43,663,1280,10966,75316
44,621,1067,9891,76646
45,592,885,8933,77815
46,553,756,7988,78928
47,522,638,7150,79915
48,501,535,6393,80796
49,487,435,5729,81574
50,471,360,5112,82282
51,453,317,4531,82924
52,437,259,4073,83456
53,422,223,3689,83891
54,412,186,3274,84353
55,408,144,2967,84706
56,403,124,2628,85070
57,395,98,2386,85346
58,387,89,2130,85619
59,385,76,1892,85872
60,383,63,1685,86094
61,380,54,1467,86324
62,378,48,1297,86502
63,376,42,1157,86650
64,374,30,1035,86786
65,371,30,915,86909
66,369,27,818,87011
67,369,22,725,87109
68,367,16,654,87188
69,367,12,566,87280
70,367,10,511,87337
71,366,11,455,87393
72,364,10,401,87450
73,364,4,355,87502
74,364,3,301,87557
75,364,2,269,87590
76,363,3,242,87617
77,360,6,204,87655
78,360,4,180,87681
79,358,5,158,87704
80,358,4,137,87726
81,358,3,125,87739
82,358,3,109,87755
83,357,3,99,87766
84,357,2,91,87775
85,357,1,80,87787
86,357,1,69,87798
87,357,1,59,87808
88,357,1,51,87816
89,357,1,42,87825
90,357,1,35,87832
91,357,1,34,87833
92,357,0,30,87838
93,357,0,25,87843
94,357,0,24,87844
95,357,0,22,87846
96,357,0,22,87846
97,356,1,22,87846
98,356,1,18,87850
99,356,1,17,87851
100,356,1,14,87854
101,356,1,13,87855
102,356,0,14,87855
103,356,0,12,87857
104,356,0,10,87859
105,356,0,8,87861
106,356,0,7,87862
107,356,0,6,87863
108,356,0,6,87863
109,356,0,5,87864
110,356,0,4,87865
111,356,0,4,87865
112,356,0,3,87866
113,356,0,3,87866
114,356,0,2,87867
115,356,0,2,87867
116,356,0,2,87867
117,356,0,2,87867
118,356,0,2,87867
119,356,0,2,87867
