Step,Susceptible,Exposed,Infected,Recovered
0,88189,31,5,0
1,88155,57,13,0
2,88042,160,22,1
3,87887,274,62,2
4,87656,446,115,8
5,87520,470,219,16
6,87304,586,301,34
7,86999,760,395,71
8,86538,1039,537,111
9,85570,1783,724,148
10,83738,3218,1065,204
11,80658,5571,1683,313
12,76393,8623,2763,446
13,72298,10776,4440,711
14,68663,12127,6323,1112
15,65372,12778,8368,1707
16,61953,13475,10343,2454
17,58267,14235,12335,3388
18,53971,15421,14344,4489
19,49377,16590,16494,5764
20,44372,17983,18642,7228
21,39291,19151,20869,8914
22,34200,20063,23135,10827
23,29271,20523,25512,12919
24,24627,20671,27642,15285
25,20556,20232,29653,17784
26,16958,19379,31427,20461
27,13865,18164,33031,23165
28,11245,16859,34024,26097
29,9091,15435,34497,29202
30,7389,13755,34709,32372
31,6005,12080,34609,35531
32,4981,10463,34207,38574
33,4151,8893,33489,41692
34,3512,7554,32450,44709
35,2957,6420,31141,47707
36,2536,5351,29823,50515
37,2180,4556,28203,53286
38,1902,3792,26605,55926
39,1678,3220,25075,58252
40,1500,2671,23576,60478
41,1346,2213,22102,62564
42,1217,1836,20569,64603
43,1114,1531,19142,66438
44,1026,1270,17728,68201
45,951,1079,16368,69827
46,866,914,15090,71355
47,795,779,13959,72692
48,745,663,12859,73958
49,706,562,11864,75093
50,661,492,10898,76174
51,626,416,10054,77129
52,596,338,9253,78038
53,575,273,8503,78874
54,551,237,7785,79652
55,533,210,7108,80374
56,520,177,6556,80972
57,507,152,5978,81588
58,498,129,5486,82112
59,483,111,5003,82628
60,474,93,4578,83080
61,467,70,4195,83493
62,461,57,3853,83854
63,451,56,3558,84160
64,448,46,3244,84487
65,444,39,2967,84775
66,441,33,2719,85032
67,433,36,2480,85276
68,428,35,2237,85525
69,422,32,2046,85725
70,415,31,1880,85899
71,411,30,1711,86073
72,406,29,1568,86222
73,403,27,1418,86377
74,400,27,1303,86495
75,398,23,1187,86617
76,397,23,1090,86715
77,397,21,999,86808
78,396,18,909,86902
79,395,11,841,86978
80,395,7,763,87060
81,392,10,704,87119
82,392,7,645,87181
83,392,3,581,87249
84,391,3,538,87293
85,390,4,495,87336
86,390,4,450,87381
87,389,4,412,87420
88,388,4,367,87466
89,388,2,339,87496
90,387,2,321,87515
91,387,1,301,87536
92,387,1,269,87568
93,387,1,240,87597
94,387,1,214,87623
95,387,1,190,87647
96,387,1,178,87659
97,387,1,169,87668
98,386,2,155,87682
99,385,3,142,87695
100,385,2,136,87702
101,385,2,124,87714
102,385,2,117,87721
103,385,2,99,87739
104,385,2,87,87751
105,385,2,80,87758
106,385,2,74,87764
107,385,1,69,87770
108,385,1,65,87774
109,385,1,56,87783
110,385,1,47,87792
111,385,1,41,87798
112,385,0,41,87799
113,385,0,35,87805
114,385,0,33,87807
115,385,0,31,87809
116,385,0,31,87809
117,385,0,30,87810
118,385,0,28,87812
119,385,0,24,87816
