Step,Susceptible,Exposed,Infected,Recovered
0,88175,45,5,0
1,88141,72,12,0
2,88021,179,23,2
3,87848,319,55,3
4,87657,441,121,6
5,87486,527,191,21
6,87252,669,267,37
7,86799,989,378,59
8,85914,1675,546,90
9,84581,2672,829,143
10,82486,4247,1276,216
11,79314,6589,1987,335
12,75038,9556,3138,493
13,70682,12009,4748,786
14,66808,13541,6664,1212
15,63353,14281,8769,1822
16,59582,15232,10763,2648
17,55205,16552,12861,3607
18,50332,18096,15033,4764
19,44990,19844,17292,6099
20,39409,21402,19772,7642
21,33851,22723,22126,9525
22,28563,23491,24661,11510
23,23646,23656,27152,13771
24,19275,23384,29360,16206
25,15427,22751,31149,18898
26,12307,21306,32862,21750
27,9705,19499,34355,24666
28,7593,17779,35078,27775
29,6033,15729,35520,30943
30,4785,13836,35417,34187
31,3798,12054,35038,37335
32,3079,10355,34349,40442
33,2494,8893,33343,43495
34,2056,7548,32136,46485
35,1705,6351,30771,49398
36,1434,5320,29224,52247
37,1232,4433,27689,54871
38,1046,3734,26131,57314
39,909,3155,24536,59625
40,799,2627,22914,61885
41,710,2176,21357,63982
42,633,1804,19897,65891
43,581,1499,18491,67654
44,519,1272,17129,69305
45,486,1068,15783,70888
46,446,907,14566,72306
47,419,749,13480,73577
48,400,615,12422,74788
49,371,526,11403,75925
50,350,433,10520,76922
51,334,358,9662,77871
52,313,313,8856,78743
53,296,262,8180,79487
54,285,215,7494,80231
55,274,191,6829,80931
56,268,157,6251,81549
57,263,136,5720,82106
58,257,124,5222,82622
59,245,107,4768,83105
60,238,91,4388,83508
61,235,79,4033,83878
62,232,64,3714,84215
63,225,59,3413,84528
64,221,56,3100,84848
65,219,48,2847,85111
66,217,40,2574,85394
67,213,38,2345,85629
68,211,28,2165,85821
69,210,26,1980,86009
70,210,20,1803,86192
71,208,17,1660,86340
72,206,15,1502,86502
73,205,13,1373,86634
74,204,12,1263,86746
75,203,10,1143,86869
76,202,7,1032,86984
77,202,6,939,87078
78,202,4,855,87164
79,199,7,784,87235
80,199,6,716,87304
81,199,6,668,87352
82,199,6,616,87404
83,198,7,564,87456
84,198,5,527,87495
85,198,4,488,87535
86,198,4,449,87574
87,198,2,412,87613
88,198,2,380,87645
89,198,2,352,87673
90,197,3,322,87703
91,197,1,296,87731
92,196,2,273,87754
93,195,3,246,87781
94,195,3,215,87812
95,195,3,196,87831
96,195,2,178,87850
97,195,1,157,87872
98,195,1,141,87888
99,195,1,134,87895
100,195,1,119,87910
101,195,1,107,87922
102,195,1,95,87934
103,195,1,90,87939
104,195,1,86,87943
105,195,1,79,87950
106,194,2,67,87962
107,194,2,60,87969
108,194,2,56,87973
109,194,2,50,87979
110,194,2,44,87985
111,194,2,38,87991
112,194,1,36,87994
113,194,1,32,87998
114,194,1,31,87999
115,194,1,31,87999
116,194,1,29,88001
117,194,1,27,88003
118,194,1,24,88006
119,194,1,21,88009
