Step,Susceptible,Exposed,Infected,Recovered
0,88191,29,5,0
1,88166,50,9,0
2,88102,100,22,1
3,87955,227,39,4
4,87772,363,78,12
5,87625,448,126,26
6,87476,523,182,44
7,87254,654,245,72
8,86834,951,348,92
9,86009,1600,483,133
10,84860,2440,746,179
11,83031,3831,1096,267
12,80759,5432,1644,390
13,78226,6995,2435,569
14,75262,8758,3369,836
15,72154,10274,4574,1223
16,69079,11553,5860,1733
17,66191,12342,7322,2370
18,63369,12916,8820,3120
19,60578,13348,10224,4075
20,57547,13989,11471,5218
21,54248,14800,12685,6492
22,50661,15691,14044,7829
23,46811,16688,15375,9351
24,42990,17540,16625,11070
25,39108,18347,17932,12838
26,35247,18957,19166,14855
27,31509,19248,20454,17014
28,27910,19327,21776,19212
29,24573,19262,22775,21615
30,21628,18697,23776,24124
31,18880,18079,24504,26762
32,16457,17185,25061,29522
33,14385,16123,25498,32219
34,12548,15081,25570,35026
35,11016,13912,25463,37834
36,9693,12652,25209,40671
37,8521,11559,24716,43429
38,7516,10424,24131,46154
39,6704,9365,23302,48854
40,5981,8401,22425,51418
41,5353,7464,21542,53866
42,4877,6565,20597,56186
43,4412,5834,19512,58467
44,4050,5222,18314,60639
45,3728,4599,17225,62673
46,3459,4031,16193,64542
47,3237,3539,15172,66277
48,3039,3101,14126,67959
49,2866,2717,13085,69557
50,2727,2338,12205,70955
51,2573,2082,11286,72284
52,2460,1830,10405,73530
53,2346,1621,9592,74666
54,2237,1435,8769,75784
55,2156,1267,8067,76735
56,2071,1130,7430,77594
57,2015,995,6825,78390
58,1957,861,6220,79187
59,1905,754,5690,79876
60,1849,657,5217,80502
61,1800,570,4779,81076
62,1760,508,4353,81604
63,1727,441,3958,82099
64,1698,400,3578,82549
65,1667,352,3278,82928
66,1648,308,2966,83303
67,1623,268,2682,83652
68,1609,228,2442,83946
69,1585,218,2218,84204
70,1571,194,2014,84446
71,1559,169,1793,84704
72,1545,153,1611,84916
73,1536,139,1458,85092
74,1531,118,1324,85252
75,1522,103,1198,85402
76,1516,90,1071,85548
77,1509,84,965,85667
78,1501,81,874,85769
79,1498,69,787,85871
80,1491,63,715,85956
81,1487,57,640,86041
82,1482,52,581,86110
83,1478,44,523,86180
84,1477,32,486,86230
85,1473,29,430,86293
86,1471,24,400,86330
87,1466,24,363,86372
88,1465,19,331,86410
89,1462,21,299,86443
90,1459,21,270,86475
91,1457,18,251,86499
92,1453,21,228,86523
93,1452,19,199,86555
94,1449,21,181,86574
95,1449,20,167,86589
96,1449,17,158,86601
97,1447,17,139,86622
98,1447,12,131,86635
99,1445,11,114,86655
100,1445,8,105,86667
101,1445,6,95,86679
102,1445,6,85,86689
103,1445,5,75,86700
104,1445,5,62,86713
105,1445,4,60,86716
106,1445,4,53,86723
107,1445,3,48,86729
108,1444,3,45,86733
109,1444,3,41,86737
110,1444,3,35,86743
111,1444,2,34,86745
112,1444,2,30,86749
113,1444,2,25,86754
114,1444,2,23,86756
115,1444,2,21,86758
116,1444,1,21,86759
117,1444,1,17,86763
118,1444,1,17,86763
119,1444,1,14,86766
