Step,Susceptible,Exposed,Infected,Recovered
0,88180,40,5,0
1,88142,74,9,0
2,88080,125,20,0
3,87939,243,40,3
4,87759,379,84,3
5,87616,472,126,11
6,87445,558,199,23
7,87229,667,294,35
8,86712,1084,371,58
9,85959,1622,559,85
10,84804,2469,819,133
11,82705,4136,1171,213
12,79844,6263,1812,306
13,76182,8824,2784,435
14,72561,10827,4181,656
15,68926,12547,5783,969
16,65771,13386,7684,1384
17,62506,14334,9422,1963
18,59097,15233,11186,2709
19,55346,16237,13063,3579
20,51113,17539,14955,4618
21,46607,18871,16917,5830
22,41778,20269,18982,7196
23,36852,21515,21108,8750
24,32057,22409,23264,10495
25,27474,22924,25461,12366
26,23269,23000,27511,14445
27,19375,22781,29483,16586
28,16032,21977,31246,18970
29,13190,20941,32628,21466
30,10801,19462,33881,24081
31,8814,17992,34606,26813
32,7189,16310,35143,29583
33,5877,14740,35215,32393
34,4869,13063,35129,35164
35,4001,11526,34721,37977
36,3299,10145,34006,40775
37,2777,8827,33074,43547
38,2371,7596,32081,46177
39,2051,6474,31055,48645
40,1727,5581,29673,51244
41,1524,4778,28321,53602
42,1360,4086,26925,55854
43,1174,3551,25532,57968
44,1034,3052,24072,60067
45,932,2576,22781,61936
46,833,2193,21513,63686
47,747,1872,20147,65459
48,693,1569,18877,67086
49,635,1348,17630,68612
50,593,1142,16463,70027
51,555,956,15378,71336
52,506,841,14308,72570
53,483,721,13301,73720
54,453,642,12339,74791
55,425,546,11460,75794
56,405,481,10636,76703
57,391,405,9859,77570
58,379,353,9143,78350
59,362,306,8453,79104
60,345,271,7762,79847
61,336,227,7166,80496
62,321,211,6602,81091
63,310,184,6156,81575
64,302,160,5680,82083
65,297,136,5255,82537
66,293,113,4870,82949
67,290,94,4509,83332
68,282,86,4178,83679
69,278,79,3859,84009
70,276,70,3567,84312
71,268,66,3297,84594
72,266,57,3047,84855
73,262,51,2799,85113
74,259,48,2587,85331
75,257,40,2400,85528
76,253,40,2225,85707
77,251,37,2061,85876
78,249,33,1878,86065
79,248,29,1738,86210
80,246,25,1601,86353
81,242,25,1492,86466
82,241,22,1381,86581
83,238,22,1283,86682
84,236,16,1197,86776
85,236,14,1115,86860
86,236,12,1041,86936
87,231,16,962,87016
88,231,15,883,87096
89,230,14,797,87184
90,229,13,740,87243
91,229,12,674,87310
92,229,9,637,87350
93,229,6,584,87406
94,229,5,550,87441
95,228,6,510,87481
96,228,5,475,87517
97,228,2,443,87552
98,227,2,412,87584
99,227,2,365,87631
100,227,2,341,87655
101,227,2,319,87677
102,227,2,296,87700
103,227,1,282,87715
104,227,1,260,87737
105,227,1,240,87757
106,227,1,217,87780
107,225,3,198,87799
108,225,3,179,87818
109,225,3,158,87839
110,224,3,151,87847
111,224,3,137,87861
112,224,3,121,87877
113,224,3,110,87888
114,224,2,104,87895
115,224,2,92,87907
116,224,2,83,87916
117,224,2,77,87922
118,224,1,73,87927
119,224,1,68,87932
