Step,Susceptible,Exposed,Infected,Recovered
0,88199,21,4,1
1,88190,24,10,1
2,88130,80,14,1
3,88051,145,27,2
4,87908,263,49,5
5,87787,347,80,11
6,87623,452,131,19
7,87287,730,173,35
8,86908,983,269,65
9,86357,1378,383,107
10,85698,1822,548,157
11,84809,2409,788,219
12,83405,3444,1063,313
13,81285,5024,1468,448
14,78452,7030,2114,629
15,74987,9355,3014,869
16,71825,11025,4144,1231
17,68877,12171,5480,1697
18,66298,12787,6738,2402
19,63904,13102,8017,3202
20,61356,13550,9177,4142
21,58676,14105,10224,5220
22,55803,14750,11200,6472
23,52655,15518,12219,7833
24,49325,16346,13281,9273
25,45792,17248,14336,10849
26,42209,18102,15408,12506
27,38686,18665,16491,14383
28,35098,19270,17481,16376
29,31672,19645,18389,18519
30,28554,19680,19239,20752
31,25565,19526,20018,23116
32,22779,19217,20783,25446
33,20262,18569,21439,27955
34,17935,17930,21860,30500
35,15922,17032,22164,33107
36,14125,16135,22172,35793
37,12521,15195,22053,38456
38,11171,14073,21809,41172
39,9976,12957,21509,43783
40,8933,11924,21018,46350
41,8034,10885,20475,48831
42,7283,9927,19795,51220
43,6644,8950,18961,53670
44,6050,8041,18174,55960
45,5535,7168,17419,58103
46,5061,6471,16462,60231
47,4694,5803,15515,62213
48,4369,5212,14536,64108
49,4083,4665,13658,65819
50,3835,4195,12828,67367
51,3619,3759,11888,68959
52,3438,3338,10987,70462
53,3258,2976,10189,71802
54,3123,2628,9369,73105
55,3018,2313,8698,74196
56,2914,2041,8009,75261
57,2815,1817,7424,76169
58,2729,1625,6793,77078
59,2655,1415,6247,77908
60,2586,1261,5724,78654
61,2523,1118,5249,79335
62,2479,997,4867,79882
63,2419,906,4390,80510
64,2378,799,4030,81018
65,2338,716,3632,81539
66,2299,648,3284,81994
67,2272,557,3022,82374
68,2254,492,2738,82741
69,2234,448,2483,83060
70,2209,394,2247,83375
71,2189,349,2023,83664
72,2175,307,1848,83895
73,2157,275,1641,84152
74,2142,244,1492,84347
75,2131,223,1341,84530
76,2125,193,1216,84691
77,2122,167,1102,84834
78,2113,149,1004,84959
79,2102,139,907,85077
80,2092,128,814,85191
81,2082,112,737,85294
82,2076,103,674,85372
83,2069,88,619,85449
84,2066,73,555,85531
85,2058,70,500,85597
86,2056,56,447,85666
87,2050,59,398,85718
88,2049,51,353,85772
89,2043,49,319,85814
90,2041,43,279,85862
91,2037,43,239,85906
92,2032,41,213,85939
93,2032,33,195,85965
94,2030,32,177,85986
95,2029,29,162,86005
96,2028,25,149,86023
97,2027,23,137,86038
98,2026,21,121,86057
99,2026,16,113,86070
100,2026,13,100,86086
101,2026,12,91,86096
102,2025,9,79,86112
103,2025,7,71,86122
104,2025,6,55,86139
105,2024,6,50,86145
106,2024,6,45,86150
107,2024,5,43,86153
108,2024,3,40,86158
109,2024,0,39,86162
110,2024,0,36,86165
111,2024,0,32,86169
112,2024,0,29,86172
113,2024,0,25,86176
114,2024,0,22,86179
115,2024,0,18,86183
116,2024,0,17,86184
117,2024,0,16,86185
118,2024,0,15,86186
119,2023,1,14,86187
