Step,Susceptible,Exposed,Infected,Recovered
0,88180,40,5,0
1,88156,61,6,2
2,88114,91,16,4
3,87985,203,33,4
4,87829,325,66,5
5,87690,423,105,7
6,87572,479,158,16
7,87460,516,223,26
8,87255,639,288,43
9,86871,931,357,66
10,86333,1346,445,101
11,85531,1934,614,146
12,84170,3016,846,193
13,82009,4695,1261,260
14,79213,6764,1886,362
15,76133,8757,2792,543
16,73019,10410,3983,813
17,70105,11693,5289,1138
18,67324,12587,6703,1611
19,64479,13395,8100,2251
20,61734,14002,9483,3006
21,58834,14696,10846,3849
22,55688,15459,12246,4832
23,52211,16428,13578,6008
24,48704,17280,15001,7240
25,44778,18392,16522,8533
26,40974,19247,17970,10034
27,36919,20201,19391,11714
28,33049,20952,20769,13455
29,29298,21373,22302,15252
30,25889,21396,23678,17262
31,22651,21176,25043,19355
32,19736,20701,26212,21576
33,17087,20101,27060,23977
34,14744,19230,27864,26387
35,12731,18225,28349,28920
36,11048,16916,28830,31431
37,9499,15794,28931,34001
38,8273,14534,28763,36655
39,7193,13252,28490,39290
40,6286,12101,27974,41864
41,5491,10994,27355,44385
42,4793,9939,26659,46834
43,4258,8936,25740,49291
44,3788,7941,24943,51553
45,3398,7102,23894,53831
46,3067,6302,22818,56038
47,2793,5526,21836,58070
48,2543,4937,20702,60043
49,2339,4354,19638,61894
50,2149,3874,18641,63561
51,1994,3353,17595,65283
52,1862,2949,16555,66859
53,1734,2623,15483,68385
54,1601,2346,14440,69838
55,1513,2051,13480,71181
56,1436,1803,12539,72447
57,1379,1578,11662,73606
58,1322,1383,10877,74643
59,1275,1220,10110,75620
60,1232,1041,9481,76471
61,1189,926,8762,77348
62,1147,811,8149,78118
63,1110,716,7524,78875
64,1076,629,7005,79515
65,1056,540,6456,80173
66,1033,482,5946,80764
67,1013,409,5552,81251
68,993,373,5111,81748
69,984,322,4725,82194
70,965,294,4376,82590
71,948,270,4008,82999
72,930,242,3709,83344
73,911,213,3410,83691
74,900,198,3159,83968
75,890,179,2899,84257
76,881,159,2679,84506
77,875,141,2452,84757
78,868,125,2250,84982
79,865,110,2073,85177
80,856,99,1862,85408
81,849,89,1695,85592
82,844,77,1555,85749
83,839,68,1449,85869
84,836,63,1316,86010
85,831,55,1202,86137
86,829,51,1097,86248
87,827,46,1013,86339
88,826,41,934,86424
89,824,36,839,86526
90,821,32,766,86606
91,820,29,684,86692
92,818,28,632,86747
93,817,25,577,86806
94,813,24,521,86867
95,813,21,480,86911
96,813,17,439,86956
97,813,15,398,86999
98,811,16,369,87029
99,809,10,351,87055
100,807,11,319,87088
101,806,10,288,87121
102,806,9,265,87145
103,805,9,240,87171
104,804,6,221,87194
105,804,5,207,87209
106,803,4,194,87224
107,803,4,180,87238
108,802,4,162,87257
109,801,4,151,87269
110,801,4,141,87279
111,800,5,126,87294
112,800,5,110,87310
113,799,5,106,87315
114,798,6,94,87327
115,798,6,83,87338
116,798,6,81,87340
117,798,5,78,87344
118,797,4,75,87349
119,796,5,69,87355
